flow_id,signal_time,touch_time,class_time,side,state,activation_state,high_volume,atr14,residual_atr,fut_netdelta_norm_15,fut_disp_atr_15,fut_response_eff_15,fut_absorption_gap_15,fut_netdelta_norm_30,fut_disp_atr_30,fut_response_eff_30,fut_absorption_gap_30,fut_netdelta_norm_60,fut_disp_atr_60,fut_response_eff_60,fut_absorption_gap_60,spot_netdelta_norm_15,spot_disp_atr_15,spot_response_eff_15,spot_absorption_gap_15,spot_netdelta_norm_30,spot_disp_atr_30,spot_response_eff_30,spot_absorption_gap_30,spot_netdelta_norm_60,spot_disp_atr_60,spot_response_eff_60,spot_absorption_gap_60,fut_minus_spot_netdelta_60,fut_minus_spot_absorption_gap_60,mechanism_cell
1551,2023-09-03 09:30:00+00:00,2023-09-03 12:30:00+00:00,2023-09-03 12:30:00+00:00,1,ACCEPT,LOWVOL_ACCEPT,False,31.59285714285709,-1.367397693872847,-0.25423210218402265,0.6330544879041385,2.490065111627446,-0.8872865900881612,-0.5550185864753069,0.015826362197603465,0.028515012980214114,-0.5708449486729104,0.18299463653795886,0.6773683020574743,2.7094732082298973,-0.49437366551951545,-0.18387543810887005,0.6694551209585574,2.6778204838342297,-0.8533305590674275,-1.373126422856402,-0.07438390232880537,-0.054171197269709995,-1.2987425205275966,-1.0416377054821464,0.669771648202574,0.6429986593971793,-1.7114093536847204,1.2246323420201053,1.217035688165205,WEAK
1553,2023-09-04 14:30:00+00:00,2023-09-04 15:00:00+00:00,2023-09-04 15:00:00+00:00,-1,ACCEPT,LOWVOL_ACCEPT,False,41.599999999999845,1.954326923076913,1.0564164070589024,0.776442307692293,0.7349775169186682,0.27997409936660933,0.5746230098287863,0.5817307692307014,1.0123694305315636,-0.007107759401915104,0.11654923678585506,0.7427884615384118,2.9711538461536473,-0.6262392247525568,1.6136139687991045,0.7956730769230449,0.4931000179151935,0.8179408918760596,1.0505403204970427,0.5812500000000091,0.5532867122368059,0.46929032049703356,1.1484200716413988,0.695673076923048,0.6057653415346055,0.4527469947183508,-1.0318708348555437,-1.0789862194709077,WEAK
1557,2023-09-06 15:45:00+00:00,2023-09-06 17:00:00+00:00,2023-09-06 17:00:00+00:00,-1,ACCEPT,LOWVOL_ACCEPT,False,72.04285714285705,-4.384889946460467,-0.7936185082944618,-0.10965695022800871,-0.1381733781179936,-0.6839615580664531,-1.3377239392909976,-0.39837398373984806,-0.29779984646980967,-0.9393499555511495,-0.7473289174532249,-0.1318659528058697,-0.17644968597662108,-0.6154629646473553,-0.5016685532408112,-0.10285544318857635,-0.20502669047944816,-0.3988131100522348,-0.8508133690182145,-0.3654768986714505,-0.42956177227584946,-0.48533647034676397,-0.8529782047980672,-0.09966289906801924,-0.11684108516185744,-0.7533153057300479,0.10564928734484225,0.13785234108269262,WEAK
1559,2023-09-07 16:15:00+00:00,2023-09-07 16:15:00+00:00,2023-09-07 16:30:00+00:00,1,ACCEPT,LOWVOL_ACCEPT,False,75.50000000000053,5.225165562913871,1.9199621581832103,0.3589403973509716,0.18695180830575522,1.5610217608322388,1.3378730601322757,0.45827814569534175,0.3425423228493978,0.8795949144369339,-0.8125763949089657,0.24768211920530592,0.30481087163878806,-1.0602585141142717,0.5142775845988088,0.32132450331128304,0.624807522112694,0.19295308128752575,0.44297176010388895,0.41205298013245517,0.9302014648424033,0.030918779971433774,0.12514596083227744,0.24662251655627618,0.9864900662251047,-0.12147655572399874,-0.9377223557412432,-0.938781958390273,WEAK
1562,2023-09-10 13:45:00+00:00,2023-09-10 15:00:00+00:00,2023-09-10 15:45:00+00:00,-1,REJECT,LOWVOL_REJECT,False,24.757142857143272,3.562608193883262,1.402871015062702,0.04443162146560695,0.03167192207162471,1.358439393597095,1.288453542193157,1.0784766301211886,0.8370318329719877,0.20997691207196856,1.1638087573641496,1.5308713214078493,1.3153976645398688,-0.36706256404369975,2.0737705798329142,0.038776687824545734,0.018698639184894797,2.0349938920083686,2.146331885120881,1.184304673975733,0.5517807763961132,0.962027211145148,1.842977231004239,1.4468551644546668,0.7850640475174373,0.39612206654957216,-0.6791684736400894,-0.7631846305932719,WEAK
1564,2023-09-11 14:00:00+00:00,2023-09-11 14:00:00+00:00,2023-09-11 14:00:00+00:00,-1,ACCEPT,LOWVOL_ACCEPT,False,88.79285714285652,2.385327005068025,2.4017683643207826,0.6194191939506117,0.25790130436903425,1.7823491703701708,0.905710027446192,0.7601962834848416,0.8393373822175162,0.14551374396135042,1.2543338840153544,1.1645080846271665,0.9283876481908956,0.08982579938818791,3.4326006810132697,0.5902501809991176,0.171954222424987,2.842350500014152,1.329828203416633,0.7246078352505899,0.5448883046613889,0.6052203681660432,1.183465115127178,1.1318477998552086,0.9563845907985024,0.051617315271969444,0.07086876888817639,0.038208484116218466,WEAK
1566,2023-09-12 15:00:00+00:00,2023-09-12 16:30:00+00:00,2023-09-12 17:15:00+00:00,1,REJECT,ABSORPTION,True,110.05714285714306,-1.058541017653165,8.28323774628883,1.304776739356163,0.1575201363670561,6.978461006932667,4.4913686538803885,0.9258826583592723,0.20614710786640536,3.565485995521116,2.7481797715021816,1.0394600207684102,0.3782358168658782,1.7087197507337715,3.3085968355105924,1.284787123572148,0.38831782397382236,2.023809711938444,1.590442798287736,0.91388888888887,0.5746128624511104,0.6765539093988661,0.13474589591359265,1.0194704049844283,4.077881619937713,-0.8847245090708357,2.613433875588589,2.593444259804607,WEAK
1568,2023-09-13 17:30:00+00:00,2023-09-14 00:45:00+00:00,2023-09-14 00:45:00+00:00,1,ACCEPT,LOWVOL_ACCEPT,False,116.70714285714295,-2.946691964012496,3.3712364439820695,0.5663749311463241,0.16800213825326588,2.8048615128357453,1.8527762325508488,0.26562213109737415,0.14336438822494676,1.5871541014534747,0.935692700356955,0.36073199094190533,0.38552399821468164,0.5749607094150496,0.49449466427286803,0.5357855437909504,1.0835011629069826,-0.04129087951808241,0.07064106007569808,0.30623661178776057,1.2249464471510423,-0.23559555171206248,-0.7351265440115453,0.36364526592816704,0.4946702970943951,-1.0987718099397124,1.6708192443685004,1.673732519354762,WEAK
1569,2023-09-14 05:30:00+00:00,2023-09-14 12:15:00+00:00,2023-09-14 13:00:00+00:00,1,REJECT,ABSORPTION,True,38.564285714286335,2.8964623078347564,-0.7733210449913497,1.3769216521577472,1.7805304292128108,-2.150242697149097,4.580105028826352,3.503241340988978,0.7648823157853829,1.0768636878373736,4.209513486103072,3.765141692905958,0.894436306080471,0.44437179319711406,3.0050134805484525,1.3426930913131543,0.44681765988886546,1.6623203892352982,3.4065383948715398,3.387071679940649,0.9942854849485337,0.019466714930890916,2.4425898700123883,3.7599555473235178,1.5393315077100718,-1.3173656773111295,1.7669236160906836,1.7617374705082436,EFFICIENT_IGNITION
1570,2023-09-14 17:30:00+00:00,2023-09-14 18:30:00+00:00,2023-09-14 19:15:00+00:00,1,REJECT,LOWVOL_REJECT,False,97.43571428571444,-0.4002639102705074,0.2609208342216737,0.11084231361336382,0.4248120467037682,0.1500785206083099,1.693235484927732,0.5665273806905717,0.3345827474875719,1.1267081042371603,1.7290049389265205,1.2264496737775803,0.7093384444228601,0.5025552651489402,-0.7156212575469874,0.09123964518729687,0.12749711418585985,-0.8068609027342842,0.2570040990130183,0.5249615130855276,2.0426192232013243,-0.26795741407250934,1.3579093326799363,1.1985338318304972,0.8826317066877363,0.15937550084943908,0.3710956062465842,0.34317976429950114,WEAK
1573,2023-09-18 09:45:00+00:00,2023-09-18 09:45:00+00:00,2023-09-18 10:00:00+00:00,1,ACCEPT,IGNITION,True,68.20714285714295,-1.0746675044507157,8.510492202825924,1.250602157293945,0.14694827602082525,7.2598900455319795,4.645335890621001,0.7301288092993914,0.15717459974714246,3.9152070813216096,3.794405049214206,2.1185464446538873,0.5583342888215435,1.6758586045603185,-5.735654303176376,1.2919468007120998,0.22524837314491328,-7.027601103888475,-4.746936846789719,0.8264530317310552,0.17410238610820636,-5.573389878520774,-1.9958038315109483,2.160037700282721,1.0822895848673852,-4.155841531793669,5.790208880725154,5.831700136353987,EFFICIENT_IGNITION
1575,2023-09-19 09:45:00+00:00,2023-09-19 15:30:00+00:00,2023-09-19 16:15:00+00:00,1,REJECT,ABSORPTION,True,86.89285714285741,-1.9978627209206927,8.891471276280173,1.226798191533108,0.13797471232976305,7.664673084747065,7.556102574230485,1.86781750924787,0.247193244255037,5.688285064982614,4.9292588949798875,2.25565145910398,0.45760458258770026,2.6736074358759074,3.6535591365846765,1.2157501027537914,0.3327577458867319,2.4378090338308853,2.907012086338433,1.8505548705301955,0.6365831360753258,1.0564572158082377,1.8693557547598494,2.2582983970406785,1.208062398658192,-0.3889426422808291,3.059903140220038,3.0625500781567365,EFFICIENT_IGNITION
1581,2023-09-24 10:45:00+00:00,2023-09-24 13:00:00+00:00,2023-09-24 13:45:00+00:00,1,REJECT,LOWVOL_REJECT,False,9.992857142857249,-9.817012151536929,0.8946228740738787,1.1408148677628211,1.2751908103666614,-0.2461919936889424,0.9452212118034209,1.6311651179416606,1.7256966914966954,-0.6859439061382397,0.6654466678745123,0.3302358827736973,0.4962619826897564,0.33521078510081503,0.9880847509238628,1.6381701215156128,1.6579247073532082,-0.65008537059175,0.6716959067995569,1.7792709077915083,2.6489232549729778,-1.1075750009919514,0.262074668714991,0.9837026447464117,3.7535205121873063,-0.7216279760314206,0.4033719991595213,1.0568387611322356,WEAK
1583,2023-09-25 16:15:00+00:00,2023-09-25 16:15:00+00:00,2023-09-25 16:15:00+00:00,1,ACCEPT,IGNITION,True,69.3642857142864,-0.6011739264751359,11.190907461902372,1.809288435794442,0.1616748634508748,9.381619026107929,6.2161730429683395,1.5555555555555614,0.2502432838987948,4.660617487412778,5.956160883910165,2.9049531459169726,0.48772241088455914,3.0512077379931926,3.978736602927397,1.7635876840695672,0.4432531881532417,2.21514891885783,1.593663317146404,1.4840490165791036,0.9312186586790648,0.10961430056730048,1.0515117300295984,2.8670373802903493,2.726586207658993,-1.8155256502607509,4.904649153880567,4.866733388253944,EFFICIENT_IGNITION
1586,2023-09-27 11:00:00+00:00,2023-09-27 11:00:00+00:00,2023-09-27 11:15:00+00:00,1,ACCEPT,IGNITION,True,49.02857142857153,-5.364219114219103,-0.7836588055337468,0.2467948717948416,0.314926432335244,-1.0304536773285884,1.1664090247832097,0.6404428904428445,0.5490723038274485,0.5259661343403652,-2.1379042379458273,0.8607226107225495,0.40260110600162413,-2.9986268486683767,0.014250020109587732,0.285751748251715,1.14300699300686,-0.27150172814212725,1.2208918707908125,0.6926573426573234,0.5673371731180961,0.5282345281334891,0.17575758478373063,0.913752913752897,3.655011655011588,-0.7379953289691664,-2.313661822729558,-2.2606315196992104,WEAK
1588,2023-09-28 11:00:00+00:00,2023-09-28 14:15:00+00:00,2023-09-28 14:30:00+00:00,1,ACCEPT,LOWVOL_ACCEPT,False,57.02142857142826,4.564950519854704,1.6021606952854952,0.1508204935488303,0.09413568438711137,1.451340201736665,2.624799223876049,1.7151446824502032,0.6534384294420218,0.9096545414258459,0.7504249036302668,1.5082049354879201,2.0098012848345053,-0.7577800318576533,-1.380149506756962,0.19273456094203087,0.13964759614696623,-1.5728840676989928,-0.5463524122579926,1.7472378804960815,3.1980052458723653,-2.2935902927540743,-0.9269978699489685,1.5618689715646061,1.684867918467372,-2.4888668415135746,1.6774227735792353,1.7310868096559213,WEAK
1589,2023-09-29 07:00:00+00:00,2023-09-29 14:00:00+00:00,2023-09-29 14:00:00+00:00,-1,ACCEPT,LOWVOL_ACCEPT,False,35.81428571428608,-3.601914639010733,-0.1603539641591525,1.5999202233745147,6.399680893498059,-1.7602741875336672,1.1276543879140175,3.0602313522137297,2.7138025489127697,-1.9325769642997122,1.1897782841631968,3.0043877143996096,2.5251660367231166,-1.8146094302364129,-1.8847896353599616,1.5893099321898034,0.8432293463276994,-3.4740995675497652,-0.5590991310110153,3.109652971679238,5.561899132370449,-3.668752102690253,-0.03719880507146457,2.9597128041483542,11.838851216593417,-2.996911609219819,1.2269770892346614,1.182302178983406,THIN_LIQUIDITY
1590,2023-10-01 10:30:00+00:00,2023-10-01 22:15:00+00:00,2023-10-01 22:15:00+00:00,1,ACCEPT,LOWVOL_ACCEPT,False,45.87857142857138,1.5497431106959063,2.7952458888876732,1.0941927448233084,0.39144776106216767,1.7010531440643648,2.6367075621952467,1.532305776117065,0.5811436194468648,1.1044017860781816,2.507365636284079,2.746380196170017,1.0953249723244027,-0.23901455988593812,1.3562793872630547,0.9760548030515885,0.719656150655838,0.3802245842114662,1.535492973276574,1.42463023509265,0.9277999052334606,0.110862738183924,0.9418924056239187,2.7455083294411344,2.9148853022362813,-1.8036159238172158,1.5654732306601602,1.5646013639312777,THIN_LIQUIDITY
1591,2023-10-01 23:15:00+00:00,2023-10-02 07:30:00+00:00,2023-10-02 08:15:00+00:00,1,REJECT,ABSORPTION,True,164.72857142857123,-0.103200069378198,6.4112764742002595,0.526927413060442,0.08218759792700575,5.884349061139817,4.3538387410344175,0.5621368484953743,0.12911292354429682,3.7917018925390433,4.119354748654987,0.8802358858728655,0.21368295269065424,3.2391188627821217,4.219459010307589,0.5243777642875573,0.12427606548767763,3.695081246020032,2.4419079687295113,0.5510883704795704,0.22567941852710097,1.890819598249941,3.3656049700863337,0.8792038851790721,0.26123204980782966,2.4864010849072615,0.7537497785686536,0.7527177778748602,ABSORPTION
1592,2023-10-02 11:15:00+00:00,2023-10-02 13:45:00+00:00,2023-10-02 13:45:00+00:00,1,ACCEPT,IGNITION,True,83.32857142857185,-12.264700840047942,5.044772561801612,1.2924738556488964,0.2562006195156045,3.752298706152716,3.7549898356500386,1.0920624035659126,0.29082965636759495,2.662927432084126,1.889131217331069,1.4496828390194,0.7673807016261613,0.43944837831166894,4.156150962877493,1.2737527858734652,0.30647413851194377,2.8823981770040277,3.822793587575093,1.098302760157723,0.2873037047376675,2.7244908274173696,3.5726233428933782,1.4726041488084853,0.4121912688438799,2.1000191940848927,-1.6834921255623092,-1.6605708157732237,WEAK
1594,2023-10-03 13:45:00+00:00,2023-10-03 14:00:00+00:00,2023-10-03 14:15:00+00:00,-1,ACCEPT,LOWVOL_ACCEPT,False,78.41428571428592,0.5037347422116948,0.880709093157711,0.10074694844231112,0.11439299222072423,0.7799621447153998,0.48489415554776916,-0.17216250683184506,-0.35505172595317974,0.6570566623796142,-0.7081849458499139,-0.9590089269448054,-1.3541786401486835,0.25082398109489157,-0.490272901935117,0.06274366915647236,0.12797702852599407,-0.5530165710915894,-0.7577190391148898,-0.22419384222993605,-0.29587991149308107,-0.5335251968849537,-1.512637620530055,-0.979030788850431,-0.6472341924877958,-0.5336068316796239,0.804452674680141,0.7844308127745154,WEAK
1596,2023-10-04 20:45:00+00:00,2023-10-05 00:45:00+00:00,2023-10-05 01:30:00+00:00,1,REJECT,LOWVOL_REJECT,False,100.49999999999947,-0.613930348258717,2.8166996076916733,0.45870646766167944,0.16285246265134964,2.357993140029994,1.452051243174474,0.5084577114427743,0.35016512938702093,0.9435935317316998,-0.6515961928308452,0.11044776119401595,0.16950338631381207,-0.7620439540248611,2.1333694005371204,0.46597014925371494,0.21841981474769312,1.6673992512834055,1.8895926182909863,0.5153233830845523,0.27271665759926006,1.374269235206434,2.3109132903376652,0.12776119402981667,0.05528601811414071,2.1831520963078486,-2.9625094831685104,-2.9451960503327097,WEAK
1597,2023-10-05 09:15:00+00:00,2023-10-05 15:30:00+00:00,2023-10-05 16:00:00+00:00,-1,ACCEPT,IGNITION,True,40.10000000000063,0.0024937655860893,8.541879974629506,2.9127182044887143,0.34099264016116665,5.629161770140792,13.545345508547431,7.3067331670821805,0.5394275961784408,6.238612341465251,11.963820682130606,9.83042394014949,0.8216793114286978,2.133396741981116,3.1773284081741084,2.9254364089774523,0.9207220762736927,0.25189199919665617,6.950063285794847,7.256359102244264,1.0440709391920866,-0.30629581644941783,6.10219099004076,9.781296758104574,1.6029155387087024,-3.679105768063814,5.8616296920898465,5.81250251004493,EFFICIENT_IGNITION
1598,2023-10-06 00:45:00+00:00,2023-10-06 12:45:00+00:00,2023-10-06 12:45:00+00:00,-1,ACCEPT,IGNITION,True,40.60714285714312,-0.0,11.51359880285956,3.804749340369369,0.33045700180419757,7.708849462490191,8.220224142628386,5.075461741424734,0.6174359303786422,3.1447624012036517,3.837140290187905,4.129815303429981,1.076274254029879,-0.29267501324207634,5.4976819957638785,3.898575197889189,0.7091307210735639,1.5991067978746893,3.967741271100099,5.153773087071268,1.298918637817916,-1.1860318159711687,1.836296434093779,4.17759014951632,2.2750085835558354,-2.3412937154225406,2.000843856094126,2.0486187021804643,EFFICIENT_IGNITION
1599,2023-10-06 12:45:00+00:00,2023-10-06 15:15:00+00:00,2023-10-06 15:15:00+00:00,1,ACCEPT,IGNITION,True,97.42857142857169,0.9021994134897112,2.5897966711225044,0.615835777126098,0.2377930993552379,1.9739608939964064,1.562997959391159,1.0499999999999898,0.6717859058555653,0.5129979593911691,1.7469738269824664,1.7171554252199293,0.982931397538999,0.02981840176253714,1.6595113763757707,0.5744721407624738,0.3461694502011015,1.085039235613297,2.32414028423032,1.032243401759525,0.444139886375822,1.291896882470795,1.6114489515805845,1.6969354838709811,1.0530494820866323,-0.0854865322903966,0.13552487540188185,0.11530493405293374,THIN_LIQUIDITY
1600,2023-10-08 09:45:00+00:00,2023-10-08 09:45:00+00:00,2023-10-08 10:00:00+00:00,-1,ACCEPT,LOWVOL_ACCEPT,False,37.09285714285787,-1.2805699980743055,0.6790965377997477,0.4016945888696635,0.5915132334073472,0.27740194893008413,0.959617897130666,1.0352397458116884,1.078804124961756,-0.0756218486810224,0.006824668170073363,0.4286539572501752,1.7146158290007008,-0.4218292890801018,0.8586866484973892,0.38875409204693157,0.45273103142713367,0.4699325564504576,0.9527538287116418,1.060042364721712,1.112608874167581,-0.10728853601007027,0.8971531483357125,0.5672251107258915,0.6322500364381906,0.3299280376098209,-0.8903284801656391,-0.7517573266899227,WEAK
1601,2023-10-09 07:30:00+00:00,2023-10-09 08:30:00+00:00,2023-10-09 08:30:00+00:00,-1,ACCEPT,LOWVOL_ACCEPT,False,30.935714285714702,6.995151235280488,0.5113120352967607,0.6691295312859741,1.3086520267367021,-0.15781749598921335,0.35279156118376137,0.1034403140151435,0.2932051823123505,0.24935124716861787,0.9706280140844493,0.9244978065111389,0.9524738551701261,0.04613020757331043,1.1460111827216768,0.5589009466636088,0.487692402212226,0.587110236058068,0.9950114496831366,-0.06691295312859741,-0.06724842528184573,1.061924402811734,3.3470901917742597,0.9959362733780017,0.2975528642238546,2.3511539183962578,-2.3764621776898105,-2.3050237108229474,WEAK
1603,2023-10-10 13:00:00+00:00,2023-10-10 13:00:00+00:00,2023-10-10 13:30:00+00:00,-1,ACCEPT,IGNITION,True,50.7071428571427,-1.99774616143118,6.493753513698946,1.6368502606000896,0.2520653512867496,4.8569032530988565,3.471873514652112,1.940555007747533,0.558935974930521,1.531318506904579,2.5192797117316683,1.6210733906183445,0.6434670128407747,0.8982063211133238,3.6277485367429687,1.6269897168615348,0.44848470074010793,2.000758819881434,1.9169678764091331,1.8490491618537563,0.9645697168996894,0.06791871455537679,0.8633474653006851,1.6244259754894905,1.8815436898557854,-0.7610785101888055,1.6559322464309831,1.6592848313021293,WEAK
1604,2023-10-11 02:30:00+00:00,2023-10-11 02:30:00+00:00,2023-10-11 02:30:00+00:00,-1,ACCEPT,LOWVOL_ACCEPT,False,55.807142857142544,1.29911685652119,3.993221143846478,0.8117240496608132,0.20327550626933685,3.181497094185665,3.3871676101294432,1.440675796748977,0.42533348289012496,1.9464918133804663,2.518893803070131,1.268654806092404,0.5036555350392762,1.250238996977727,3.191236713229294,0.8866248560092126,0.2778311155464285,2.304611857220081,2.6856489807619286,1.404479713298375,0.5229572901593115,1.2811692674635535,1.8676266980312564,1.3064635863304797,0.6995314361845854,0.5611631117007767,0.6512671050388747,0.6890758852769503,WEAK
1605,2023-10-11 14:30:00+00:00,2023-10-11 15:15:00+00:00,2023-10-11 15:15:00+00:00,-1,ACCEPT,LOWVOL_ACCEPT,False,74.05714285714255,-0.5833333333333456,-0.19393964266326738,0.3672839506172953,1.4691358024691812,-0.5612235932805627,-0.7986195862734888,0.1269290123456992,0.15893551138405476,-0.925548598619188,0.6439282484120608,0.4483024691358141,0.696199413896403,0.19562577927624664,0.17629807335062275,0.2953125000000366,1.1812500000001465,-0.11901442664941386,0.2978633265662341,0.025115740740748703,0.08431968121179183,0.2727475858254854,1.3910306680429103,0.4145447530864313,0.2980126625602502,0.9764859149564791,-0.7471024196308496,-0.7808601356802325,WEAK
1608,2023-10-13 03:15:00+00:00,2023-10-13 07:15:00+00:00,2023-10-13 07:15:00+00:00,1,ACCEPT,LOWVOL_ACCEPT,False,36.38571428571491,-4.14998036906157,2.8596800831066385,1.6737338044758652,0.5852870796154197,1.1859462786307733,1.095230417030201,0.7200628190027559,0.6574532699295004,0.37516759802744504,1.5134833260273912,1.7589320769532482,1.162174730771639,-0.24544875092585694,2.7696984399160187,1.7614055751864677,0.6359557234829782,1.008292864729551,1.0807749198105803,0.7395759717314321,0.6843015674910853,0.3411989480791482,1.6559765336578995,1.774872398900585,1.07179803748792,-0.11889586524268547,-0.14249320763050832,-0.12655288568317147,THIN_LIQUIDITY
1611,2023-10-15 13:00:00+00:00,2023-10-15 13:00:00+00:00,2023-10-15 13:45:00+00:00,-1,REJECT,LOWVOL_REJECT,False,20.035714285714285,-16.705169340463495,-0.5055636960724148,-0.12477718360071302,-0.24680803738494797,-0.3807865124717018,-0.1901314635068475,0.42424242424242425,1.696969696969697,-0.6143738877492717,-0.41466381183769196,0.8085561497326567,1.9499076761710337,-1.2232199615703485,-0.17238026223951575,-0.15622103386814354,-0.6248841354725742,-0.01615922837137221,-0.022670246463594716,0.30994652406412754,1.2397860962565102,-0.33261677052772226,0.6447159816359066,0.7152228163993741,1.1093610780123102,-0.07050683476346753,-1.0593797934735987,-1.1527131268068809,WEAK
1612,2023-10-16 02:30:00+00:00,2023-10-16 05:15:00+00:00,2023-10-16 05:15:00+00:00,1,ACCEPT,LOWVOL_ACCEPT,False,60.057142857142544,7.91745956232164,1.75660780509648,0.6077545195052363,0.345981907709818,1.1488532855912437,2.200196023074931,1.178877259752671,0.5358055588633899,1.0213187633222598,0.0034138395695367603,0.8525214081826997,3.410085632730799,-0.8491075686131629,-0.5145613103729573,0.6204091341579214,1.2057049794673544,-1.1349704445308788,1.4297406351592035,1.1832064700285116,0.8275672110954306,0.24653416513069182,1.1283614028977216,0.8551855375832076,0.7579003813733998,0.273175865314514,-1.124947563328185,-1.1222834339276768,WEAK
1615,2023-10-18 07:30:00+00:00,2023-10-18 09:45:00+00:00,2023-10-18 09:45:00+00:00,-1,ACCEPT,LOWVOL_ACCEPT,False,130.2714285714293,-0.2901633951091056,-0.22547009250132652,0.02149358482289154,0.08597433929156616,-0.24696367732421806,-1.920565049457343,-0.022261212852297478,-0.011590970510781397,-1.8983038366050455,-1.6910911153749892,-0.24410571334578254,-0.1443480550080553,-1.4469854020292068,-0.422892191665025,0.005680447417492242,0.01343237716243234,-0.42857263908251725,-0.8568194943308887,-0.04183572760168813,-0.04882676909021389,-0.8149837667292006,-1.8329472266414284,-0.24164930365171147,-0.13183647632588621,-1.5912979229897168,0.14185611126643916,0.14431252096051006,WEAK
1616,2023-10-18 21:45:00+00:00,2023-10-19 01:30:00+00:00,2023-10-19 01:30:00+00:00,-1,ACCEPT,LOWVOL_ACCEPT,False,56.18571428571392,-4.914060513602854,1.9799236737261428,0.2687515891176977,0.13573835834384324,1.711172084608445,0.5303618016987781,0.001779811848435846,0.003355844713429607,0.5285819898503422,-0.9700310032197234,-0.6852275616577721,-0.7063975887197083,-0.28480344156195125,0.9117398086818359,0.2733790999237345,0.29984332955580517,0.6383607087581014,-0.007276199981953044,-0.009610983981708966,-0.038443935926835864,0.002334783999755922,-4.285646681344249,-0.8724637681159555,-0.20357809053972126,-3.413182913228294,3.315615678124526,3.1283794716663427,WEAK
1617,2023-10-19 11:00:00+00:00,2023-10-19 12:00:00+00:00,2023-10-19 12:45:00+00:00,1,REJECT,LOWVOL_REJECT,False,63.2928571428573,2.870782078772152,-0.09500479383747162,0.4028890644396785,1.611556257758714,-0.4978938582771501,-0.13601346018182908,0.3949892788624299,1.5799571154497196,-0.531002739044259,-1.6709132585024111,-0.39340932174700316,-0.23544568800633253,-1.277503936755408,1.5275332322274207,0.32246924726328546,0.21110457072876038,1.2050639849641351,0.4905174193829191,0.3686039950343897,0.7514595414330056,0.12191342434852942,0.7210444744127839,-0.41552872136332225,-0.576287227915764,1.136573195776106,-2.391957732915195,-2.414077132531514,WEAK
1618,2023-10-20 02:45:00+00:00,2023-10-20 02:45:00+00:00,2023-10-20 02:45:00+00:00,1,ACCEPT,IGNITION,True,85.65000000000016,7.025102159953294,9.020098592632124,1.5610040863981374,0.17305842839381053,7.459094506233987,8.06363532595205,2.5557501459428025,0.31694763498509926,5.507885180009248,6.5397136416455774,3.394045534150615,0.5189899313843009,3.1456681074949624,4.367524549847082,1.541272621132537,0.35289386551622265,2.8262519287145453,4.977910254180427,2.5886748394629393,0.5200324447972885,2.389235414717488,3.3941258145260362,3.3551663747811102,0.9885215098455723,0.038959439744925994,3.145587827119541,3.1067086677500364,EFFICIENT_IGNITION
1621,2023-10-23 05:45:00+00:00,2023-10-23 06:00:00+00:00,2023-10-23 06:45:00+00:00,1,REJECT,ABSORPTION,True,151.97857142857148,2.0180476570945194,0.7226653416393831,-0.07040466231142084,-0.09742360433628411,0.793070003950804,-1.2299621889342591,-0.48756873619400254,-0.3964095324072298,-0.7423934527402566,4.078481185090242,0.8448559477370022,0.2071496494394907,3.2336252373532397,0.07133400051589982,-0.03809747614795892,-0.15238990459183568,0.10943147666385875,-2.5949175855648994,-0.4532875875358328,-0.17468284544272128,-2.1416299980290665,-0.004333156169456401,0.8551863514593057,3.4207454058372226,-0.8595195076287621,4.082814341259699,4.093144744982002,ABSORPTION
1622,2023-10-23 20:45:00+00:00,2023-10-23 22:00:00+00:00,2023-10-23 22:00:00+00:00,1,ACCEPT,IGNITION,True,253.94285714285667,8.853960396039627,-0.8517065394316464,0.07954545454545756,0.09339537841113578,-0.931251993977104,0.021448956584329645,0.3217259225922627,1.2869036903690507,-0.300276966007933,1.9750742824088023,0.4221422142214258,0.21373485442106044,1.5529320681873766,-0.036162797911901724,0.06572344734472944,0.2628937893789178,-0.10188624525663117,1.0623801796795092,0.3091246624662472,0.29097367249406103,0.753255517213262,0.7960104517086088,0.42182718271826863,0.5299266885413768,0.3741832689903402,1.1790638307001935,1.1787487991970365,WEAK
1625,2023-10-25 10:00:00+00:00,2023-10-25 11:15:00+00:00,2023-10-25 12:00:00+00:00,1,ACCEPT,IGNITION,True,170.24285714285674,1.2482168330955807,0.6735687789281741,0.2978098514726697,0.44213725574775575,0.37575892745550443,-0.1705952709061826,0.5263069564487634,2.1052278257950534,-0.6969022273549459,3.3336557278684507,1.151883863388431,0.3455317397531475,2.1817718644800195,-5.269797392964768,0.3485021398002964,0.066131980759934,-5.618299532765064,-4.074493131413429,0.5505664177226013,0.135125130897352,-4.62505954913603,-2.792721248560697,1.1722077704120484,0.4197367607011178,-3.9649290189727457,6.126376976429148,6.146700883452765,WEAK
