trade_index,entry_ts,year,quality,raw_R,risk_mult,weighted_R,equity_R,drawdown_R,exit_reason
515,1664060880,2022,0,-0.30825228044586855,1.0,-0.30825228044586855,25.600532934404,5.956728765303694,-4
516,1664188380,2022,0,-0.37802037074228656,1.0,-0.37802037074228656,25.222512563661713,6.334749136045982,-3
517,1664244120,2022,0,1.4001441276069966,1.0,1.4001441276069966,26.62265669126871,4.934605008438986,-4
518,1664363940,2022,-1,0.09017208180266566,0.75,0.06762906135199924,26.69028575262071,4.866975947086985,-3
519,1664372040,2022,0,0.7607324789557852,1.0,0.7607324789557852,27.451018231576494,4.106243468131201,-4
520,1664528520,2022,-1,-1.0038498844376973,0.75,-0.752887413328273,26.69813081824822,4.859130881459475,-1
521,1664544840,2022,0,-1.0022820627681523,1.0,-1.0022820627681523,25.695848755480068,5.861412944227627,-1
522,1664729460,2022,1,0.14524927227434356,1.5,0.21787390841151533,25.913722663891583,5.6435390358161115,-2
523,1664811240,2022,0,0.14761391633241608,1.0,0.14761391633241608,26.061336580224,5.495925119483694,-2
524,1664877900,2022,-1,0.42956705488183133,0.75,0.3221752911613735,26.383511871385373,5.173749828322322,-4
525,1664955300,2022,0,1.311669489085207,1.0,1.311669489085207,27.69518136047058,3.8620803392371137,-4
526,1664980920,2022,-1,-1.003166417803305,0.75,-0.7523748133524788,26.942806547118103,4.614455152589592,-1
527,1665069540,2022,0,0.16749972158657864,1.0,0.16749972158657864,27.110306268704683,4.446955431003012,-4
528,1665097920,2022,0,-0.053643492293846774,1.0,-0.053643492293846774,27.056662776410835,4.5005989232968595,-3
529,1665317580,2022,-1,0.04442563711724532,0.75,0.03331922783793399,27.08998200424877,4.467279695458924,-4
530,1665348240,2022,-1,-0.14658719948924234,0.75,-0.10994039961693175,26.98004160463184,4.577220095075855,-4
531,1665385440,2022,-1,0.14297255397823275,0.75,0.10722941548367457,27.087271020115516,4.469990679592179,-2
532,1665442980,2022,1,0.5181747463768089,1.5,0.7772621195652134,27.86453313968073,3.692728560026964,-4
533,1665472620,2022,1,-0.22765966194379839,1.5,-0.3414894929156976,27.523043646765032,4.034218052942663,-3
534,1665658080,2022,1,-1.005106157448053,1.5,-1.5076592361720795,26.01538441059295,5.541877289114744,-1
535,1665825600,2022,0,0.4168227586207036,1.0,0.4168227586207036,26.432207169213655,5.12505453049404,-3
536,1666006380,2022,0,0.14440781595041716,1.0,0.14440781595041716,26.57661498516407,4.980646714543624,-2
537,1666073100,2022,1,0.14376202604985408,1.5,0.2156430390747811,26.79225802423885,4.765003675468844,-2
538,1666100040,2022,1,-1.0049054126473669,1.5,-1.5073581189710503,25.2848999052678,6.272361794439895,-1
539,1666111320,2022,0,0.14717674093463132,1.0,0.14717674093463132,25.432076646202432,6.1251850535052625,-2
540,1666172640,2022,1,0.14567019456505056,1.5,0.21850529184757583,25.65058193805001,5.906679761657685,-2
541,1666260540,2022,0,0.14279553675503795,1.0,0.14279553675503795,25.793377474805048,5.763884224902647,-2
542,1666345200,2022,-1,-1.0064661633657304,0.75,-0.7548496225242978,25.03852785228075,6.518733847426944,-1
543,1666455180,2022,0,-0.14649802456785063,1.0,-0.14649802456785063,24.8920298277129,6.665231871994795,-4
544,1666706820,2022,0,2.0981035448137098,1.0,2.0981035448137098,26.99013337252661,4.567128327181084,-2
545,1666776360,2022,-1,-0.06151074511145338,0.75,-0.046133058833590035,26.94400031369302,4.613261386014674,-3
546,1666790460,2022,1,0.98696165359419,1.5,1.480442480391285,28.424442794084307,3.132818905623388,-3
547,1666860600,2022,0,0.1460839984882785,1.0,0.1460839984882785,28.570526792572586,2.9867349071351086,-2
548,1666945920,2022,0,-1.00479829756795,1.0,-1.00479829756795,27.565728495004635,3.9915332047030603,-1
549,1667021520,2022,1,0.14532718954249083,1.5,0.21799078431373625,27.783719279318372,3.7735424203893224,-2
550,1667111520,2022,0,0.9739640011514387,1.0,0.9739640011514387,28.757683280469813,2.799578419237882,-4
551,1667172300,2022,0,0.14519967587734456,1.0,0.14519967587734456,28.902882956347156,2.654378743360539,-2
552,1667383200,2022,0,-0.32198058261700885,1.0,-0.32198058261700885,28.580902373730147,2.9763593259775476,-3
553,1667478660,2022,-1,-0.4822755451978614,0.75,-0.36170665889839604,28.219195714831752,3.338065984875943,-3
554,1667518200,2022,-1,-0.5727626963601662,0.75,-0.42957202227012464,27.789623692561626,3.7676380071460684,-3
555,1667544180,2022,0,-1.0065761122518864,1.0,-1.0065761122518864,26.78304758030974,4.7742141193979535,-1
556,1667705640,2022,0,-0.15741249446359212,1.0,-0.15741249446359212,26.62563508584615,4.931626613861546,-4
557,1667784480,2022,0,0.2816504654654629,1.0,0.2816504654654629,26.907285551311613,4.649976148396082,-4
558,1667862900,2022,0,2.169447723002519,1.0,2.169447723002519,29.076733274314133,2.4805284253935618,-2
559,1667882940,2022,1,0.14777141492740326,1.5,0.22165712239110488,29.298390396705237,2.258871303002458,-2
560,1667921460,2022,-1,-1.0026078712537303,0.75,-0.7519559034402977,28.54643449326494,3.0108272064427553,-1
561,1667986260,2022,0,-1.0017385098300173,1.0,-1.0017385098300173,27.544695983434924,4.012565716272771,-1
562,1668094320,2022,0,0.4694988983994017,1.0,0.4694988983994017,28.014194881834324,3.5430668178733704,-3
563,1668181680,2022,-1,0.12859901393064097,0.75,0.09644926044798072,28.110644142282304,3.446617557425391,-4
564,1668331920,2022,1,-0.3532621582426963,1.5,-0.5298932373640445,27.580750904918258,3.976510794789437,-3
565,1668377760,2022,1,1.528024581421079,1.5,2.292036872131619,29.872787777049876,1.6844739226578191,-3
566,1668410760,2022,0,-0.41197319203337607,1.0,-0.41197319203337607,29.4608145850165,2.0964471146911947,-3
567,1668460560,2022,1,-0.8937002861986862,1.5,-1.3405504292980295,28.12026415571847,3.436997543989225,-3
568,1668884520,2022,1,-1.0103447644444397,1.5,-1.5155171466666595,26.60474700905181,4.952514690655885,-1
569,1668898800,2022,0,0.04758521078881656,1.0,0.04758521078881656,26.652332219840627,4.904929479867068,-3
570,1668981900,2022,1,0.1449952283195207,1.5,0.21749284247928102,26.869825062319908,4.687436637387787,-2
571,1669041240,2022,0,-0.43696071236932305,1.0,-0.43696071236932305,26.432864349950584,5.1243973497571105,-3
572,1669125720,2022,-1,0.12458611890447463,0.75,0.09343958917835597,26.52630393912894,5.0309577605787545,-4
573,1669174260,2022,0,0.10168924982809315,1.0,0.10168924982809315,26.627993188957035,4.92926851075066,-4
574,1669231860,2022,0,-0.3938125565106776,1.0,-0.3938125565106776,26.234180632446357,5.323081067261338,-3
575,1669291800,2022,1,0.2488100448900618,1.5,0.3732150673350927,26.60739569978145,4.949865999926246,-3
576,1669359780,2022,1,-0.46244465330822065,1.5,-0.693666979962331,25.91372871981912,5.643532979888576,-3
577,1669434780,2022,0,-0.22025509221691197,1.0,-0.22025509221691197,25.693473627602206,5.863788072105489,-3
578,1669562280,2022,0,-0.13166311018853136,1.0,-0.13166311018853136,25.561810517413676,5.995451182294019,-4
579,1669602900,2022,1,-0.29468616849481477,1.5,-0.44202925274222216,25.119781264671452,6.4374804350362425,-4
580,1669815060,2022,1,-1.0068993535566115,1.5,-1.5103490303349174,23.609432234336534,7.947829465371161,-1
581,1669897860,2022,-1,-1.0076037104704068,0.75,-0.7557027828528051,22.85372945148373,8.703532248223965,-1
582,1669937880,2022,0,0.21454111698730982,1.0,0.21454111698730982,23.06827056847104,8.488991131236656,-4
583,1669982820,2022,0,0.6334882282282188,1.0,0.6334882282282188,23.70175879669926,7.855502903008436,-4
584,1670107860,2022,0,-1.0100302295193382,1.0,-1.0100302295193382,22.691728567179922,8.865533132527773,-1
585,1670135700,2022,1,-0.8465777958446086,1.5,-1.2698666937669127,21.421861873413008,10.135399826294687,-3
586,1670156160,2022,0,-1.007735011737075,1.0,-1.007735011737075,20.414126861675932,11.143134838031763,-1
587,1670399160,2022,0,-0.6758957246530188,1.0,-0.6758957246530188,19.738231137022915,11.81903056268478,-4
588,1670462160,2022,0,-0.041619860876104336,1.0,-0.041619860876104336,19.69661127614681,11.860650423560884,-4
589,1670668860,2022,-1,-1.013787602641383,0.75,-0.7603407019810373,18.936270574165775,12.62099112554192,-1
590,1670746140,2022,1,-0.25695158722722117,1.5,-0.3854273808408317,18.550843193324944,13.00641850638275,-3
591,1670792760,2022,0,1.6410820234257752,1.0,1.6410820234257752,20.191925216750718,11.365336482956977,-4
592,1670881800,2022,0,-0.12031609132419882,1.0,-0.12031609132419882,20.07160912542652,11.485652574281175,-4
593,1671004500,2022,0,-1.0078289265643265,1.0,-1.0078289265643265,19.063780198862194,12.493481500845501,-1
594,1671025920,2022,-1,-0.36705342316784323,0.75,-0.2752900673758824,18.788490131486313,12.768771568221382,-3
595,1671049680,2022,1,-0.23427305227066955,1.5,-0.35140957840600434,18.437080553080307,13.120181146627388,-4
596,1671101340,2022,0,2.046312347180023,1.0,2.046312347180023,20.48339290026033,11.073868799447364,-4
597,1671356940,2022,-1,-0.137437541371163,0.75,-0.10307815602837225,20.38031474423196,11.176946955475735,-4
598,1671404460,2022,1,0.14188959508016005,1.5,0.21283439262024006,20.5931491368522,10.964112562855494,-2
599,1671595980,2022,0,0.3868378897929639,1.0,0.3868378897929639,20.979987026645166,10.57727467306253,-3
600,1671615960,2022,0,0.5587293742671632,1.0,0.5587293742671632,21.538716400912328,10.018545298795367,-3
601,1671716820,2022,0,2.3176583674966276,1.0,2.3176583674966276,23.856374768408955,7.70088693129874,-2
602,1671780840,2022,0,-1.0094639513311519,1.0,-1.0094639513311519,22.846910817077802,8.710350882629893,-1
603,1671861720,2022,0,0.13365797222223233,1.0,0.13365797222223233,22.980568789300033,8.576692910407662,-2
604,1671898860,2022,0,-0.08081463033371311,1.0,-0.08081463033371311,22.89975415896632,8.657507540741374,-3
605,1671945360,2022,0,-0.17040174882229445,1.0,-0.17040174882229445,22.729352410144028,8.827909289563667,-3
606,1671977160,2022,-1,-1.0318323913926213,0.75,-0.773874293544466,21.95547811659956,9.601783583108134,-1
607,1671983160,2022,0,0.13970742899652902,1.0,0.13970742899652902,22.09518554559609,9.462076154111603,-2
608,1672032480,2022,0,-0.2607651783151349,1.0,-0.2607651783151349,21.834420367280956,9.72284133242674,-3
609,1672144500,2022,0,0.13917041235693722,1.0,0.13917041235693722,21.97359077963789,9.583670920069803,-2
610,1672307160,2022,1,-0.12343616951914005,1.5,-0.18515425427871007,21.78843652535918,9.768825174348514,-3
611,1672325580,2022,0,-0.23458494812907926,1.0,-0.23458494812907926,21.553851577230102,10.003410122477593,-4
612,1672382940,2022,1,0.632572606681258,1.5,0.948858910021887,22.50271048725199,9.054551212455706,-4
613,1672500420,2022,0,-0.5047159539190109,1.0,-0.5047159539190109,21.997994533332978,9.559267166374717,-3
614,1672532340,2022,1,-0.13965749547146006,1.5,-0.2094862432071901,21.788508290125787,9.768753409581908,-4
615,1672611300,2023,0,1.1523878817322597,1.0,1.1523878817322597,22.940896171858046,8.616365527849648,-3
616,1672802160,2023,1,0.14152528596624347,1.5,0.2122879289493652,23.15318410080741,8.404077598900283,-2
617,1673036520,2023,1,-0.1676770725907981,1.5,-0.2515156088861971,22.901668491921214,8.655593207786481,-4
618,1673194920,2023,-1,0.12570231634949675,0.75,0.09427673726212256,22.995945229183338,8.561316470524357,-2
619,1673291100,2023,1,-1.0045841018077302,1.5,-1.5068761527115953,21.489069076471743,10.068192623235952,-1
620,1673357580,2023,1,0.13912857761539435,1.5,0.20869286642309154,21.697761942894836,9.859499756812859,-2
621,1673457060,2023,0,-1.006100922829737,1.0,-1.006100922829737,20.691661020065098,10.865600679642597,-1
622,1673461920,2023,0,-0.3551234302866188,1.0,-0.3551234302866188,20.33653758977848,11.220724109929215,-3
623,1673606580,2023,-1,0.803866696770056,0.75,0.6029000225775419,20.939437612356024,10.617824087351671,-3
624,1673658300,2023,-1,0.08330672235880862,0.75,0.062480041769106466,21.00191765412513,10.555344045582565,-4
625,1673690460,2023,1,1.320667236856369,1.5,1.9810008552845535,22.982918509409682,8.574343190298013,-3
626,1673740860,2023,0,0.18585243298704224,1.0,0.18585243298704224,23.168770942396723,8.388490757310972,-3
627,1673744940,2023,1,-0.05033589300200017,1.5,-0.07550383950300026,23.093267102893723,8.463994596813972,-4
628,1673971080,2023,-1,-0.2532554763088981,0.75,-0.18994160723167358,22.90332549566205,8.653936204045646,-3
629,1674105000,2023,0,0.2936554203467411,1.0,0.2936554203467411,23.19698091600879,8.360280783698904,-3
630,1674160320,2023,0,0.3180688689959842,1.0,0.3180688689959842,23.515049785004773,8.042211914702921,-4
631,1674210960,2023,0,-0.6196294799590348,1.0,-0.6196294799590348,22.89542030504574,8.661841394661955,-3
632,1674249360,2023,-1,-0.3993605525830566,0.75,-0.29952041443729244,22.595899890608447,8.961361809099248,-3
633,1674289860,2023,0,-1.006267142518936,1.0,-1.006267142518936,21.58963274808951,9.967628951618185,-1
634,1674297120,2023,-1,-1.0031319329081259,0.75,-0.7523489496810944,20.837283798408414,10.71997790129928,-1
635,1674401460,2023,0,0.788291814351332,1.0,0.788291814351332,21.625575612759746,9.931686086947948,-3
636,1674606900,2023,0,-0.12140982762736675,1.0,-0.12140982762736675,21.50416578513238,10.053095914575316,-4
637,1674728640,2023,0,0.07828175300950459,1.0,0.07828175300950459,21.582447538141885,9.97481416156581,-4
638,1674956220,2023,1,-1.0063808589315937,1.5,-1.5095712883973906,20.072876249744496,11.484385449963199,-1
639,1674990240,2023,1,0.14585635310776843,1.5,0.21878452966165263,20.29166077940615,11.265600920301544,-2
640,1675176000,2023,0,0.14592658585858953,1.0,0.14592658585858953,20.43758736526474,11.119674334442955,-2
641,1675203180,2023,1,0.7976518871083556,1.5,1.1964778306625332,21.634065195927274,9.92319650378042,-4
642,1675236900,2023,-1,-1.0075896186719235,0.75,-0.7556922140039426,20.87837298192333,10.678888717784364,-1
643,1675349220,2023,-1,0.14430869140358674,0.75,0.10823151855269006,20.98660450047602,10.570657199231675,-2
644,1675496820,2023,0,-1.00708394324025,1.0,-1.00708394324025,19.97952055723577,11.577741142471925,-1
645,1675663920,2023,0,0.1457099067335219,1.0,0.1457099067335219,20.12523046396929,11.432031235738403,-2
646,1675724520,2023,0,-0.7927928026623486,1.0,-0.7927928026623486,19.332437661306944,12.224824038400751,-3
647,1675857240,2023,0,2.795560160347046,1.0,2.795560160347046,22.12799782165399,9.429263878053703,-2
648,1675876920,2023,1,0.19369622293654054,1.5,0.2905443344048108,22.418542156058802,9.138719543648893,-4
649,1675940820,2023,0,-1.00561924273013,1.0,-1.00561924273013,21.41292291332867,10.144338786379024,-1
650,1676154240,2023,1,0.22866515559160924,1.5,0.34299773338741385,21.755920646716085,9.80134105299161,-4
651,1676197140,2023,0,0.1390235776558032,1.0,0.1390235776558032,21.894944224371887,9.662317475335808,-2
652,1676274120,2023,-1,-1.0069580927670791,0.75,-0.7552185695753093,21.139725654796578,10.417536044911117,-1
653,1676386860,2023,0,-1.0037821187894755,1.0,-1.0037821187894755,20.1359435360071,11.421318163700594,-1
654,1676467920,2023,1,0.5946786331483318,1.5,0.8920179497224977,21.027961485729598,10.529300213978097,-3
655,1676564340,2023,-1,0.1961688085988101,0.75,0.14712660644910758,21.175088092178704,10.38217360752899,-3
656,1676646060,2023,0,-1.0037321168534268,1.0,-1.0037321168534268,20.171355975325277,11.385905724382418,-1
657,1676709540,2023,-1,0.34171065388906546,0.75,0.2562829904167991,20.427638965742076,11.129622733965618,-3
658,1676794440,2023,0,-0.2405652218201258,1.0,-0.2405652218201258,20.18707374392195,11.370187955785745,-4
659,1676821680,2023,-1,0.14355648626145556,0.75,0.10766736469609167,20.29474110861804,11.262520591089654,-2
660,1676970960,2023,0,0.4852348096656716,1.0,0.4852348096656716,20.779975918283714,10.77728578142398,-4
661,1677017220,2023,0,0.14773515983013558,1.0,0.14773515983013558,20.92771107811385,10.629550621593847,-2
662,1677092640,2023,1,-0.6622266231482551,1.5,-0.9933399347223826,19.934371143391466,11.622890556316229,-3
663,1677256320,2023,1,0.1616528455163763,1.5,0.24247926827456445,20.17685041166603,11.380411288041664,-4
664,1677323820,2023,-1,0.1431371335811062,0.75,0.10735285018582964,20.28420326185186,11.273058437855834,-2
665,1677361800,2023,-1,0.7801626594678251,0.75,0.5851219946008689,20.86932525645273,10.687936443254966,-3
666,1677451680,2023,0,0.14675575544846856,1.0,0.14675575544846856,21.016081011901196,10.541180687806499,-2
667,1677508320,2023,0,-1.0042094864293218,1.0,-1.0042094864293218,20.011871525471875,11.54539017423582,-1
668,1677547560,2023,0,-0.14784946567177032,1.0,-0.14784946567177032,19.864022059800106,11.693239639907588,-4
669,1677574920,2023,1,-0.6021113660578383,1.5,-0.9031670490867575,18.96085501071335,12.596406688994346,-3
670,1677647640,2023,0,0.14646867386939472,1.0,0.14646867386939472,19.107323684582745,12.44993801512495,-2
671,1677679680,2023,0,0.5882633357264403,1.0,0.5882633357264403,19.695587020309187,11.861674679398508,-3
672,1677705720,2023,0,-0.1231589014259506,1.0,-0.1231589014259506,19.572428118883238,11.984833580824457,-4
673,1677916140,2023,0,-0.10463701876447132,1.0,-0.10463701876447132,19.467791100118767,12.089470599588928,-3
674,1678114860,2023,0,0.13977347340304974,1.0,0.13977347340304974,19.607564573521817,11.949697126185878,-2
675,1678187220,2023,-1,0.2336402925752352,0.75,0.1752302194314264,19.782794792953244,11.774466906754451,-3
676,1678276140,2023,0,0.1445450564477689,1.0,0.1445450564477689,19.92733984940101,11.629921850306683,-2
677,1678355340,2023,-1,-1.006662682159281,0.75,-0.7549970116194608,19.17234283778155,12.384918861926145,-1
678,1678447200,2023,0,0.9189206479225188,1.0,0.9189206479225188,20.09126348570407,11.465998214003626,-3
679,1678586940,2023,0,-0.05559858616437067,1.0,-0.05559858616437067,20.035664899539697,11.521596800167998,-4
680,1678647720,2023,0,0.38619360832230787,1.0,0.38619360832230787,20.421858507862005,11.13540319184569,-3
681,1678880940,2023,1,0.647894291623576,1.5,0.9718414374353641,21.39369994529737,10.163561754410324,-3
682,1678946640,2023,0,-0.6572235002747132,1.0,-0.6572235002747132,20.736476445022657,10.820785254685038,-3
683,1678968420,2023,1,-0.10918880613593616,1.5,-0.16378320920390424,20.572693235818754,10.984568463888941,-4
684,1679094480,2023,0,0.1486276254503155,1.0,0.1486276254503155,20.72132086126907,10.835940838438624,-2
685,1679159820,2023,1,-0.31128584442480617,1.5,-0.4669287666372093,20.25439209463186,11.302869605075834,-4
686,1679213940,2023,0,-1.003563785651566,1.0,-1.003563785651566,19.250828308980296,12.306433390727399,-1
687,1679288580,2023,0,-0.6903890476692773,1.0,-0.6903890476692773,18.560439261311018,12.996822438396677,-3
688,1679510760,2023,-1,1.2339443513200152,0.75,0.9254582634900115,19.48589752480103,12.071364174906666,-4
689,1679572980,2023,0,3.404507713024581,1.0,3.404507713024581,22.89040523782561,8.666856461882084,-2
690,1679587980,2023,0,-0.32783731892415885,1.0,-0.32783731892415885,22.56256791890145,8.994693780806244,-3
691,1679653080,2023,-1,0.14652117448920463,0.75,0.10989088086690346,22.672458799768354,8.884802899939341,-2
692,1679724120,2023,0,0.14516272137140393,1.0,0.14516272137140393,22.817621521139756,8.739640178567939,-2
693,1679879340,2023,1,-0.07400861540104503,1.5,-0.11101292310156755,22.706608598038187,8.850653101669508,-3
694,1679925840,2023,0,2.655620931094033,1.0,2.655620931094033,25.36222952913222,6.195032170575473,-2
695,1679986800,2023,-1,0.14541800669591584,0.75,0.10906350502193687,25.471293034154158,6.085968665553537,-2
696,1679998740,2023,0,-0.1350222110528445,1.0,-0.1350222110528445,25.336270823101312,6.220990876606383,-3
697,1680033900,2023,0,-0.10835501773793803,1.0,-0.10835501773793803,25.227915805363374,6.329345894344321,-4
698,1680076560,2023,0,0.6166497680020725,1.0,0.6166497680020725,25.844565573365447,5.712696126342248,-4
699,1680200640,2023,0,-0.1192405803451355,1.0,-0.1192405803451355,25.725324993020312,5.831936706687383,-4
700,1680332700,2023,-1,0.04432546400856064,0.75,0.03324409800642048,25.758569091026732,5.7986926086809625,-3
701,1680453720,2023,0,0.175873957138445,1.0,0.175873957138445,25.93444304816518,5.6228186515425165,-4
702,1680607440,2023,0,-0.580925428523028,1.0,-0.580925428523028,25.35351761964215,6.203744080065544,-3
703,1680656460,2023,1,-0.3032613445566747,1.5,-0.454892016835012,24.89862560280714,6.658636096900555,-4
704,1680698820,2023,-1,-1.0058933339242,0.75,-0.75442000044315,24.14420560236399,7.413056097343706,-1
705,1680704160,2023,0,0.1470373995782791,1.0,0.1470373995782791,24.29124300194227,7.266018697765425,-2
706,1680769860,2023,0,0.14429332749612686,1.0,0.14429332749612686,24.435536329438396,7.121725370269299,-2
707,1680803280,2023,0,-0.028237618478691984,1.0,-0.028237618478691984,24.407298710959704,7.1499629887479905,-3
708,1680858600,2023,-1,-0.3250726335370616,0.75,-0.2438044751527962,24.16349423580691,7.393767463900787,-3
709,1680988440,2023,-1,-0.7409398186277429,0.75,-0.5557048639708072,23.607789371836102,7.949472327871593,-3
710,1681068900,2023,0,0.5652624122976968,1.0,0.5652624122976968,24.173051784133797,7.384209915573898,-4
711,1681141860,2023,-1,2.2563530842715878,0.75,1.6922648132036908,25.86531659733749,5.691945102370205,-2
712,1681147140,2023,1,1.1805486487167955,1.5,1.7708229730751932,27.636139570412684,3.9211221292950107,-3
713,1681224480,2023,-1,-1.0045721050457583,0.75,-0.7534290787843188,26.882710491628366,4.674551208079329,-1
714,1681381080,2023,1,0.5764057660881494,1.5,0.8646086491322241,27.74731914076059,3.809942558947103,-4
715,1681491840,2023,0,-0.3494608926330137,1.0,-0.3494608926330137,27.397858248127577,4.159403451580118,-4
716,1681560960,2023,0,0.14089924713933752,1.0,0.14089924713933752,27.538757495266914,4.018504204440781,-2
717,1681680780,2023,0,0.9694786058286878,1.0,0.9694786058286878,28.5082361010956,3.0490255986120935,-4
718,1681800960,2023,1,-1.007441144238524,1.5,-1.511161716357786,26.997074384737815,4.56018731496988,-1
719,1681821240,2023,1,-0.5160114653615302,1.5,-0.7740171980422953,26.22305718669552,5.334204513012175,-3
720,1681892160,2023,0,0.14541467795329482,1.0,0.14541467795329482,26.368471864648814,5.188789835058881,-2
721,1681941660,2023,-1,-1.0038749022739404,0.75,-0.7529061767054552,25.61556568794336,5.941696011764336,-1
722,1682011080,2023,1,0.0039831756169068245,1.5,0.005974763425360237,25.62154045136872,5.935721248338975,-3
723,1682061540,2023,0,0.14567049551194328,1.0,0.14567049551194328,25.767210946880663,5.790050752827032,-2
724,1682095380,2023,1,0.913486418620446,1.5,1.370229627930669,27.137440574811333,4.419821124896362,-3
725,1682109960,2023,0,-0.045520247442723816,1.0,-0.045520247442723816,27.09192032736861,4.465341372339086,-4
726,1682177280,2023,-1,-1.0066328790859767,0.75,-0.7549746593144825,26.336945668054128,5.220316031653567,-1
727,1682181720,2023,1,0.16870671076342347,1.5,0.2530600661451352,26.590005734199263,4.967255965508432,-3
728,1682300880,2023,0,0.145030759159301,1.0,0.145030759159301,26.735036493358564,4.822225206349131,-2
729,1682518680,2023,1,-1.001585025148605,1.5,-1.5023775377229074,25.232658955635657,6.324602744072038,-1
730,1682540160,2023,0,-1.0016045170057954,1.0,-1.0016045170057954,24.23105443862986,7.326207261077833,-1
731,1682820480,2023,0,-0.7734161636884992,1.0,-0.7734161636884992,23.457638274941363,8.099623424766332,-3
732,1682869560,2023,1,-1.0044593801630812,1.5,-1.5066890702446218,21.95094920469674,9.606312495010954,-1
733,1682911680,2023,0,-0.032870259816948584,1.0,-0.032870259816948584,21.91807894487979,9.639182754827903,-4
734,1682957640,2023,0,0.03196103645783399,1.0,0.03196103645783399,21.950039981337625,9.60722171837007,-3
735,1683042540,2023,-1,0.14419780462084153,0.75,0.10814835346563115,22.058188334803255,9.49907336490444,-4
736,1683189720,2023,-1,0.14509973714354138,0.75,0.10882480285765603,22.16701313766091,9.390248562046786,-2
737,1683212820,2023,0,-0.044134522937381036,1.0,-0.044134522937381036,22.12287861472353,9.434383084984166,-4
738,1683255480,2023,1,-0.39956062437717854,1.5,-0.5993409365657678,21.523537678157762,10.033724021549933,-4
739,1683282540,2023,0,0.14516829006945678,1.0,0.14516829006945678,21.66870596822722,9.888555731480476,-2
740,1683380820,2023,0,0.14565916760284972,1.0,0.14565916760284972,21.81436513583007,9.742896563877625,-2
741,1683452220,2023,0,0.4954731096879127,1.0,0.4954731096879127,22.309838245517984,9.247423454189711,-4
742,1683501360,2023,0,2.07014654226441,1.0,2.07014654226441,24.379984787782394,7.177276911925301,-2
743,1683539880,2023,1,0.05481335203074222,1.5,0.08222002804611332,24.462204815828507,7.095056883879188,-4
744,1683637440,2023,1,0.14538121925134043,1.5,0.21807182887701065,24.68027664470552,6.8769850550021765,-2
745,1683715560,2023,1,-1.0057005873923384,1.5,-1.5085508810885075,23.17172576361701,8.385535936090683,-1
746,1683728340,2023,0,-1.0035809997906446,1.0,-1.0035809997906446,22.168144763826366,9.38911693588133,-1
747,1683809160,2023,-1,1.410284145877176,0.75,1.057713109407882,23.225857873234247,8.331403826473448,-3
748,1683910200,2023,0,-1.0028903135997966,1.0,-1.0028903135997966,22.22296755963445,9.334294140073244,-1
749,1684069320,2023,0,0.13930107267912345,1.0,0.13930107267912345,22.362268632313576,9.194993067394119,-2
750,1684079040,2023,0,0.7396546780418528,1.0,0.7396546780418528,23.101923310355428,8.455338389352267,-4
751,1684199040,2023,0,0.5485920401034508,1.0,0.5485920401034508,23.65051535045888,7.906746349248817,-4
752,1684286940,2023,0,0.4405538062642549,1.0,0.4405538062642549,24.091069156723133,7.466192542984562,-4
753,1684359720,2023,0,-0.029060634758708587,1.0,-0.029060634758708587,24.062008521964426,7.495253177743269,-4
754,1684421400,2023,-1,2.1842653800714698,0.75,1.6381990350536024,25.70020755701803,5.857054142689666,-2
755,1684578960,2023,-1,-0.014229386169412009,0.75,-0.010672039627059007,25.68953551739097,5.867726182316726,-3
756,1684604760,2023,0,0.35614840920866064,1.0,0.35614840920866064,26.04568392659963,5.5115777731080655,-3
757,1684635780,2023,0,-0.4873363092354866,1.0,-0.4873363092354866,25.55834761736414,5.998914082343553,-4
758,1684732260,2023,1,-0.45857330203442576,1.5,-0.6878599530516386,24.870487664312503,6.686774035395192,-3
759,1684766580,2023,0,-0.15208814279984834,1.0,-0.15208814279984834,24.718399521512655,6.83886217819504,-3
760,1684809180,2023,-1,1.180038123123116,0.75,0.8850285923423371,25.603428113854992,5.953833585852703,-4
761,1684874820,2023,0,0.18324800727505106,1.0,0.18324800727505106,25.786676121130043,5.770585578577652,-4
762,1684901940,2023,-1,0.057932697853464,0.75,0.043449523390098,25.83012564452014,5.727136055187554,-4
763,1685376900,2023,0,0.1535325542073362,1.0,0.1535325542073362,25.983658198727476,5.573603500980219,-4
764,1685453460,2023,-1,-1.0042217594216065,0.75,-0.7531663195662048,25.23049187916127,6.326769820546424,-1
765,1685468880,2023,0,0.04430287470824298,1.0,0.04430287470824298,25.274794753869514,6.2824669458381805,-4
766,1685513940,2023,0,0.08988321803323206,1.0,0.08988321803323206,25.364677971902747,6.192583727804948,-4
767,1685669040,2023,1,-1.0039166885146522,1.5,-1.5058750327719783,23.85880293913077,7.698458760576926,-1
768,1685691960,2023,0,-0.49955056239440826,1.0,-0.49955056239440826,23.35925237673636,8.198009322971334,-4
769,1685808060,2023,0,-1.0096378837901872,1.0,-1.0096378837901872,22.349614492946174,9.207647206761521,-1
770,1685919660,2023,-1,2.1533937961958007,0.75,1.6150453471468507,23.964659840093024,7.592601859614671,-2
771,1686055620,2023,-1,2.636399949442964,0.75,1.9772999620822231,25.941959802175248,5.615301897532447,-2
772,1686136320,2023,0,0.14724099189445097,1.0,0.14724099189445097,26.089200794069697,5.468060905637998,-2
