month,trades,net40_r,expectancy_net40,variant
2026-04,0,0.0,,E75_FVG_RETEST
2026-05,0,0.0,,E75_FVG_RETEST
2026-06,0,0.0,,E75_FVG_RETEST
2023-01,0,0.0,,E75_BOS_RETEST
2023-02,0,0.0,,E75_BOS_RETEST
2023-03,3,1.6911500139025977,0.5637166713008659,E75_BOS_RETEST
2023-04,3,1.5539855746774591,0.5179951915591531,E75_BOS_RETEST
2023-05,0,0.0,,E75_BOS_RETEST
2023-06,0,0.0,,E75_BOS_RETEST
2023-07,2,0.16380206487096305,0.08190103243548152,E75_BOS_RETEST
2023-08,0,0.0,,E75_BOS_RETEST
2023-09,0,0.0,,E75_BOS_RETEST
2023-10,0,0.0,,E75_BOS_RETEST
2023-11,5,-0.20463050714704667,-0.040926101429409334,E75_BOS_RETEST
2023-12,4,0.5210750726505786,0.13026876816264465,E75_BOS_RETEST
2024-01,0,0.0,,E75_BOS_RETEST
2024-02,0,0.0,,E75_BOS_RETEST
2024-03,1,-1.0881641181118555,-1.0881641181118555,E75_BOS_RETEST
2024-04,0,0.0,,E75_BOS_RETEST
2024-05,0,0.0,,E75_BOS_RETEST
2024-06,0,0.0,,E75_BOS_RETEST
2024-07,0,0.0,,E75_BOS_RETEST
2024-08,9,-2.683111834689103,-0.2981235371876781,E75_BOS_RETEST
2024-09,5,-0.10853704017346855,-0.02170740803469371,E75_BOS_RETEST
2024-10,3,2.511105763713874,0.8370352545712914,E75_BOS_RETEST
2024-11,0,0.0,,E75_BOS_RETEST
2024-12,0,0.0,,E75_BOS_RETEST
2025-01,0,0.0,,E75_BOS_RETEST
2025-02,3,1.6493264520123099,0.5497754840041033,E75_BOS_RETEST
2025-03,7,-0.19071765936414886,-0.027245379909164123,E75_BOS_RETEST
2025-04,2,0.273317083218501,0.1366585416092505,E75_BOS_RETEST
2025-05,0,0.0,,E75_BOS_RETEST
2025-06,4,3.223708079903667,0.8059270199759168,E75_BOS_RETEST
2025-07,0,0.0,,E75_BOS_RETEST
2025-08,0,0.0,,E75_BOS_RETEST
2025-09,6,-1.459444838356371,-0.2432408063927285,E75_BOS_RETEST
2025-10,0,0.0,,E75_BOS_RETEST
2025-11,1,0.9217958797931157,0.9217958797931157,E75_BOS_RETEST
2025-12,9,-3.3325351785362733,-0.37028168650403037,E75_BOS_RETEST
2026-01,4,0.27925438486530707,0.06981359621632677,E75_BOS_RETEST
2026-02,5,1.5800632807219475,0.3160126561443895,E75_BOS_RETEST
2026-03,1,-1.0343068534724684,-1.0343068534724684,E75_BOS_RETEST
2026-04,0,0.0,,E75_BOS_RETEST
2026-05,0,0.0,,E75_BOS_RETEST
2026-06,0,0.0,,E75_BOS_RETEST
2023-01,0,0.0,,E75_OR_ROUTER
2023-02,0,0.0,,E75_OR_ROUTER
2023-03,4,2.615030482259243,0.6537576205648108,E75_OR_ROUTER
2023-04,3,3.0798746774551047,1.026624892485035,E75_OR_ROUTER
2023-05,0,0.0,,E75_OR_ROUTER
2023-06,0,0.0,,E75_OR_ROUTER
2023-07,4,-2.856677382418017,-0.7141693456045043,E75_OR_ROUTER
2023-08,0,0.0,,E75_OR_ROUTER
2023-09,0,0.0,,E75_OR_ROUTER
2023-10,0,0.0,,E75_OR_ROUTER
2023-11,5,-2.8976734049752344,-0.5795346809950469,E75_OR_ROUTER
2023-12,6,5.522420384584649,0.9204033974307748,E75_OR_ROUTER
2024-01,0,0.0,,E75_OR_ROUTER
2024-02,0,0.0,,E75_OR_ROUTER
2024-03,2,0.1770893495750332,0.0885446747875166,E75_OR_ROUTER
2024-04,0,0.0,,E75_OR_ROUTER
2024-05,0,0.0,,E75_OR_ROUTER
2024-06,0,0.0,,E75_OR_ROUTER
2024-07,0,0.0,,E75_OR_ROUTER
2024-08,11,-1.3523378259352832,-0.12293980235775302,E75_OR_ROUTER
2024-09,6,1.3183780748066165,0.21972967913443608,E75_OR_ROUTER
2024-10,3,2.303693327934983,0.7678977759783278,E75_OR_ROUTER
2024-11,0,0.0,,E75_OR_ROUTER
2024-12,0,0.0,,E75_OR_ROUTER
2025-01,0,0.0,,E75_OR_ROUTER
2025-02,3,1.7349893716530511,0.5783297905510171,E75_OR_ROUTER
2025-03,10,-3.447247395192845,-0.3447247395192845,E75_OR_ROUTER
2025-04,3,-3.1878435298546144,-1.062614509951538,E75_OR_ROUTER
2025-05,0,0.0,,E75_OR_ROUTER
2025-06,4,0.7198603179615619,0.17996507949039048,E75_OR_ROUTER
2025-07,0,0.0,,E75_OR_ROUTER
2025-08,0,0.0,,E75_OR_ROUTER
2025-09,7,4.939643859219674,0.7056634084599535,E75_OR_ROUTER
2025-10,0,0.0,,E75_OR_ROUTER
2025-11,1,0.9217958797931157,0.9217958797931157,E75_OR_ROUTER
2025-12,10,0.5924557319098647,0.059245573190986466,E75_OR_ROUTER
2026-01,4,-0.3678595730755534,-0.09196489326888835,E75_OR_ROUTER
2026-02,8,1.6971651544483002,0.21214564430603752,E75_OR_ROUTER
2026-03,4,-4.133516293633788,-1.033379073408447,E75_OR_ROUTER
2026-04,0,0.0,,E75_OR_ROUTER
2026-05,0,0.0,,E75_OR_ROUTER
2026-06,0,0.0,,E75_OR_ROUTER
