impulse_dir,btc_z15,btc_z60,btc_z4h,btc_z24h,btc_vol_z,btc_range_z,btc_corr7d_lag,hour_sin,hour_cos,event_i,event_time,split,event_open,event_high,event_low,event_close,common_exit,parent_family,raw_24h,cont_24h,rev_24h,p_cont,p_rev,router_conf,router_side
1.0,-0.09486496660691625,-0.13910017730334295,0.329752791120237,0.7938641780247899,-0.5116131234282938,-0.6019420589641622,-0.006577835239184509,-0.0654031292301428,0.9978589232386035,149977,2025-04-12 23:45:00+00:00,BRIDGE_2025,84943.39,85905.0,84877.61,85276.9,83760.0,H4_7D_PIVOT_SWEEP_RECLAIM,-0.017788050716190384,-0.017788050716190384,0.017788050716190384,0.13592382386292018,0.32014935528343735,0.32014935528343735,REV
1.0,-0.2887554348545445,0.26832973437997937,0.1438499023451684,1.054132735572952,-0.06482473471844137,0.1117834404819604,-0.004569211525007243,0.8314696123025451,0.5555702330196024,149993,2025-04-13 03:45:00+00:00,BRIDGE_2025,85276.91,86100.0,84724.91,85432.31,84566.03,H4_7D_PIVOT_SWEEP_RECLAIM,-0.010139957587474768,-0.010139957587474768,0.010139957587474768,0.16150447086371486,0.32733966842081186,0.32733966842081186,REV
1.0,-0.4401879866509157,-0.1947941437617011,0.22557164523853065,1.194110298643387,-0.6570967638829645,-0.5757088587829203,-0.06421558626138664,0.8968727415326884,-0.44228869021900113,150777,2025-04-21 07:45:00+00:00,BRIDGE_2025,87205.56,87738.0,87038.0,87434.78,88476.83,H4_7D_PIVOT_SWEEP_RECLAIM,0.011917910479341431,0.011917910479341431,-0.011917910479341431,0.11363586055670571,0.34869232309728715,0.34869232309728715,REV
1.0,-0.3228574569179067,-0.03605615319727961,0.6515279736842444,0.3716718336025413,-0.26075896906477614,-0.4704843045645404,-0.0851931993992117,0.8314696123025451,0.5555702330196024,150857,2025-04-22 03:45:00+00:00,BRIDGE_2025,87516.22,88877.0,87076.03,88157.55,93168.91,H4_7D_PIVOT_SWEEP_RECLAIM,0.056845499903298125,0.056845499903298125,-0.056845499903298125,0.13298661951810584,0.33071908806808487,0.33071908806808487,REV
-1.0,-0.43010163697127324,0.018665905225675596,0.4819604257737159,-1.4069952227413869,-0.07405818422768853,-0.4859636556956615,0.0010818473239864168,0.8314696123025451,0.5555702330196024,154505,2025-05-30 03:45:00+00:00,BRIDGE_2025,105589.75,106214.93,104600.5,106024.33,103684.01,H4_7D_PIVOT_SWEEP_RECLAIM,-0.022073424090489513,0.022073424090489513,-0.022073424090489513,0.2077181961045973,0.3859516855365811,0.3859516855365811,REV
-1.0,0.05726162015166182,-0.6626509714055046,-1.2691951351446438,-0.8435231381954464,0.4673407753404251,0.08502896775060967,-0.08655300125408782,-0.8968727415326885,0.442288690219001,154569,2025-05-30 19:45:00+00:00,BRIDGE_2025,105543.0,105560.98,103706.71,104640.5,104698.02,H4_7D_PIVOT_SWEEP_RECLAIM,0.0005497871808513022,-0.0005497871808513022,0.0005497871808513022,0.1523276064359722,0.32416548460056027,0.32416548460056027,REV
-1.0,0.6725967080966644,1.209253943416279,-0.47060019672810327,-1.5338251585533733,-0.18803125557920647,-0.7250181644985788,-0.0958324611795292,0.8314696123025451,0.5555702330196024,154601,2025-05-31 03:45:00+00:00,BRIDGE_2025,103985.47,104292.69,103068.55,103684.01,104381.03,H4_7D_PIVOT_SWEEP_RECLAIM,0.006722638015508542,-0.006722638015508542,0.006722638015508542,0.182774153536479,0.4168072807405911,0.4168072807405911,REV
1.0,-0.4208275431457655,0.047962397483948885,-0.1887768555799512,0.994813626308126,-0.5198493953233162,-0.26981883102028625,0.03678537096065812,-0.8314696123025452,-0.5555702330196022,155513,2025-06-09 15:45:00+00:00,BRIDGE_2025,107759.21,108020.0,106860.0,107635.91,109015.42,H4_7D_PIVOT_SWEEP_RECLAIM,0.012816447596345926,0.012816447596345926,-0.012816447596345926,0.13258695151892758,0.3146033235083617,0.3146033235083617,REV
1.0,-0.2962112601229051,-0.6204346002149655,0.21242515468296658,0.7820709737454447,-0.5151366945824108,-0.6946803148400282,0.005018491773158769,0.8314696123025451,0.5555702330196024,157001,2025-06-25 03:45:00+00:00,BRIDGE_2025,106083.0,106791.18,105808.03,106232.01,107853.79,H4_7D_PIVOT_SWEEP_RECLAIM,0.01526639663506324,0.01526639663506324,-0.01526639663506324,0.14114105644636354,0.34945828520425454,0.34945828520425454,REV
1.0,0.033108667297607516,-0.16806410104309916,0.6577672262627681,0.9481305599407391,-1.003027429460803,-0.8398057404451106,0.03727115617852742,0.8314696123025451,0.5555702330196024,157097,2025-06-26 03:45:00+00:00,BRIDGE_2025,107340.59,108272.45,107105.43,107853.79,107477.76,H4_7D_PIVOT_SWEEP_RECLAIM,-0.003486479241944118,-0.003486479241944118,0.003486479241944118,0.13723700217523832,0.3702814780020096,0.3702814780020096,REV
