impulse_dir,btc_z15,btc_z60,btc_z4h,btc_z24h,btc_vol_z,btc_range_z,btc_corr7d_lag,hour_sin,hour_cos,event_i,event_time,split,event_open,event_high,event_low,event_close,common_exit,parent_family,raw_24h,cont_24h,rev_24h
1.0,1.4303461516395022,1.219652704632325,2.832762170145025,1.5242096859794838,1.1718090872007174,0.27276320867475407,-0.026785202722198347,0.8314696123025451,0.5555702330196024,49966,2022-06-06 03:45:00+00:00,DEV_2021_2024,29919.2,31276.87,29890.23,31251.0,29563.62,H4_DISPLACEMENT_EXTREME,-0.05399412946597859,-0.05399412946597859,0.05399412946597859
-1.0,-0.3890058919960922,0.6442368291641185,-3.6159981078536085,-1.3689990692822442,0.5251977476059259,-0.49890939542638735,0.09639703585875217,0.8314696123025451,0.5555702330196024,50062,2022-06-07 03:45:00+00:00,DEV_2021_2024,31373.1,31381.03,29218.96,29563.62,30026.72,H4_DISPLACEMENT_EXTREME,0.015664866367808283,-0.015664866367808283,0.015664866367808283
-1.0,0.46376520693305223,1.1109257201372227,-2.890697437875817,-2.3811012375576603,1.589373256073331,0.7589984330553975,0.16811911915181313,0.8314696123025451,0.5555702330196024,50638,2022-06-13 03:45:00+00:00,DEV_2021_2024,26574.53,26895.84,24900.0,25520.05,22127.91,H4_DISPLACEMENT_EXTREME,-0.13292058597063872,0.13292058597063872,-0.13292058597063872
-1.0,0.4813418618871948,-1.5937482579173827,-3.0374875805382535,-4.373585697774336,1.7660006594244515,1.7827695890204514,0.11954718784106068,0.06540312923014312,-0.9978589232386035,50670,2022-06-13 11:45:00+00:00,DEV_2021_2024,24811.59,24941.17,23500.0,23729.43,21994.56,H4_DISPLACEMENT_EXTREME,-0.07311047926562075,0.07311047926562075,-0.07311047926562075
1.0,0.8937853395603161,0.6295495604841617,2.6398263473315393,0.733713702484268,-0.05267251759789628,0.16190300958193035,-0.013389325235503438,-0.0654031292301428,0.9978589232386035,50910,2022-06-15 23:45:00+00:00,DEV_2021_2024,21632.03,22800.0,21450.0,22583.72,20401.31,H4_DISPLACEMENT_EXTREME,-0.09663642659402438,-0.09663642659402438,0.09663642659402438
-1.0,1.0043100115365966,-1.0048753553080418,-3.349138137785838,-1.8253551743034795,1.1866187048911112,1.569648668969612,-0.01687645165790577,0.8968727415326884,-0.44228869021900113,51134,2022-06-18 07:45:00+00:00,DEV_2021_2024,20459.65,20537.34,19066.8,19258.58,18306.93,H4_DISPLACEMENT_EXTREME,-0.04941433895957026,0.04941433895957026,-0.04941433895957026
-1.0,-0.5184087493053993,-0.8519839004083429,-2.524513716698478,-2.5510060259786633,1.086766303656147,0.27912596831270925,-0.026626692696824245,-0.8968727415326885,0.442288690219001,51182,2022-06-18 19:45:00+00:00,DEV_2021_2024,18953.76,19101.28,18031.13,18067.6,20124.08,H4_DISPLACEMENT_EXTREME,0.11382080972524866,-0.11382080972524866,0.11382080972524866
1.0,-0.13384178862228127,-1.1828240203776674,2.824132919091275,-1.375931001229753,0.08378152532264252,-0.24205973716193677,-0.00827039173907579,-0.0654031292301428,0.9978589232386035,51198,2022-06-18 23:45:00+00:00,DEV_2021_2024,18067.61,19493.23,17622.0,18970.79,20574.0,H4_DISPLACEMENT_EXTREME,0.08450939576053496,0.08450939576053496,-0.08450939576053496
1.0,0.556725591871194,-1.1036016870679821,3.9740919982293765,0.8585969578496295,-0.2058718822957444,0.23834948577558865,-0.003859238757171204,0.06540312923014312,-0.9978589232386035,51246,2022-06-19 11:45:00+00:00,DEV_2021_2024,18307.39,20150.0,18264.67,19692.5,20801.79,H4_DISPLACEMENT_EXTREME,0.056331119122061235,0.056331119122061235,-0.056331119122061235
1.0,9.072930459609674,5.54545481466585,2.751591327601186,0.1578774736932796,2.7836668101856965,7.06335592853282,0.023512764461380665,-0.0654031292301428,0.9978589232386035,52350,2022-06-30 23:45:00+00:00,DEV_2021_2024,18927.33,19980.0,18626.0,19942.21,19279.8,H4_DISPLACEMENT_EXTREME,-0.03321647901611702,-0.03321647901611702,0.03321647901611702
-1.0,0.13067977458478128,-1.2057802713339671,-2.9014675147571647,0.7223796641199927,2.005141312404337,1.4104345571296555,-0.031625248701609286,-0.8968727415326885,0.442288690219001,54062,2022-07-18 19:45:00+00:00,DEV_2021_2024,22675.83,22713.28,21388.0,21617.92,23401.99,H4_DISPLACEMENT_EXTREME,0.08252736618509116,-0.08252736618509116,0.08252736618509116
1.0,3.21698059270796,2.7714479414591953,3.2314708475913196,0.4693464985307022,2.6940627759355134,3.1578098224407207,-0.05000662871224577,-0.8314696123025452,-0.5555702330196022,54142,2022-07-19 15:45:00+00:00,DEV_2021_2024,21977.19,23199.9,21971.84,23136.08,24172.63,H4_DISPLACEMENT_EXTREME,0.04515332075711531,0.04515332075711531,-0.04515332075711531
1.0,-0.37587952019682325,1.2345179095796206,3.607699435176057,2.6434109882880854,1.785250714043112,0.967673827989614,0.020669320281183776,-0.8968727415326885,0.442288690219001,54926,2022-07-27 19:45:00+00:00,DEV_2021_2024,21530.86,23112.63,21455.25,22773.62,23794.26,H4_DISPLACEMENT_EXTREME,0.044816766065298275,0.044816766065298275,-0.044816766065298275
1.0,-0.15799468418414242,-0.06374981804872415,2.588237337918353,1.101205657429097,0.724614286750542,-0.7035393150226829,0.02403625661318231,-0.8314696123025452,-0.5555702330196022,56254,2022-08-10 15:45:00+00:00,DEV_2021_2024,23122.36,24178.0,23004.58,23997.1,24343.68,H4_DISPLACEMENT_EXTREME,0.014442578478232937,0.014442578478232937,-0.014442578478232937
-1.0,-0.377976799196054,0.002450334569975422,-3.166100598741175,-2.2495602214684536,1.3617970103491526,0.17429843817962926,0.03993531086250091,0.8968727415326884,-0.44228869021900113,57086,2022-08-19 07:45:00+00:00,DEV_2021_2024,22768.97,22837.34,21447.76,21905.88,21307.25,H4_DISPLACEMENT_EXTREME,-0.02739352099316339,0.02739352099316339,-0.02739352099316339
-1.0,0.6818215386125257,-0.6528914335680268,-2.9668254730248056,-0.7450403994192442,1.3709599336981941,1.0367108561781324,0.07869879206663065,-0.8314696123025452,-0.5555702330196022,58174,2022-08-30 15:45:00+00:00,DEV_2021_2024,20403.8,20450.0,19650.0,19756.24,20140.63,H4_DISPLACEMENT_EXTREME,0.019456637497823337,-0.019456637497823337,0.019456637497823337
1.0,0.09400682023371094,0.6390251268784676,2.8081547119317998,0.44178433138727263,0.2764012440624803,-0.45735203369187677,0.06553237312069342,0.8314696123025451,0.5555702330196024,58222,2022-08-31 03:45:00+00:00,DEV_2021_2024,19813.03,20459.32,19797.94,20402.87,20022.97,H4_DISPLACEMENT_EXTREME,-0.018552103623956206,-0.018552103623956206,0.018552103623956206
-1.0,-0.6046795818841235,-1.250536230145259,-4.72389943339894,-1.5652398039296105,1.1841690320291207,0.006797713859736892,0.04779470014690404,-0.8968727415326885,0.442288690219001,58862,2022-09-06 19:45:00+00:00,DEV_2021_2024,19818.37,19855.0,18733.97,18824.41,18992.38,H4_DISPLACEMENT_EXTREME,0.0089728360536947,-0.0089728360536947,0.0089728360536947
1.0,2.490115104157307,5.183248911156879,3.1094603042766384,1.6568226339567762,2.3086779419081656,2.0736700974567963,0.11513383620571517,0.8314696123025451,0.5555702330196024,59086,2022-09-09 03:45:00+00:00,DEV_2021_2024,19320.54,19956.12,19291.75,19950.73,21303.07,H4_DISPLACEMENT_EXTREME,0.06784500333089549,0.06784500333089549,-0.06784500333089549
1.0,0.3254596176251693,-0.5053292180709525,3.0018526177621494,2.96026279683813,0.7547088546085639,-0.6571392318265283,0.15023546327677373,0.8968727415326884,-0.44228869021900113,59102,2022-09-09 07:45:00+00:00,DEV_2021_2024,19949.59,20800.0,19928.47,20631.76,21283.87,H4_DISPLACEMENT_EXTREME,0.03160709508059423,0.03160709508059423,-0.03160709508059423
-1.0,-1.2278454662598066,-1.4335925948494572,-6.613541621001123,-1.8706091015497726,1.9880998538196517,1.1809294551830138,0.10387732317770897,-0.8314696123025452,-0.5555702330196022,59518,2022-09-13 15:45:00+00:00,DEV_2021_2024,22522.74,22799.0,20751.0,20829.77,20178.79,H4_DISPLACEMENT_EXTREME,-0.03125238540800013,0.03125238540800013,-0.03125238540800013
-1.0,1.1082345111255156,0.13559566824910882,-2.843086747135202,-1.9409970686073716,0.7539371602493364,0.5271620396814135,-0.007417573179234143,0.8314696123025451,0.5555702330196024,60046,2022-09-19 03:45:00+00:00,DEV_2021_2024,19417.45,19518.17,18670.0,18776.93,19364.19,H4_DISPLACEMENT_EXTREME,0.031332735758464736,-0.031332735758464736,0.031332735758464736
1.0,-0.13061507696300306,0.14042372740138462,3.4398855466018707,2.066040359129286,1.4956224080403566,-0.16494032367506825,-0.07308736165903738,0.8314696123025451,0.5555702330196024,60814,2022-09-27 03:45:00+00:00,DEV_2021_2024,19226.68,20300.0,19187.63,20099.04,18745.65,H4_DISPLACEMENT_EXTREME,-0.06733605187113412,-0.06733605187113412,0.06733605187113412
-1.0,0.2856248395402772,-0.4946238938398747,-3.0218300147289536,-0.18862956658776908,1.6002755472037127,0.7558147305856917,-0.03805085183960903,-0.8968727415326885,0.442288690219001,60878,2022-09-27 19:45:00+00:00,DEV_2021_2024,19887.78,19954.49,18816.32,19077.59,19546.72,H4_DISPLACEMENT_EXTREME,0.02459063225491276,-0.02459063225491276,0.02459063225491276
1.0,1.7923905823478086,2.772121896649882,2.443443194548623,1.1232518788874821,2.5125956727955288,2.120247072441546,0.015834982844942662,-0.8314696123025452,-0.5555702330196022,63550,2022-10-25 15:45:00+00:00,DEV_2021_2024,19301.39,19811.0,19260.82,19748.48,20846.66,H4_DISPLACEMENT_EXTREME,0.05560833036264068,0.05560833036264068,-0.05560833036264068
1.0,0.763009332440516,-0.02690280529060109,2.697920942898602,2.2986433738522214,0.8174710305718766,0.1201518401344036,-0.05361739138937454,-0.8968727415326885,0.442288690219001,63566,2022-10-25 19:45:00+00:00,DEV_2021_2024,19748.48,20415.87,19718.0,20273.14,20763.54,H4_DISPLACEMENT_EXTREME,0.024032045357477383,0.024032045357477383,-0.024032045357477383
-1.0,-3.955432380014905,-3.6972453570925996,-2.905632321736565,-2.140648078178137,2.7511846891693015,3.6285260707365476,0.016584474134313503,0.8314696123025451,0.5555702330196024,64846,2022-11-08 03:45:00+00:00,DEV_2021_2024,20590.67,20673.38,20116.13,20148.66,18313.68,H4_DISPLACEMENT_EXTREME,-0.09102514341644319,0.09102514341644319,-0.09102514341644319
-1.0,1.6788265004424814,-3.5334119462853746,-7.659651196285564,-6.4536467485845375,3.026990234294884,8.330897386640638,0.05634430791983241,-0.8968727415326885,0.442288690219001,64910,2022-11-08 19:45:00+00:00,DEV_2021_2024,19522.0,20700.88,17166.83,18256.64,16784.64,H4_DISPLACEMENT_EXTREME,-0.08055769192845463,0.08055769192845463,-0.08055769192845463
-1.0,2.785819591374214,1.3339380895880644,-2.197969406199598,-3.8451394002600323,0.7371960866652302,2.1385419188445614,0.01675014698301395,0.06540312923014312,-0.9978589232386035,64974,2022-11-09 11:45:00+00:00,DEV_2021_2024,18239.34,18256.85,17250.33,17818.08,16397.57,H4_DISPLACEMENT_EXTREME,-0.0796707876210847,0.0796707876210847,-0.0796707876210847
-1.0,-1.3869068253657306,-5.4506490759253285,-3.7631007890712453,-4.8226732899049765,2.7465479026654647,4.290671871260827,-0.0020655763247276154,-0.8314696123025452,-0.5555702330196022,64990,2022-11-09 15:45:00+00:00,DEV_2021_2024,17817.07,18015.0,16918.83,17116.08,17554.06,H4_DISPLACEMENT_EXTREME,0.025377330441523016,-0.025377330441523016,0.025377330441523016
-1.0,2.726196321718653,0.5445655013676133,-4.420731230064982,-4.91392883888503,0.9894546977695147,1.7949907685192685,0.00996754599391607,-0.0654031292301428,0.9978589232386035,65022,2022-11-09 23:45:00+00:00,DEV_2021_2024,16784.64,16900.0,15588.0,15922.81,17601.15,H4_DISPLACEMENT_EXTREME,0.1054137871262879,-0.1054137871262879,0.1054137871262879
1.0,-3.1244975547776996,1.6111250918683022,2.4030834454720837,-3.4252505912200926,1.1072313927522837,2.097208751528046,0.017262647029718105,0.8314696123025451,0.5555702330196024,65038,2022-11-10 03:45:00+00:00,DEV_2021_2024,15922.68,16574.92,15754.26,16369.59,17064.12,H4_DISPLACEMENT_EXTREME,0.04236120273856114,0.04236120273856114,-0.04236120273856114
1.0,1.2800866239766424,-0.696010198076676,5.451298731493175,0.9103445495106249,0.7746323256327464,1.247069572213908,0.02852706871979943,-0.8314696123025452,-0.5555702330196022,65086,2022-11-10 15:45:00+00:00,DEV_2021_2024,16399.03,17960.04,16386.66,17554.06,16871.27,H4_DISPLACEMENT_EXTREME,-0.03900918881848603,-0.03900918881848603,0.03900918881848603
-1.0,0.37370152127242096,-1.1672256622180697,-2.2839584850769166,1.3104534025822425,0.28283007457036036,0.30142398811270726,0.015368818812534723,0.8314696123025451,0.5555702330196024,65134,2022-11-11 03:45:00+00:00,DEV_2021_2024,17602.45,17695.0,16888.76,17064.12,16907.44,H4_DISPLACEMENT_EXTREME,-0.009181838852516333,0.009181838852516333,-0.009181838852516333
1.0,-0.0014753759519023943,1.5992222045456104,3.2011115576405054,0.24114788964508022,0.9872178482660112,0.7799074365909692,0.029546323279026586,0.8968727415326884,-0.44228869021900113,65438,2022-11-14 07:45:00+00:00,DEV_2021_2024,16140.66,16889.97,15815.21,16824.78,16844.63,H4_DISPLACEMENT_EXTREME,0.001288120521002467,0.001288120521002467,-0.001288120521002467
-1.0,-0.03245072168881033,0.5180098660941037,-3.972123062978878,-2.3515947485819098,-0.8045848000087701,-0.6616785022468591,0.15281502634483224,0.06540312923014312,-0.9978589232386035,68526,2022-12-16 11:45:00+00:00,DEV_2021_2024,17503.36,17519.64,16918.97,17027.09,16708.22,H4_DISPLACEMENT_EXTREME,-0.018727216453310547,0.018727216453310547,-0.018727216453310547
1.0,1.6890483979275865,8.146026583020026,4.390552150967855,2.1219572377482327,2.930612673594113,1.742946102574445,0.022636262671778363,-0.0654031292301428,0.9978589232386035,71070,2023-01-11 23:45:00+00:00,DEV_2021_2024,17549.62,18000.0,17508.86,17943.26,18846.62,H4_DISPLACEMENT_EXTREME,0.05034536644957499,0.05034536644957499,-0.05034536644957499
1.0,-1.2799830241198202,1.5915165444565924,7.660300784361619,5.048372119343312,3.4145065853689927,4.9877483744181745,0.09642723635268065,-0.8968727415326885,0.442288690219001,71150,2023-01-12 19:45:00+00:00,DEV_2021_2024,18087.28,19060.0,18054.61,18885.35,19362.01,H4_DISPLACEMENT_EXTREME,0.025239669902861195,0.025239669902861195,-0.025239669902861195
1.0,1.3897181456942682,4.639911180958652,2.9238726046822223,3.971576871896791,2.767113331397341,1.5125224599465943,0.07262566123802493,-0.8314696123025452,-0.5555702330196022,71230,2023-01-13 15:45:00+00:00,DEV_2021_2024,18920.95,19310.91,18811.52,19261.19,20786.74,H4_DISPLACEMENT_EXTREME,0.07920330986818591,0.07920330986818591,-0.07920330986818591
1.0,2.213287447232151,1.3100128431289397,4.625612448638861,3.3803561677572223,0.966400650172846,1.697448857193284,0.07272998108119791,-0.0654031292301428,0.9978589232386035,71262,2023-01-13 23:45:00+00:00,DEV_2021_2024,19363.43,20000.0,19315.77,19930.01,20954.92,H4_DISPLACEMENT_EXTREME,0.0514254634092004,0.0514254634092004,-0.0514254634092004
1.0,1.3013233392850847,0.328355587522804,6.757519746605247,5.8508500347452586,1.3767996349619451,0.5610327359041136,0.039449906562614906,0.8314696123025451,0.5555702330196024,71278,2023-01-14 03:45:00+00:00,DEV_2021_2024,19930.01,21258.0,19888.05,20967.23,20719.09,H4_DISPLACEMENT_EXTREME,-0.011834658178500379,-0.011834658178500379,0.011834658178500379
1.0,-0.23418260548114667,0.6742228866396023,6.043829870741593,3.101827483583713,1.0375388692067815,0.2322591355629817,0.033656756499013084,-0.0654031292301428,0.9978589232386035,71934,2023-01-20 23:45:00+00:00,DEV_2021_2024,21496.67,22755.93,21495.75,22667.21,22783.55,H4_DISPLACEMENT_EXTREME,0.005186181946527757,0.005186181946527757,-0.005186181946527757
-1.0,0.972348716102973,0.14663300541438043,-2.6385992930058095,-0.21613284766365815,1.1245878667910523,0.5571622006677548,-0.021092431779260668,-0.0654031292301428,0.9978589232386035,72030,2023-01-21 23:45:00+00:00,DEV_2021_2024,23270.97,23299.55,22680.73,22783.55,22707.88,H4_DISPLACEMENT_EXTREME,-0.0033125067209166525,0.0033125067209166525,-0.0033125067209166525
-1.0,-1.8278674107105486,-1.6025046099769453,-2.7594557952176557,-1.1087305410496484,1.5579614764452592,1.4502128270431627,-0.029273409642688788,0.06540312923014312,-0.9978589232386035,72846,2023-01-30 11:45:00+00:00,DEV_2021_2024,23642.81,23676.98,23017.0,23077.47,22865.43,H4_DISPLACEMENT_EXTREME,-0.009188182240081,0.009188182240081,-0.009188182240081
-1.0,0.1823896469376295,-4.200537482504536,-2.646374026747095,-1.7028809042751836,1.8311014619402435,1.087739692687095,0.04406854763995513,-0.8968727415326885,0.442288690219001,73838,2023-02-09 19:45:00+00:00,DEV_2021_2024,22610.94,22623.41,21881.0,22032.71,21771.09,H4_DISPLACEMENT_EXTREME,-0.011797018654177704,0.011797018654177704,-0.011797018654177704
1.0,0.2418486556374535,3.261957265928018,2.5225722539375006,2.0778411213320336,0.9297378629752414,-0.005154299259840659,0.1047554924421713,-0.8968727415326885,0.442288690219001,74414,2023-02-15 19:45:00+00:00,DEV_2021_2024,22809.46,23353.87,22745.03,23318.9,24872.58,H4_DISPLACEMENT_EXTREME,0.0665689544420327,0.0665689544420327,-0.0665689544420327
1.0,0.7273187896096847,1.482307927938236,4.448525307654576,3.8344570295575306,0.5614718077223747,-0.21149052388288375,0.14980110263132493,-0.0654031292301428,0.9978589232386035,74430,2023-02-15 23:45:00+00:00,DEV_2021_2024,23320.18,24380.0,23296.3,24324.05,23517.72,H4_DISPLACEMENT_EXTREME,-0.03310259027820306,-0.03310259027820306,0.03310259027820306
-1.0,-4.728712349352115,-4.202725303766193,-5.823374947428928,-1.3862640333893543,2.3900591907302826,3.1303488349944586,0.09452691380516988,-0.0654031292301428,0.9978589232386035,74526,2023-02-16 23:45:00+00:00,DEV_2021_2024,24872.58,24879.81,23505.25,23517.72,24569.97,H4_DISPLACEMENT_EXTREME,0.04474285772600406,-0.04474285772600406,0.04474285772600406
-1.0,-0.058796841264963755,-4.163880795408846,-2.636664396668883,-0.6790992050200148,1.7530250057555092,1.068001255618468,-0.012254786820162584,0.06540312923014312,-0.9978589232386035,75150,2023-02-23 11:45:00+00:00,DEV_2021_2024,24377.12,24494.28,23647.46,23780.2,23883.72,H4_DISPLACEMENT_EXTREME,0.004352779054516365,-0.004352779054516365,0.004352779054516365
-1.0,-0.6434096293178933,-0.24754825737248615,-5.027162899019088,-2.006885715341752,0.3154974475054365,0.18204922418011746,0.14185645776269692,0.8314696123025451,0.5555702330196024,75886,2023-03-03 03:45:00+00:00,DEV_2021_2024,23465.32,23476.95,21971.13,22319.69,22346.66,H4_DISPLACEMENT_EXTREME,0.0012083501159738663,-0.0012083501159738663,0.0012083501159738663
-1.0,-0.7634184354667066,-1.5083376048179837,-3.719019322202742,-1.9646904545360426,1.969252070660439,1.4109200473311245,0.2433375763963407,-0.8968727415326885,0.442288690219001,76526,2023-03-09 19:45:00+00:00,DEV_2021_2024,21647.42,21675.22,20766.2,20854.93,20024.32,H4_DISPLACEMENT_EXTREME,-0.039891064090946116,0.039891064090946116,-0.039891064090946116
-1.0,-1.5117631945969419,-4.162316415316521,-2.4843866642400836,-0.024453925950098074,1.9181557585730866,2.461199613607226,-0.0684645592849276,0.8968727415326884,-0.44228869021900113,76670,2023-03-11 07:45:00+00:00,DEV_2021_2024,20393.89,20435.43,19823.82,19850.81,20346.71,H4_DISPLACEMENT_EXTREME,0.024981348368152023,-0.024981348368152023,0.024981348368152023
1.0,1.8397877485903709,2.515531366745212,5.244034039469925,2.5431299339080127,2.492968859860934,3.7654960626386025,-0.07925290981654956,-0.0654031292301428,0.9978589232386035,76830,2023-03-12 23:45:00+00:00,DEV_2021_2024,20779.54,22150.0,20755.76,21997.11,24113.48,H4_DISPLACEMENT_EXTREME,0.09616443275653985,0.09616443275653985,-0.09616443275653985
1.0,-2.0166883174239687,3.5632721755549945,6.772358903245697,5.003019885573536,2.411784527337541,1.8596291783627281,0.03992569694851246,-0.8314696123025452,-0.5555702330196022,76894,2023-03-13 15:45:00+00:00,DEV_2021_2024,22106.63,24500.0,21959.0,23981.72,25894.67,H4_DISPLACEMENT_EXTREME,0.07976700586947039,0.07976700586947039,-0.07976700586947039
1.0,0.4999431329423077,0.45662406663651545,3.3144149593418857,1.8961679615824876,1.25696180884433,-0.07185366438889158,0.0448069593731,-0.8314696123025452,-0.5555702330196022,76990,2023-03-14 15:45:00+00:00,DEV_2021_2024,24743.05,26386.87,24458.04,25894.67,24471.01,H4_DISPLACEMENT_EXTREME,-0.05497888175443055,-0.05497888175443055,0.05497888175443055
-1.0,-5.465708453559343,-7.621210528133242,-5.105877772490747,-1.5486977953121626,1.697510653509112,4.330417718059786,-0.03363751952132731,-0.8968727415326885,0.442288690219001,77774,2023-03-22 19:45:00+00:00,DEV_2021_2024,28595.06,28868.05,26650.27,26667.33,28369.99,H4_DISPLACEMENT_EXTREME,0.06378952183825293,-0.06378952183825293,0.06378952183825293
-1.0,0.3721268059649024,0.36544986558838877,-2.8465128195627982,-1.90188629404662,0.15788220312796178,-0.5405387378870415,0.08077313322558127,0.06540312923014312,-0.9978589232386035,80425,2023-04-19 11:45:00+00:00,DEV_2021_2024,30077.76,30077.76,29000.0,29310.65,28607.13,H4_DISPLACEMENT_EXTREME,-0.02400186416946193,0.02400186416946193,-0.02400186416946193
-1.0,-1.1120288699939223,-3.8063988089135243,-3.0078249362690466,-1.3612111502041495,0.8765736108932412,0.5348662557559103,0.029551666649285248,-0.8968727415326885,0.442288690219001,80649,2023-04-21 19:45:00+00:00,DEV_2021_2024,28040.7,28090.54,27184.54,27279.91,27622.61,H4_DISPLACEMENT_EXTREME,0.012562729335518164,-0.012562729335518164,0.012562729335518164
1.0,0.2354905041314823,0.5585819410954254,2.9968699336038327,1.3525161765058356,0.5613367754081192,0.07473764429893079,-0.023592647734382258,-0.0654031292301428,0.9978589232386035,81049,2023-04-25 23:45:00+00:00,DEV_2021_2024,27611.39,28399.99,27611.01,28300.79,28415.29,H4_DISPLACEMENT_EXTREME,0.004045468679330755,0.004045468679330755,-0.004045468679330755
1.0,0.2977646008810096,0.90066568383981,3.4272197772775805,3.818949332493118,0.6798343337988708,-0.11364502866352953,-0.015095819484303455,-0.8314696123025452,-0.5555702330196022,81113,2023-04-26 15:45:00+00:00,DEV_2021_2024,28952.31,30036.0,28952.31,29820.03,29149.73,H4_DISPLACEMENT_EXTREME,-0.022477852127530507,-0.022477852127530507,0.022477852127530507
-1.0,-6.2158456672894875,-14.628483915946994,-8.01180291519234,0.3679352872779098,3.8534808049430733,7.886516147698187,0.11064872679890186,-0.8968727415326885,0.442288690219001,81129,2023-04-26 19:45:00+00:00,DEV_2021_2024,29820.02,29900.0,27694.06,27884.24,29673.98,H4_DISPLACEMENT_EXTREME,0.06418426172480873,-0.06418426172480873,0.06418426172480873
-1.0,-9.0439909885923,-8.418760383690053,-4.226457517414366,-2.4612831436466576,3.287799520235978,7.393420365112134,-0.06539966266995806,-0.8314696123025452,-0.5555702330196022,84953,2023-06-05 15:45:00+00:00,DEV_2021_2024,26773.39,26817.61,26000.0,26007.53,26066.11,H4_DISPLACEMENT_EXTREME,0.002252424586264068,-0.002252424586264068,0.002252424586264068
1.0,3.2211970012964732,3.735810718789983,5.031878767226721,3.1575630405867456,3.077036947397108,4.291730880292028,0.04091252596780013,-0.8968727415326885,0.442288690219001,85065,2023-06-06 19:45:00+00:00,DEV_2021_2024,26066.12,27216.89,26066.11,27080.13,26482.42,H4_DISPLACEMENT_EXTREME,-0.022071541780464776,-0.022071541780464776,0.022071541780464776
-1.0,-0.6521191926242437,-0.9068126341051211,-2.616206176056219,0.636947072559364,1.9449050544313577,1.964760431528716,0.013895793022618126,-0.8314696123025452,-0.5555702330196022,85145,2023-06-07 15:45:00+00:00,DEV_2021_2024,26896.14,26932.1,26236.0,26349.52,26721.68,H4_DISPLACEMENT_EXTREME,0.014123976451942966,-0.014123976451942966,0.014123976451942966
-1.0,-1.2626621819463175,1.2266617200775838,-3.315384370870014,-1.5807976782557076,0.9823928541116077,0.32258569498653994,0.0400343549813635,0.8968727415326884,-0.44228869021900113,85401,2023-06-10 07:45:00+00:00,DEV_2021_2024,26323.07,26349.17,25456.41,25651.09,25741.33,H4_DISPLACEMENT_EXTREME,0.00351837037660796,-0.00351837037660796,0.00351837037660796
-1.0,0.45821997311978313,1.0406047035583195,-3.693917743499869,-1.586586649133068,0.1364197828886885,-0.364950505534244,-0.0040282934020196386,-0.0654031292301428,0.9978589232386035,85849,2023-06-14 23:45:00+00:00,DEV_2021_2024,25874.58,25879.69,24820.56,25128.6,25598.49,H4_DISPLACEMENT_EXTREME,0.018699410233757652,-0.018699410233757652,0.018699410233757652
1.0,0.9496421424290205,-0.8191586587193173,3.934342947279051,2.2821741556145723,1.4398472146460333,0.16536965021451333,0.044303948095999635,-0.8968727415326885,0.442288690219001,86409,2023-06-20 19:45:00+00:00,DEV_2021_2024,27071.94,28140.0,27001.73,27982.77,30112.03,H4_DISPLACEMENT_EXTREME,0.07609182364719436,0.07609182364719436,-0.07609182364719436
1.0,0.6255944209176406,2.62169550491747,3.5525011868246867,4.020581462724903,2.102143547720553,1.020117595357452,0.014971048037774336,-0.8314696123025452,-0.5555702330196022,86489,2023-06-21 15:45:00+00:00,DEV_2021_2024,28930.0,30000.0,28875.81,29851.58,29850.65,H4_DISPLACEMENT_EXTREME,-3.115412986520738e-05,-3.115412986520738e-05,3.115412986520738e-05
1.0,5.94324251815999,7.347145931483909,3.916040591256019,1.639543133356714,3.8335825923562097,6.943200744626339,0.0397137381640688,-0.8314696123025452,-0.5555702330196022,86681,2023-06-23 15:45:00+00:00,DEV_2021_2024,30140.86,31400.0,29911.07,31238.0,30398.71,H4_DISPLACEMENT_EXTREME,-0.02686790867920197,-0.02686790867920197,0.02686790867920197
-1.0,0.216438148716105,0.13311552299369528,-4.471060505671149,-2.592955671307084,0.8312829132080026,-0.0929309435338446,0.022404909287504233,-0.8968727415326885,0.442288690219001,88713,2023-07-14 19:45:00+00:00,DEV_2021_2024,31240.49,31275.5,29900.0,30115.17,30326.47,H4_DISPLACEMENT_EXTREME,0.007016062995472749,-0.007016062995472749,0.007016062995472749
-1.0,0.10913474459373511,-0.5389506226038077,-3.0019810367265243,-1.667665175096333,-0.16912352878132386,-0.5364753865012548,-0.048434138176392666,0.06540312923014312,-0.9978589232386035,89641,2023-07-24 11:45:00+00:00,DEV_2021_2024,29828.0,29832.54,29000.0,29269.99,29128.29,H4_DISPLACEMENT_EXTREME,-0.004841135921126116,0.004841135921126116,-0.004841135921126116
-1.0,-0.6563595331137507,-2.7500655346239813,-2.9511495762266398,-1.6278185732993073,0.9528123082856013,0.3027893601170784,-0.08097936102604686,-0.0654031292301428,0.9978589232386035,91897,2023-08-16 23:45:00+00:00,DEV_2021_2024,29111.69,29139.99,28723.08,28730.51,26623.41,H4_DISPLACEMENT_EXTREME,-0.07334015302895769,0.07334015302895769,-0.07334015302895769
-1.0,-3.4994254715952144,-7.198678892609426,-4.787747983297676,-4.103893920132241,3.7532631397414806,4.948013072869399,-0.07203638434919304,-0.8314696123025452,-0.5555702330196022,91961,2023-08-17 15:45:00+00:00,DEV_2021_2024,28545.1,28573.55,27888.0,27934.02,26002.0,H4_DISPLACEMENT_EXTREME,-0.0691636935893939,0.0691636935893939,-0.0691636935893939
