time,ratio,delta,q20,q80,ratio_reported,longAccount,shortAccount,p_lo,p_hi,r_lo,r_hi,cell_width,cell_valid,delta_lo,delta_hi,delta_mid,side_arc,recovered_side,recovered_label,certain,certain_correct,short_arc,buy_arc,short_pred,buy_pred,nearest_threshold_dist
2026-08-14 17:45:00+00:00,2.05158526,-0.1305027299999999,-0.041607345999999976,0.04381384999999998,2.0516,0.6723,0.3277,0.67225,0.67235,2.051106025934401,2.0520372348542653,0.0009312089198640905,True,-0.13107376722391217,-0.1291302536140022,-0.1301020104189572,1,1.0,CERTAIN_BUY,True,True,False,True,False,True,0.08889538399999992
2026-08-14 18:00:00+00:00,2.07924542,-0.10776968000000009,-0.04163505400000001,0.04381384999999998,2.0788,0.6752,0.3248,0.67515,0.67525,2.078343851008158,2.079291762894534,0.0009479118863762181,True,-0.10890714500777854,-0.10694369990616703,-0.10792542245697279,1,1.0,CERTAIN_BUY,True,True,False,True,False,True,0.06613462600000009
2026-08-14 18:15:00+00:00,2.0787619,-0.1202342999999999,-0.0417013020000001,0.04381384999999998,2.0788,0.6752,0.3248,0.67515,0.67525,2.078343851008158,2.079291762894534,0.0009479118863762181,True,-0.12114423089873716,-0.11917297403174132,-0.12015860246523924,1,1.0,CERTAIN_BUY,True,True,False,True,False,True,0.0785329979999998
2026-08-14 18:30:00+00:00,2.07451514,-0.13347737999999998,-0.04173371200000004,0.04381384999999998,2.0741,0.6747,0.3253,0.67465,0.67475,2.073613032119256,2.074558032282859,0.0009450001636031047,True,-0.13511470733205178,-0.13314044406036496,-0.13412757569620837,1,1.0,CERTAIN_BUY,True,True,False,True,False,True,0.09174366799999994
2026-08-14 18:45:00+00:00,2.07196319,-0.1320244800000001,-0.041756615999999976,0.04381384999999998,2.0722,0.6745,0.3255,0.67445,0.67455,2.0717247734602977,2.072668612690121,0.0009438392298233289,True,-0.13288987162862975,-0.1309194058906904,-0.13190463875966008,1,1.0,CERTAIN_BUY,True,True,False,True,False,True,0.09026786400000014
2026-08-14 19:00:00+00:00,2.06800872,-0.11016818000000006,-0.04179436600000001,0.04381384999999998,2.0684,0.6741,0.3259,0.67405,0.67415,2.0679552078539656,2.068896731624981,0.0009415237710155289,True,-0.11118960219213214,-0.10923770346162298,-0.11021365282687756,1,1.0,CERTAIN_BUY,True,True,False,True,False,True,0.06837381400000005
2026-08-14 19:15:00+00:00,2.07729018,-0.07707855999999991,-0.041812789999999996,0.04381384999999998,2.0769,0.675,0.325,0.67495,0.6750499999999999,2.0764497769573915,2.0773965225419286,0.000946745584537112,True,-0.07862200092555449,-0.07668012152052261,-0.07765106122303855,1,1.0,CERTAIN_BUY,True,True,False,True,False,True,0.03526576999999991
2026-08-14 19:30:00+00:00,2.08887569,-0.050892929999999836,-0.04182258799999991,0.04381384999999998,2.0893,0.6763,0.3237,0.67625,0.67635,2.088803088803089,2.089757454039858,0.0009543652367689504,True,-0.05140730529331572,-0.049467157481096535,-0.05043723138720613,1,1.0,CERTAIN_BUY,True,True,False,True,False,True,0.009070341999999926
2026-08-14 19:45:00+00:00,2.09107104,-0.02127340000000011,-0.04185962999999994,0.04381384999999998,2.0912,0.6765,0.3235,0.67645,0.67655,2.090712409210323,2.0916679548616477,0.0009555456513248295,True,-0.022128057715746774,-0.020203836020567856,-0.021165946868157315,0,0.0,CERTAIN_NEUTRAL,True,True,False,False,False,False,0.02058622999999983
2026-08-14 20:00:00+00:00,2.09521235,-0.0010317399999997257,-0.04185962999999994,0.04381384999999998,2.095,0.6769,0.3231,0.67685,0.6769499999999999,2.094538140182577,2.0954960532425315,0.0009579130599544072,True,-0.0019164193467609003,-8.881784197001252e-16,-0.0009582096733808942,0,0.0,CERTAIN_NEUTRAL,True,True,False,False,False,False,0.040827890000000214
2026-08-14 20:15:00+00:00,2.1059887,0.016364380000000178,-0.04185962999999994,0.04381384999999998,2.1056,0.678,0.322,0.67795,0.67805,2.105107902499612,2.106072371486256,0.0009644689866439293,True,0.015350448459754418,0.017269282683167297,0.016309865571460858,0,0.0,CERTAIN_NEUTRAL,True,True,False,False,False,False,0.027449469999999802
2026-08-14 20:30:00+00:00,2.09982465,0.034193609999999985,-0.04185962999999994,0.04381384999999998,2.0998,0.6774,0.3226,0.67735,0.67745,2.099333643266698,2.100294527980158,0.0009608847134603415,True,0.03325975088589184,0.035160428363299356,0.0342100896245956,0,0.0,CERTAIN_NEUTRAL,True,True,False,False,False,False,0.009620239999999995
2026-08-14 20:45:00+00:00,2.09925554,0.047670280000000176,-0.04185962999999994,0.04381384999999998,2.0989,0.6773,0.3227,0.67725,0.67735,2.098373353989156,2.099333643266698,0.0009602892775419924,True,0.04633611913489055,0.048227617332296635,0.047281868233593594,-1,-1.0,CERTAIN_SHORT,True,True,True,False,True,False,0.0038564300000001953
2026-08-14 21:00:00+00:00,2.10027654,0.02103111999999996,-0.04185962999999994,0.04384825800000002,2.0998,0.6774,0.3226,0.67735,0.67745,2.099333643266698,2.100294527980158,0.0009608847134603415,True,0.02004188037216359,0.02195067697200015,0.02099627867208187,0,0.0,CERTAIN_NEUTRAL,True,True,False,False,False,False,0.022817138000000063
2026-08-14 21:15:00+00:00,2.10155304,0.022791140000000265,-0.04185962999999994,0.04384825800000002,2.1017,0.6776,0.3224,0.67755,0.67765,2.101256008683517,2.1022180859314408,0.0009620772479239648,True,0.021964245788982595,0.023874234923282778,0.022919240356132686,0,0.0,CERTAIN_NEUTRAL,True,True,False,False,False,False,0.021057117999999757
2026-08-14 21:30:00+00:00,2.09920147,0.0246863300000002,-0.04185962999999994,0.04384825800000002,2.0989,0.6773,0.3227,0.67725,0.67735,2.098373353989156,2.099333643266698,0.0009602892775419924,True,0.023815321706296633,0.02572061114744173,0.02476796642686918,0,0.0,CERTAIN_NEUTRAL,True,True,False,False,False,False,0.01916192799999982
2026-08-14 21:45:00+00:00,2.09959353,0.027630339999999975,-0.04185962999999994,0.04384825800000002,2.0998,0.6774,0.3226,0.67735,0.67745,2.099333643266698,2.100294527980158,0.0009608847134603415,True,0.026665030576576765,0.028569754519860435,0.0276173925482186,0,0.0,CERTAIN_NEUTRAL,True,True,False,False,False,False,0.016217918000000046
2026-08-14 22:00:00+00:00,2.09955389,0.03154517000000023,-0.04185962999999994,0.04384825800000002,2.0998,0.6774,0.3226,0.67735,0.67745,2.099333643266698,2.100294527980158,0.0009608847134603415,True,0.03043691164171669,0.03233932012619256,0.031388115883954626,0,0.0,CERTAIN_NEUTRAL,True,True,False,False,False,False,0.012303087999999789
2026-08-14 22:15:00+00:00,2.10598362,0.02869344000000007,-0.04185962999999994,0.04384825800000002,2.1056,0.678,0.322,0.67795,0.67805,2.105107902499612,2.106072371486256,0.0009644689866439293,True,0.02771137995768358,0.02962259452886462,0.0286669872432741,0,0.0,CERTAIN_NEUTRAL,True,True,False,False,False,False,0.015154817999999952
2026-08-14 22:30:00+00:00,2.10800644,0.019130749999999974,-0.04185962999999994,0.04384825800000002,2.1085,0.6783,0.3217,0.67825,0.67835,2.1080031080031083,2.10896937665164,0.0009662686485318872,True,0.018245653963250508,0.020166287848551345,0.019205970905900926,0,0.0,CERTAIN_NEUTRAL,True,True,False,False,False,False,0.024717508000000048
2026-08-14 22:45:00+00:00,2.10901888,0.017947839999999715,-0.04185962999999994,0.04384825800000002,2.1095,0.6784,0.3216,0.67835,0.67845,2.10896937665164,2.1099362463069506,0.0009668696553104539,True,0.0173014217899925,0.019223837096627783,0.01826262944331014,0,0.0,CERTAIN_NEUTRAL,True,True,False,False,False,False,0.025900418000000307
2026-08-14 23:00:00+00:00,2.11178707,0.01657471999999993,-0.04185962999999994,0.04384825800000002,2.1114,0.6786,0.3214,0.67855,0.67865,2.110903717529942,2.1118717908822155,0.0009680733522734464,True,0.015407664287410583,0.017333650699638437,0.01637065749352451,0,0.0,CERTAIN_NEUTRAL,True,True,False,False,False,False,0.02727353800000009
2026-08-14 23:15:00+00:00,2.11469677,0.008708069999999957,-0.04185962999999994,0.04384825800000002,2.1143,0.6789,0.3211,0.67885,0.6789499999999999,2.113809746224505,2.1147796293412235,0.0009698831167184174,True,0.007737374738248981,0.009671726841611328,0.008704550789930154,0,0.0,CERTAIN_NEUTRAL,True,True,False,False,False,False,0.035140188000000065
2026-08-14 23:30:00+00:00,2.11661702,0.016792370000000112,-0.04185962999999994,0.04384825800000002,2.1162,0.6791,0.3209,0.67905,0.6791499999999999,2.11575011684063,2.1167212092878285,0.0009710924471986182,True,0.015455588860471714,0.017387566021130674,0.016421577440801194,0,0.0,CERTAIN_NEUTRAL,True,True,False,False,False,False,0.02705588799999991
2026-08-14 23:45:00+00:00,2.08232034,-0.01693520000000026,-0.04185962999999994,0.04384825800000002,2.0826,0.6756,0.3244,0.67555,0.67565,2.0821390044691013,2.0830892554339444,0.0009502509648431356,True,-0.01719463879759653,-0.0152840985552114,-0.016239368676403965,0,0.0,CERTAIN_NEUTRAL,True,True,False,False,False,False,0.024924429999999678
2026-08-15 00:00:00+00:00,2.07961113,-0.020665409999999884,-0.04185962999999994,0.04384825800000002,2.0798,0.6753,0.3247,0.67525,0.67535,2.079291762894534,2.0802402587401816,0.0009484958456473791,True,-0.02100276508562393,-0.01909338452651621,-0.02004807480607007,0,0.0,CERTAIN_NEUTRAL,True,True,False,False,False,False,0.021194220000000055
2026-08-15 00:15:00+00:00,2.07810773,-0.023445310000000052,-0.04185962999999994,0.04384825800000002,2.0779,0.6751,0.3249,0.67505,0.6751499999999999,2.07739652254193,2.0783438510081567,0.0009473284662266934,True,-0.024821563389510803,-0.022912157675360145,-0.023866860532435474,0,0.0,CERTAIN_NEUTRAL,True,True,False,False,False,False,0.018414319999999887
2026-08-15 00:30:00+00:00,2.07430412,-0.024897350000000262,-0.04185962999999994,0.04384825800000002,2.0741,0.6747,0.3253,0.67465,0.67475,2.073613032119256,2.074558032282859,0.0009450001636031047,True,-0.02572061114744173,-0.023815321706296633,-0.02476796642686918,0,0.0,CERTAIN_NEUTRAL,True,True,False,False,False,False,0.016962279999999677
2026-08-15 00:45:00+00:00,2.072455,-0.027138529999999772,-0.04185962999999994,0.04384825800000002,2.0722,0.6745,0.3255,0.67445,0.67455,2.0717247734602977,2.072668612690121,0.0009438392298233289,True,-0.028569754519860435,-0.026665030576576765,-0.0276173925482186,0,0.0,CERTAIN_NEUTRAL,True,True,False,False,False,False,0.014721100000000167
2026-08-15 01:00:00+00:00,2.07209658,-0.027457309999999957,-0.04185962999999994,0.04384825800000002,2.0722,0.6745,0.3255,0.67445,0.67455,2.0717247734602977,2.072668612690121,0.0009438392298233289,True,-0.028569754519860435,-0.026665030576576765,-0.0276173925482186,0,0.0,CERTAIN_NEUTRAL,True,True,False,False,False,False,0.014402319999999982
2026-08-15 01:15:00+00:00,2.07233241,-0.03365120999999993,-0.04185962999999994,0.04384825800000002,2.0722,0.6745,0.3255,0.67445,0.67455,2.0717247734602977,2.072668612690121,0.0009438392298233289,True,-0.03434759802595844,-0.03243928980949118,-0.03339344391772481,0,0.0,CERTAIN_NEUTRAL,True,True,False,False,False,False,0.008208420000000008
2026-08-15 01:30:00+00:00,2.0710823,-0.036924139999999994,-0.04185962999999994,0.04384825800000002,2.0713,0.6744,0.3256,0.67435,0.67445,2.0707815138952865,2.0717247734602977,0.0009432595650111786,True,-0.03818786275635366,-0.0362783345428106,-0.03723309864958213,0,0.0,CERTAIN_NEUTRAL,True,True,False,False,False,False,0.004935489999999945
2026-08-15 01:45:00+00:00,2.07109123,-0.03792764999999987,-0.04185962999999994,0.04384825800000002,2.0713,0.6744,0.3256,0.67435,0.67445,2.0707815138952865,2.0717247734602977,0.0009432595650111786,True,-0.03915473241166412,-0.037244603191342485,-0.0381996678015033,0,0.0,CERTAIN_NEUTRAL,True,True,False,False,False,False,0.003931980000000071
2026-08-15 02:00:00+00:00,2.07748007,-0.03430700000000009,-0.04185962999999994,0.04384825800000002,2.0779,0.6751,0.3249,0.67505,0.6751499999999999,2.07739652254193,2.0783438510081567,0.0009473284662266934,True,-0.03447526834028558,-0.03255986652178544,-0.03351756743103551,0,0.0,CERTAIN_NEUTRAL,True,True,False,False,False,False,0.007552629999999852
2026-08-15 02:15:00+00:00,2.08599732,-0.02869944999999996,-0.04185962999999994,0.04384825800000002,2.0864,0.676,0.324,0.67595,0.67605,2.0859435272334523,2.0868961259453624,0.0009525987119101131,True,-0.02883610210777121,-0.02691362027914268,-0.027874861193456946,0,0.0,CERTAIN_NEUTRAL,True,True,False,False,False,False,0.01316017999999998
2026-08-15 02:30:00+00:00,2.08894806,-0.027668960000000187,-0.04185962999999994,0.04384825800000002,2.0893,0.6763,0.3237,0.67625,0.67635,2.088803088803089,2.089757454039858,0.0009543652367689504,True,-0.027918120484739628,-0.02599266280077206,-0.026955391642755844,0,0.0,CERTAIN_NEUTRAL,True,True,False,False,False,False,0.014190669999999753
2026-08-15 02:45:00+00:00,2.1015889,0.01926855999999999,-0.04185962999999994,0.04384825800000002,2.1017,0.6776,0.3224,0.67755,0.67765,2.101256008683517,2.1022180859314408,0.0009620772479239648,True,0.018166753249572398,0.0200790814623395,0.01912291735595595,0,0.0,CERTAIN_NEUTRAL,True,True,False,False,False,False,0.024579698000000032
2026-08-15 03:00:00+00:00,2.10151937,0.021908240000000134,-0.04185962999999994,0.04384825800000002,2.1017,0.6776,0.3224,0.67755,0.67765,2.101256008683517,2.1022180859314408,0.0009620772479239648,True,0.021015749943335216,0.02292632303690656,0.021971036490120888,0,0.0,CERTAIN_NEUTRAL,True,True,False,False,False,False,0.021940017999999888
2026-08-15 03:15:00+00:00,2.09011899,0.012011259999999968,-0.04185962999999994,0.04384825800000002,2.0902,0.6764,0.3236,0.67635,0.67645,2.089757454039858,2.090712409210323,0.0009549551704650661,True,0.011413603031701136,0.013315886668392896,0.012364744850047016,0,0.0,CERTAIN_NEUTRAL,True,True,False,False,False,False,0.031836998000000054
2026-08-15 03:30:00+00:00,2.07957427,0.0052701500000003065,-0.04185962999999994,0.04384825800000002,2.0798,0.6753,0.3247,0.67525,0.67535,2.079291762894534,2.0802402587401816,0.0009484958456473791,True,0.0047337306116750355,0.006627226620925519,0.005680478616300277,0,0.0,CERTAIN_NEUTRAL,True,True,False,False,False,False,0.038578107999999715
2026-08-15 03:45:00+00:00,2.07777659,0.005321589999999876,-0.04185962999999994,0.04384825800000002,2.0779,0.6751,0.3249,0.67505,0.6751499999999999,2.07739652254193,2.0783438510081567,0.0009473284662266934,True,0.004727909851808931,0.006619077547858954,0.0056734936998339425,0,0.0,CERTAIN_NEUTRAL,True,True,False,False,False,False,0.038526668000000146
2026-08-15 04:00:00+00:00,2.0752236,0.0031270199999999804,-0.04185962999999994,0.04384825800000002,2.075,0.6748,0.3252,0.67475,0.67485,2.074558032282859,2.0755036137167457,0.0009455814338865665,True,0.0018894195927381396,0.003778840256448035,0.0028341299245930873,0,0.0,CERTAIN_NEUTRAL,True,True,False,False,False,False,0.04072123800000004
2026-08-15 04:15:00+00:00,2.07379384,0.0014614299999999858,-0.04185962999999994,0.04384825800000002,2.0741,0.6747,0.3253,0.67465,0.67475,2.073613032119256,2.074558032282859,0.0009450001636031047,True,0.000944419429135035,0.0028332588225614685,0.0018888391258482518,0,0.0,CERTAIN_NEUTRAL,True,True,False,False,False,False,0.042386828000000036
2026-08-15 04:30:00+00:00,2.07214514,0.0010628399999998983,-0.04185962999999994,0.04384825800000002,2.0722,0.6745,0.3255,0.67445,0.67455,2.0717247734602977,2.072668612690121,0.0009438392298233289,True,0.0,0.0018870987948345075,0.0009435493974172537,0,0.0,CERTAIN_NEUTRAL,True,True,False,False,False,False,0.042785418000000124
2026-08-15 04:45:00+00:00,2.06957109,-0.0015201399999997811,-0.04185962999999994,0.04384825800000002,2.0694,0.6742,0.3258,0.67415,0.67425,2.068896731624981,2.0698388334612434,0.0009421018362623101,True,-0.002828041835316597,-0.0009426804340431083,-0.0018853611346798527,0,0.0,CERTAIN_NEUTRAL,True,True,False,False,False,False,0.04033949000000016
2026-08-15 05:00:00+00:00,2.06896184,-0.00851822999999996,-0.04185962999999994,0.04384825800000002,2.0694,0.6742,0.3258,0.67415,0.67425,2.068896731624981,2.0698388334612434,0.0009421018362623101,True,-0.00944711938317555,-0.007557689080686547,-0.008502404231931049,0,0.0,CERTAIN_NEUTRAL,True,True,False,False,False,False,0.03334139999999998
2026-08-15 05:15:00+00:00,2.06773701,-0.018260310000000057,-0.04185962999999994,0.04381384999999998,2.0675,0.674,0.326,0.67395,0.67405,2.067014261616317,2.0679552078539656,0.0009409462376486211,True,-0.019881864329045484,-0.01798831937948675,-0.018935091854266117,0,0.0,CERTAIN_NEUTRAL,True,True,False,False,False,False,0.023599319999999882
2026-08-15 05:30:00+00:00,2.05633404,-0.03261402000000002,-0.04185962999999994,0.04381384999999998,2.0562,0.6728,0.3272,0.67275,0.67285,2.055767761650114,2.0567018187375816,0.0009340570874676324,True,-0.03398969238974381,-0.032101270065507226,-0.03304548122762552,0,0.0,CERTAIN_NEUTRAL,True,True,False,False,False,False,0.009245609999999918
2026-08-15 05:45:00+00:00,2.0523377,-0.04925120000000005,-0.04185962999999994,0.04381384999999998,2.0525,0.6724,0.3276,0.67235,0.67245,2.0520372348542653,2.0529690123645246,0.0009317775102593018,True,-0.050180851077175515,-0.04828699631899225,-0.04923392369808388,1,1.0,CERTAIN_BUY,True,True,False,True,False,True,0.007391570000000111
2026-08-15 06:00:00+00:00,2.05119014,-0.05032923,-0.041903858,0.04381384999999998,2.0516,0.6723,0.3277,0.67225,0.67235,2.051106025934401,2.0520372348542653,0.0009312089198640905,True,-0.051112059997039605,-0.04921877382925155,-0.05016541691314558,1,1.0,CERTAIN_BUY,True,True,False,True,False,True,0.008425372
2026-08-15 06:15:00+00:00,2.04562758,-0.04449141000000001,-0.041912163999999884,0.04381384999999998,2.046,0.6717,0.3283,0.6716500000000001,0.67175,2.045530683721639,2.046458492003046,0.0009278082814070387,True,-0.04518172548868371,-0.043298962036811606,-0.04424034376274766,1,1.0,CERTAIN_BUY,True,True,False,True,False,True,0.002579246000000125
2026-08-15 06:30:00+00:00,2.04282094,-0.03675333000000025,-0.04192187599999997,0.04381384999999998,2.0432,0.6714,0.3286,0.67135,0.67145,2.0427506465845124,2.0436767615279257,0.0009261149434132143,True,-0.03748961215566915,-0.035615001366608556,-0.03655230676113885,0,0.0,CERTAIN_NEUTRAL,True,True,False,False,False,False,0.0051685459999997185
2026-08-15 06:45:00+00:00,2.04414793,-0.0336286600000002,-0.04192187599999997,0.04381384999999998,2.0441,0.6715,0.3285,0.67145,0.67155,2.0436767615279257,2.0446034404018874,0.0009266788739616949,True,-0.034667089480231006,-0.03279308214004262,-0.03373008581013681,0,0.0,CERTAIN_NEUTRAL,True,True,False,False,False,False,0.00829321599999977
2026-08-15 07:00:00+00:00,2.04140659,-0.03381701000000037,-0.04192187599999997,0.04381384999999998,2.0414,0.6712,0.3288,0.67115,0.67125,2.0409001064315038,2.0418250950570345,0.0009249886255306983,True,-0.034603507285241975,-0.03273293722582471,-0.03366822225553334,0,0.0,CERTAIN_NEUTRAL,True,True,False,False,False,False,0.0081048659999996
2026-08-15 07:15:00+00:00,2.04109541,-0.032698429999999945,-0.04192187599999997,0.04381384999999998,2.0414,0.6712,0.3288,0.67115,0.67125,2.0409001064315038,2.0418250950570345,0.0009249886255306983,True,-0.03365792585135541,-0.031787937062221605,-0.03272293145678851,0,0.0,CERTAIN_NEUTRAL,True,True,False,False,False,False,0.009223446000000024
2026-08-15 07:30:00+00:00,2.0398939,-0.0322512399999999,-0.04192187599999997,0.04381384999999998,2.0395,0.671,0.329,0.67095,0.6710499999999999,2.0390518158334605,2.0399756801945577,0.0009238643610971486,True,-0.033616796856660525,-0.03174909326574005,-0.032682945061200286,0,0.0,CERTAIN_NEUTRAL,True,True,False,False,False,False,0.009670636000000066
2026-08-15 07:45:00+00:00,2.0398328,-0.029738290000000056,-0.04192187599999997,0.04381384999999998,2.0395,0.671,0.329,0.67095,0.6710499999999999,2.0390518158334605,2.0399756801945577,0.0009238643610971486,True,-0.03078701762778291,-0.02892105143042345,-0.02985403452910318,0,0.0,CERTAIN_NEUTRAL,True,True,False,False,False,False,0.012183585999999913
2026-08-15 08:00:00+00:00,2.03765507,-0.03130677000000004,-0.04192187599999997,0.04381384999999998,2.0377,0.6708,0.3292,0.67075,0.67085,2.037205770690964,2.0381285128360926,0.0009227421451285522,True,-0.03263306277027933,-0.03076821878888847,-0.0317006407795839,0,0.0,CERTAIN_NEUTRAL,True,True,False,False,False,False,0.01061510599999993
2026-08-15 08:15:00+00:00,2.03321654,-0.034520469999999914,-0.04192187599999997,0.04381384999999998,2.0331,0.6703,0.3297,0.67025,0.67035,2.0326004548900682,2.0335204004246927,0.0009199455346244889,True,-0.03535475296389734,-0.03349386119162423,-0.034424307077760785,0,0.0,CERTAIN_NEUTRAL,True,True,False,False,False,False,0.007401406000000055
2026-08-15 08:30:00+00:00,2.02389645,-0.032437589999999794,-0.04192187599999997,0.04381384999999998,2.0239,0.6693,0.3307,0.66925,0.66935,2.0234315948601664,2.024345985180705,0.0009143903205384163,True,-0.033270223877415184,-0.031421776469409135,-0.03234600017341216,0,0.0,CERTAIN_NEUTRAL,True,True,False,False,False,False,0.009484286000000175
2026-08-15 08:45:00+00:00,2.07385869,0.021520989999999962,-0.04192187599999997,0.04381384999999998,2.0741,0.6747,0.3253,0.67465,0.67475,2.073613032119256,2.074558032282859,0.0009450001636031047,True,0.020644019754731513,0.02252079742859392,0.021582408591662716,0,0.0,CERTAIN_NEUTRAL,True,True,False,False,False,False,0.02229286000000002
2026-08-15 09:00:00+00:00,2.07295054,0.02176039999999979,-0.04192187599999997,0.04381384999999998,2.0731,0.6746,0.3254,0.67455,0.67465,2.072668612690121,2.073613032119256,0.000944419429135035,True,0.02063137783585578,0.022507006184854905,0.021569192010355343,0,0.0,CERTAIN_NEUTRAL,True,True,False,False,False,False,0.02205345000000019
2026-08-15 09:15:00+00:00,2.07476984,0.029142259999999975,-0.04192187599999997,0.04381384999999998,2.075,0.6748,0.3252,0.67475,0.67485,2.074558032282859,2.0755036137167457,0.0009455814338865665,True,0.028099540279812985,0.02997292999510659,0.029036235137459787,0,0.0,CERTAIN_NEUTRAL,True,True,False,False,False,False,0.014671590000000005
2026-08-15 09:30:00+00:00,2.07817364,0.03535270000000024,-0.04192187599999997,0.04381384999999998,2.0779,0.6751,0.3249,0.67505,0.6751499999999999,2.07739652254193,2.0783438510081567,0.0009473284662266934,True,0.03371976101400431,0.03559320442364422,0.034656482718824266,0,0.0,CERTAIN_NEUTRAL,True,True,False,False,False,False,0.008461149999999744
2026-08-15 09:45:00+00:00,2.079502,0.03535407000000035,-0.04192187599999997,0.04381384999999998,2.0798,0.6753,0.3247,0.67525,0.67535,2.079291762894534,2.0802402587401816,0.0009484958456473791,True,0.03468832249264686,0.036563497212255935,0.0356259098524514,0,0.0,CERTAIN_NEUTRAL,True,True,False,False,False,False,0.008459779999999632
2026-08-15 10:00:00+00:00,2.07647362,0.03506703,-0.04192187599999997,0.04381384999999998,2.0769,0.675,0.325,0.67495,0.6750499999999999,2.0764497769573915,2.0773965225419286,0.000946745584537112,True,0.03462468190035706,0.03649641611042487,0.03556054900539096,0,0.0,CERTAIN_NEUTRAL,True,True,False,False,False,False,0.008746819999999982
2026-08-15 10:15:00+00:00,2.075895,0.03479958999999999,-0.04192187599999997,0.04379266800000009,2.076,0.6749,0.3251,0.6748500000000001,0.6749499999999999,2.0755036137167466,2.0764497769573906,0.0009461632406440046,True,0.033678518659712164,0.03554967052588687,0.034614094592799516,0,0.0,CERTAIN_NEUTRAL,True,True,False,False,False,False,0.008993078000000099
2026-08-15 10:30:00+00:00,2.07536592,0.035472019999999826,-0.04192187599999997,0.043768290000000154,2.075,0.6748,0.3252,0.67475,0.67485,2.074558032282859,2.0755036137167457,0.0009455814338865665,True,0.034582352088301516,0.03645179788328523,0.03551707498579337,0,0.0,CERTAIN_NEUTRAL,True,True,False,False,False,False,0.008296270000000328
2026-08-15 10:45:00+00:00,2.07863712,0.03880431999999967,-0.04192187599999997,0.04373694600000018,2.0788,0.6752,0.3248,0.67515,0.67525,2.078343851008158,2.079291762894534,0.0009479118863762181,True,0.03836817081360033,0.0402399470610737,0.039304058937337016,0,0.0,CERTAIN_NEUTRAL,True,True,False,False,False,False,0.004932626000000509
2026-08-15 11:00:00+00:00,2.07677302,0.03911795000000007,-0.04192187599999997,0.04372642800000009,2.0769,0.675,0.325,0.67495,0.6750499999999999,2.0764497769573915,2.0773965225419286,0.000946745584537112,True,0.03832126412129888,0.040190751850964546,0.039256007986131713,0,0.0,CERTAIN_NEUTRAL,True,True,False,False,False,False,0.00460847800000002
2026-08-15 11:15:00+00:00,2.07487597,0.04165942999999972,-0.04192187599999997,0.04372642800000009,2.075,0.6748,0.3252,0.67475,0.67485,2.074558032282859,2.0755036137167457,0.0009455814338865665,True,0.041037631858166446,0.0429031588266775,0.04197039534242197,0,0.0,CERTAIN_NEUTRAL,True,True,False,False,False,False,0.002066998000000368
2026-08-15 11:30:00+00:00,2.07617613,0.05227967999999983,-0.04192187599999997,0.043712902000000185,2.076,0.6749,0.3251,0.6748500000000001,0.6749499999999999,2.0755036137167466,2.0764497769573906,0.0009461632406440046,True,0.05115762853604178,0.0530181820972242,0.05208790531663299,-1,-1.0,CERTAIN_SHORT,True,True,True,False,True,False,0.008566777999999643
2026-08-15 11:45:00+00:00,2.07463347,0.000774780000000419,-0.04192187599999997,0.043712902000000185,2.075,0.6748,0.3252,0.67475,0.67485,2.074558032282859,2.0755036137167457,0.0009455814338865665,True,0.0,0.0018905815974896711,0.0009452907987448356,0,0.0,CERTAIN_NEUTRAL,True,True,False,False,False,False,0.04269665600000039
2026-08-15 12:00:00+00:00,2.0685904,-0.004360139999999735,-0.04192187599999997,0.04369525000000018,2.0684,0.6741,0.3259,0.67405,0.67415,2.0679552078539656,2.068896731624981,0.0009415237710155289,True,-0.00565782426529049,-0.003771881065139926,-0.004714852665215208,0,0.0,CERTAIN_NEUTRAL,True,True,False,False,False,False,0.037561736000000234
2026-08-15 12:15:00+00:00,2.06627027,-0.008499570000000123,-0.04192187599999997,0.04369104399999992,2.0665,0.6739,0.3261,0.6738500000000001,0.67395,2.066073892380807,2.067014261616317,0.0009403692355101079,True,-0.00942972133593889,-0.0075437706665422155,-0.008486746001240553,0,0.0,CERTAIN_NEUTRAL,True,True,False,False,False,False,0.033422305999999846
2026-08-15 12:30:00+00:00,2.06427551,-0.013898130000000286,-0.04192187599999997,0.04364444399999998,2.0647,0.6737,0.3263,0.6736500000000001,0.67375,2.0641948827945464,2.065134099616858,0.0009392168223114616,True,-0.014148968213610225,-0.01226242292507207,-0.013205695569341147,0,0.0,CERTAIN_NEUTRAL,True,True,False,False,False,False,0.028023745999999683
2026-08-15 12:45:00+00:00,2.06428458,-0.01521742000000037,-0.04192187599999997,0.04362228599999992,2.0647,0.6737,0.3263,0.6736500000000001,0.67375,2.0641948827945464,2.065134099616858,0.0009392168223114616,True,-0.016045375945635154,-0.014157663277676313,-0.015101519611655734,0,0.0,CERTAIN_NEUTRAL,True,True,False,False,False,False,0.0267044559999996
2026-08-15 13:00:00+00:00,2.07215984,-0.004313779999999934,-0.04192187599999997,0.043543018000000114,2.0722,0.6745,0.3255,0.67445,0.67455,2.0717247734602977,2.072668612690121,0.0009438392298233289,True,-0.005671749081630928,-0.003781164267270487,-0.0047264566744507075,0,0.0,CERTAIN_NEUTRAL,True,True,False,False,False,False,0.037608096000000035
