time,ratio,ratio_reported,longAccount,shortAccount,p_lo,p_hi,r_lo,r_hi,cell_width,cell_valid,archive_inside_cell
2026-08-24 16:45:00+00:00,0.92933462,0.9294,0.4817,0.5183,0.48165,0.48175,0.9291984180572973,0.929570670525808,0.00037225246851069205,True,True
2026-08-24 16:50:00+00:00,0.92839156,0.9283,0.4814,0.5186,0.48135000000000006,0.48145,0.9280825219319389,0.9284543438434094,0.0003718219114705601,True,True
2026-08-24 16:55:00+00:00,0.93372017,0.9339,0.4829,0.5171,0.48285,0.48295,0.9336749492410326,0.9340489314379653,0.0003739821969327428,True,True
2026-08-24 17:00:00+00:00,0.93107516,0.9312,0.4822,0.5178,0.48215,0.48224999999999996,0.9310611180843875,0.931434089811685,0.0003729717272974442,True,True
2026-08-24 17:05:00+00:00,0.94240161,0.9425,0.4852,0.5148,0.48515,0.48524999999999996,0.9423132951345052,0.942690626517727,0.0003773313832217129,True,True
2026-08-24 17:10:00+00:00,0.94302042,0.9429,0.4853,0.5147,0.48525,0.48534999999999995,0.9426906265177271,0.9430681045370638,0.0003774780193367411,True,True
2026-08-24 17:15:00+00:00,0.94325029,0.9433,0.4854,0.5146,0.48535000000000006,0.48545,0.9430681045370642,0.9434457292780097,0.0003776247409454925,True,True
2026-08-24 17:20:00+00:00,0.93962423,0.9395,0.4844,0.5156,0.48435000000000006,0.48445,0.9392999127315041,0.9396760740956261,0.0003761613641219963,True,True
2026-08-24 17:25:00+00:00,0.94525306,0.9451,0.4859,0.5141,0.48585,0.48595,0.9449576971700866,0.9453360568038128,0.00037835963372623294,True,True
2026-08-24 17:30:00+00:00,0.94550959,0.9455,0.486,0.514,0.48595,0.48605,0.9453360568038128,0.945714563673509,0.0003785068696962046,True,True
2026-08-24 17:35:00+00:00,0.94690702,0.947,0.4864,0.5136,0.48635000000000006,0.48645,0.946850968558357,0.9472300652322072,0.00037909667385016554,True,True
2026-08-24 17:40:00+00:00,0.94755766,0.9474,0.4865,0.5135,0.48645000000000005,0.48655,0.9472300652322073,0.9476093095724998,0.0003792443402924617,True,True
2026-08-24 17:45:00+00:00,0.9474772,0.9474,0.4865,0.5135,0.48645000000000005,0.48655,0.9472300652322073,0.9476093095724998,0.0003792443402924617,True,True
2026-08-24 17:50:00+00:00,0.94798861,0.9478,0.4866,0.5134,0.48655000000000004,0.48664999999999997,0.9476093095724999,0.9479887016655303,0.0003793920930303951,True,True
2026-08-24 17:55:00+00:00,0.94820439,0.9482,0.4867,0.5133,0.48665,0.48675,0.9479887016655304,0.948368241597662,0.00037953993213157844,True,True
2026-08-24 18:00:00+00:00,0.9491263,0.9489,0.4869,0.5131,0.48685,0.48695,0.9487479294553249,0.9491277653250171,0.00037983586969214667,True,True
2026-08-24 18:05:00+00:00,0.95077751,0.9508,0.4874,0.5126,0.48735000000000006,0.48745,0.9506485906563935,0.9510291678860597,0.00038057722966622354,True,True
2026-08-24 18:10:00+00:00,0.94896452,0.9489,0.4869,0.5131,0.48685,0.48695,0.9487479294553249,0.9491277653250171,0.00037983586969214667,True,True
2026-08-24 18:15:00+00:00,0.94881705,0.9489,0.4869,0.5131,0.48685,0.48695,0.9487479294553249,0.9491277653250171,0.00037983586969214667,True,True
2026-08-24 18:20:00+00:00,0.94929858,0.9493,0.487,0.513,0.48695,0.48705,0.9491277653250171,0.9495077492933034,0.00037998396828631265,True,True
2026-08-24 18:25:00+00:00,0.94866446,0.9486,0.4868,0.5132,0.48675,0.48685,0.948368241597662,0.9487479294553249,0.0003796878576629581,True,True
2026-08-24 18:30:00+00:00,0.94791629,0.9478,0.4866,0.5134,0.48655000000000004,0.48664999999999997,0.9476093095724999,0.9479887016655303,0.0003793920930303951,True,True
2026-08-24 18:35:00+00:00,0.9420825,0.9421,0.4851,0.5149,0.48505,0.48514999999999997,0.941936110301971,0.9423132951345051,0.0003771848325341276,True,True
2026-08-24 18:40:00+00:00,0.94087812,0.941,0.4848,0.5152,0.48475,0.48485,0.940805434255216,0.9411821799475881,0.00037674569237211575,True,True
2026-08-24 18:45:00+00:00,0.94081506,0.941,0.4848,0.5152,0.48475,0.48485,0.940805434255216,0.9411821799475881,0.00037674569237211575,True,True
2026-08-24 18:50:00+00:00,0.94074648,0.9406,0.4847,0.5153,0.48465,0.48475,0.9404288347724848,0.940805434255216,0.00037659948273116584,True,True
2026-08-24 18:55:00+00:00,0.93902149,0.9391,0.4843,0.5157,0.48425,0.48434999999999995,0.9389238972370336,0.9392999127315037,0.0003760154944700833,True,True
2026-08-24 19:00:00+00:00,0.93983753,0.9399,0.4845,0.5155,0.48445000000000005,0.48455,0.9396760740956263,0.9400523814142983,0.00037630731867199785,True,True
2026-08-24 19:05:00+00:00,0.93960035,0.9395,0.4844,0.5156,0.48435000000000006,0.48445,0.9392999127315041,0.9396760740956261,0.0003761613641219963,True,True
2026-08-24 19:10:00+00:00,0.93919337,0.9391,0.4843,0.5157,0.48425,0.48434999999999995,0.9389238972370336,0.9392999127315037,0.0003760154944700833,True,True
2026-08-24 19:15:00+00:00,0.94142125,0.9414,0.4849,0.5151,0.48485,0.48495,0.9411821799475881,0.9415590719347636,0.0003768919871754983,True,True
2026-08-24 19:20:00+00:00,0.94065727,0.9406,0.4847,0.5153,0.48465,0.48475,0.9404288347724848,0.940805434255216,0.00037659948273116584,True,True
2026-08-24 19:25:00+00:00,0.94119609,0.9414,0.4849,0.5151,0.48485,0.48495,0.9411821799475881,0.9415590719347636,0.0003768919871754983,True,True
2026-08-24 19:30:00+00:00,0.93988811,0.9399,0.4845,0.5155,0.48445000000000005,0.48455,0.9396760740956263,0.9400523814142983,0.00037630731867199785,True,True
2026-08-24 19:35:00+00:00,0.93983477,0.9399,0.4845,0.5155,0.48445000000000005,0.48455,0.9396760740956263,0.9400523814142983,0.00037630731867199785,True,True
2026-08-24 19:40:00+00:00,0.93837408,0.9384,0.4841,0.5159,0.48405,0.48414999999999997,0.9381723035177827,0.9385480275273819,0.0003757240095991765,True,True
2026-08-24 19:45:00+00:00,0.93866774,0.9387,0.4842,0.5158,0.48415,0.48424999999999996,0.9385480275273822,0.9389238972370333,0.0003758697096510888,True,True
2026-08-24 19:50:00+00:00,0.93955874,0.9395,0.4844,0.5156,0.48435000000000006,0.48445,0.9392999127315041,0.9396760740956261,0.0003761613641219963,True,True
2026-08-24 19:55:00+00:00,0.94007522,0.9402,0.4846,0.5154,0.48455000000000004,0.48464999999999997,0.9400523814142984,0.9404288347724847,0.00037645335818636827,True,True
2026-08-24 20:00:00+00:00,0.93969568,0.9399,0.4845,0.5155,0.48445000000000005,0.48455,0.9396760740956263,0.9400523814142983,0.00037630731867199785,True,True
2026-08-24 20:05:00+00:00,0.93893402,0.9391,0.4843,0.5157,0.48425,0.48434999999999995,0.9389238972370336,0.9392999127315037,0.0003760154944700833,True,True
2026-08-24 20:10:00+00:00,0.94045663,0.9406,0.4847,0.5153,0.48465,0.48475,0.9404288347724848,0.940805434255216,0.00037659948273116584,True,True
2026-08-24 20:15:00+00:00,0.93987888,0.9399,0.4845,0.5155,0.48445000000000005,0.48455,0.9396760740956263,0.9400523814142983,0.00037630731867199785,True,True
2026-08-24 20:20:00+00:00,0.94052266,0.9406,0.4847,0.5153,0.48465,0.48475,0.9404288347724848,0.940805434255216,0.00037659948273116584,True,True
2026-08-24 20:25:00+00:00,0.94055624,0.9406,0.4847,0.5153,0.48465,0.48475,0.9404288347724848,0.940805434255216,0.00037659948273116584,True,True
2026-08-24 20:30:00+00:00,0.94065204,0.9406,0.4847,0.5153,0.48465,0.48475,0.9404288347724848,0.940805434255216,0.00037659948273116584,True,True
2026-08-24 20:35:00+00:00,0.94263771,0.9425,0.4852,0.5148,0.48515,0.48524999999999996,0.9423132951345052,0.942690626517727,0.0003773313832217129,True,True
2026-08-24 20:40:00+00:00,0.94211467,0.9421,0.4851,0.5149,0.48505,0.48514999999999997,0.941936110301971,0.9423132951345051,0.0003771848325341276,True,True
2026-08-24 20:45:00+00:00,0.942788,0.9429,0.4853,0.5147,0.48525,0.48534999999999995,0.9426906265177271,0.9430681045370638,0.0003774780193367411,True,True
2026-08-24 20:50:00+00:00,0.94231915,0.9425,0.4852,0.5148,0.48515,0.48524999999999996,0.9423132951345052,0.942690626517727,0.0003773313832217129,True,True
2026-08-24 20:55:00+00:00,0.94210997,0.9421,0.4851,0.5149,0.48505,0.48514999999999997,0.941936110301971,0.9423132951345051,0.0003771848325341276,True,True
2026-08-24 21:00:00+00:00,0.94379866,0.9436,0.4855,0.5145,0.48545000000000005,0.48555,0.9434457292780101,0.9438235008261248,0.0003777715481146915,True,True
2026-08-24 21:05:00+00:00,0.94491344,0.9448,0.4858,0.5142,0.48575,0.48585,0.9445794846864366,0.9449576971700866,0.0003782124836499978,True,True
2026-08-24 21:10:00+00:00,0.94570999,0.9455,0.486,0.514,0.48595,0.48605,0.9453360568038128,0.945714563673509,0.0003785068696962046,True,True
2026-08-24 21:15:00+00:00,0.94576223,0.9459,0.4861,0.5139,0.48605,0.48614999999999997,0.945714563673509,0.9460932178651357,0.00037865419162663727,True,True
2026-08-24 21:20:00+00:00,0.94481854,0.9448,0.4858,0.5142,0.48575,0.48585,0.9445794846864366,0.9449576971700866,0.0003782124836499978,True,True
2026-08-24 21:25:00+00:00,0.9441215,0.944,0.4856,0.5144,0.48555000000000004,0.48564999999999997,0.9438235008261251,0.9442014192670358,0.00037791844091072946,True,True
2026-08-24 21:30:00+00:00,0.94516402,0.9451,0.4859,0.5141,0.48585,0.48595,0.9449576971700866,0.9453360568038128,0.00037835963372623294,True,True
2026-08-24 21:35:00+00:00,0.94422282,0.9444,0.4857,0.5143,0.48565,0.48575,0.9442014192670362,0.9445794846864366,0.0003780654194004418,True,True
2026-08-24 21:40:00+00:00,0.94460784,0.9448,0.4858,0.5142,0.48575,0.48585,0.9445794846864366,0.9449576971700866,0.0003782124836499978,True,True
2026-08-24 21:45:00+00:00,0.94543765,0.9455,0.486,0.514,0.48595,0.48605,0.9453360568038128,0.945714563673509,0.0003785068696962046,True,True
2026-08-24 21:50:00+00:00,0.94500405,0.9451,0.4859,0.5141,0.48585,0.48595,0.9449576971700866,0.9453360568038128,0.00037835963372623294,True,True
2026-08-24 21:55:00+00:00,0.94539176,0.9455,0.486,0.514,0.48595,0.48605,0.9453360568038128,0.945714563673509,0.0003785068696962046,True,True
2026-08-24 22:00:00+00:00,0.94519259,0.9451,0.4859,0.5141,0.48585,0.48595,0.9449576971700866,0.9453360568038128,0.00037835963372623294,True,True
2026-08-24 22:05:00+00:00,0.94497816,0.9451,0.4859,0.5141,0.48585,0.48595,0.9449576971700866,0.9453360568038128,0.00037835963372623294,True,True
2026-08-24 22:10:00+00:00,0.94387009,0.944,0.4856,0.5144,0.48555000000000004,0.48564999999999997,0.9438235008261251,0.9442014192670358,0.00037791844091072946,True,True
2026-08-24 22:15:00+00:00,0.94390778,0.944,0.4856,0.5144,0.48555000000000004,0.48564999999999997,0.9438235008261251,0.9442014192670358,0.00037791844091072946,True,True
2026-08-24 22:20:00+00:00,0.9430236,0.9429,0.4853,0.5147,0.48525,0.48534999999999995,0.9426906265177271,0.9430681045370638,0.0003774780193367411,True,True
2026-08-24 22:25:00+00:00,0.9410821,0.941,0.4848,0.5152,0.48475,0.48485,0.940805434255216,0.9411821799475881,0.00037674569237211575,True,True
2026-08-24 22:30:00+00:00,0.94120444,0.9414,0.4849,0.5151,0.48485,0.48495,0.9411821799475881,0.9415590719347636,0.0003768919871754983,True,True
2026-08-24 22:35:00+00:00,0.94185618,0.9417,0.485,0.515,0.48495,0.48505,0.9415590719347636,0.941936110301971,0.00037703836720737183,True,True
2026-08-24 22:40:00+00:00,0.94186047,0.9417,0.485,0.515,0.48495,0.48505,0.9415590719347636,0.941936110301971,0.00037703836720737183,True,True
2026-08-24 22:45:00+00:00,0.94161833,0.9417,0.485,0.515,0.48495,0.48505,0.9415590719347636,0.941936110301971,0.00037703836720737183,True,True
2026-08-24 22:50:00+00:00,0.9415589,0.9414,0.4849,0.5151,0.48485,0.48495,0.9411821799475881,0.9415590719347636,0.0003768919871754983,True,True
2026-08-24 22:55:00+00:00,0.94187443,0.9417,0.485,0.515,0.48495,0.48505,0.9415590719347636,0.941936110301971,0.00037703836720737183,True,True
2026-08-24 23:00:00+00:00,0.9412471,0.9414,0.4849,0.5151,0.48485,0.48495,0.9411821799475881,0.9415590719347636,0.0003768919871754983,True,True
2026-08-24 23:05:00+00:00,0.94212655,0.9421,0.4851,0.5149,0.48505,0.48514999999999997,0.941936110301971,0.9423132951345051,0.0003771848325341276,True,True
2026-08-24 23:10:00+00:00,0.94258902,0.9425,0.4852,0.5148,0.48515,0.48524999999999996,0.9423132951345052,0.942690626517727,0.0003773313832217129,True,True
2026-08-24 23:15:00+00:00,0.94284593,0.9429,0.4853,0.5147,0.48525,0.48534999999999995,0.9426906265177271,0.9430681045370638,0.0003774780193367411,True,True
2026-08-24 23:20:00+00:00,0.94381073,0.9436,0.4855,0.5145,0.48545000000000005,0.48555,0.9434457292780101,0.9438235008261248,0.0003777715481146915,True,True
2026-08-24 23:25:00+00:00,0.94415144,0.944,0.4856,0.5144,0.48555000000000004,0.48564999999999997,0.9438235008261251,0.9442014192670358,0.00037791844091072946,True,True
2026-08-24 23:30:00+00:00,0.94498887,0.9451,0.4859,0.5141,0.48585,0.48595,0.9449576971700866,0.9453360568038128,0.00037835963372623294,True,True
2026-08-24 23:35:00+00:00,0.94488817,0.9448,0.4858,0.5142,0.48575,0.48585,0.9445794846864366,0.9449576971700866,0.0003782124836499978,True,True
2026-08-24 23:40:00+00:00,0.94584683,0.9459,0.4861,0.5139,0.48605,0.48614999999999997,0.945714563673509,0.9460932178651357,0.00037865419162663727,True,True
2026-08-24 23:45:00+00:00,0.94554933,0.9455,0.486,0.514,0.48595,0.48605,0.9453360568038128,0.945714563673509,0.0003785068696962046,True,True
2026-08-24 23:50:00+00:00,0.94535044,0.9455,0.486,0.514,0.48595,0.48605,0.9453360568038128,0.945714563673509,0.0003785068696962046,True,True
2026-08-24 23:55:00+00:00,0.94459053,0.9448,0.4858,0.5142,0.48575,0.48585,0.9445794846864366,0.9449576971700866,0.0003782124836499978,True,True
2026-08-25 00:00:00+00:00,0.94554838,0.9455,0.486,0.514,0.48595,0.48605,0.9453360568038128,0.945714563673509,0.0003785068696962046,True,True
2026-08-25 00:05:00+00:00,0.94580994,0.9459,0.4861,0.5139,0.48605,0.48614999999999997,0.945714563673509,0.9460932178651357,0.00037865419162663727,True,True
2026-08-25 00:10:00+00:00,0.94723439,0.9474,0.4865,0.5135,0.48645000000000005,0.48655,0.9472300652322073,0.9476093095724998,0.0003792443402924617,True,True
2026-08-25 00:15:00+00:00,0.94587135,0.9459,0.4861,0.5139,0.48605,0.48614999999999997,0.945714563673509,0.9460932178651357,0.00037865419162663727,True,True
2026-08-25 00:20:00+00:00,0.94682104,0.9467,0.4863,0.5137,0.48625,0.48634999999999995,0.9464720194647204,0.9468509685583567,0.0003789490936363382,True,True
2026-08-25 00:25:00+00:00,0.94801686,0.9482,0.4867,0.5133,0.48665,0.48675,0.9479887016655304,0.948368241597662,0.00037953993213157844,True,True
2026-08-25 00:30:00+00:00,0.94803789,0.9482,0.4867,0.5133,0.48665,0.48675,0.9479887016655304,0.948368241597662,0.00037953993213157844,True,True
2026-08-25 00:35:00+00:00,0.95002502,0.9501,0.4872,0.5128,0.48715,0.48724999999999996,0.9498878814468168,0.9502681618722573,0.00038028042544047125,True,True
