source_index,parent_time,signal_time,fill_time,real_fill,real_R,episode_7d,ret_24h,ret_72h,ret_7d,range_pos_7d,range_pos_30d,rv_ratio_24h_7d,range_ratio_24h_7d,parent_range_pct,parent_body_frac,parent_reclaim_frac,router_conf,child_latency_h,child_parent_range_ratio,prior_virtual_fills,episode_age_h,parent_bin,response_bin,parent_class,vf_class
127,2024-09-02 03:45:00+00:00,2024-09-02 05:15:00+00:00,,False,0.0,60,-0.0058930643417656,-0.0181880404249015,-0.0969113195370258,0.0818974997106149,0.5433756250000001,0.938608029514115,0.2403244009723349,0.0110688907434985,0.6888005757737047,0.9606815408204816,0.3573838410521172,1.5,0.2963513471227018,1.0,123.5,1_1P5,HIGH,COMPACT,VF1
131,2024-11-26 23:45:00+00:00,2024-11-27 00:00:00+00:00,2024-11-27 00:30:00+00:00,False,0.0,64,-0.0102375128247329,-0.0550999235925916,0.0026957186793159,0.1860755651700428,0.7813935268850103,1.3422063770814647,0.4754248935137445,0.0171032160439887,0.1788161993769536,0.7464301608493877,0.3604776674300868,0.25,0.3920020344586458,0.0,0.0,1P5_2,HIGH,LARGE,VF1
132,2024-12-05 23:45:00+00:00,2024-12-06 00:30:00+00:00,,False,0.0,65,-0.0081806796446339,0.0157973823517152,0.0179398889037636,0.5136870768324989,0.8026396272624096,2.0866260058111408,1.0,0.0926263514920683,0.2318980992725819,0.7177985505115977,0.3751576514555758,0.75,0.0978683076977903,0.0,0.0,GE3,LOW,LARGE,VF1
137,2025-01-08 19:45:00+00:00,2025-01-08 20:30:00+00:00,2025-01-08 20:45:00+00:00,True,-1.173841720569209,67,-0.021243460221878,-0.0421279129619013,-0.0055211972633762,0.1662966035048733,0.1587500111457538,1.4674929092622182,0.46635294439858,0.0324089975488066,0.4092130895280509,0.5706582415243839,0.3646617228790201,0.75,0.0885785846415775,1.0,60.0,GE3,LOW,LARGE,VF1
138,2025-01-09 23:45:00+00:00,2025-01-10 00:00:00+00:00,2025-01-10 00:15:00+00:00,True,1.3076238459618998,67,-0.024343654152674,-0.0920710530308346,-0.0444316949749244,0.1244801752669761,0.0836242582071722,1.386703177039597,0.3627076803426183,0.0163906989428377,0.4237969676994125,0.889136453526702,0.3871165801092966,0.25,0.1585102175346024,2.0,87.5,1P5_2,MID,LARGE,VF2PLUS
142,2025-02-02 19:45:00+00:00,2025-02-02 22:00:00+00:00,2025-02-02 22:30:00+00:00,False,0.0,68,-0.0352282402155732,-0.0721444253034124,-0.0662469881029467,0.0947048604963387,0.4059177691944098,1.011885389935226,0.494045408879226,0.0258507002318843,0.4226489216392455,0.5714072027176523,0.313810029849091,2.25,0.2866522596568236,0.0,0.0,2_3,HIGH,LARGE,VF1
143,2025-02-02 23:45:00+00:00,2025-02-03 03:15:00+00:00,2025-02-03 03:30:00+00:00,True,-1.1155399899458072,68,-0.0519616110508773,-0.0928861839964858,-0.0724908927103279,0.2104891228678535,0.2547455132010676,1.36263793575083,0.6097938848476732,0.0253707782112677,0.2309963933288689,0.6255557258929912,0.3389049086897864,3.5,0.164515035864993,1.0,5.25,2_3,MID,LARGE,VF1
144,2025-02-12 15:45:00+00:00,2025-02-12 16:30:00+00:00,,False,0.0,69,-0.0056858068694924,-0.0049755370809407,-0.0174379171485957,0.3093957446245803,0.2576128997112818,1.4040344243714764,0.420418330644522,0.0265448904349975,0.1094860090507701,0.6793778480241217,0.3269065290099921,0.75,0.2347145390280031,0.0,0.0,2_3,MID,LARGE,VF1
145,2025-02-18 19:45:00+00:00,2025-02-18 20:00:00+00:00,2025-02-18 20:15:00+00:00,False,0.0,69,-0.0126815495517947,-0.0323662049870576,-0.0080869418454158,0.1941757035331593,0.1750285994443536,0.9301704886607324,0.6189547087024252,0.0238571863044494,0.6424549900670838,0.3189447052640035,0.3257543318697294,0.25,0.2230630807194436,0.0,147.5,2_3,MID,LARGE,VF1
146,2025-02-25 03:45:00+00:00,2025-02-25 05:45:00+00:00,2025-02-25 06:00:00+00:00,True,-1.1940240124915544,69,-0.0382027547183726,-0.0460003918771798,-0.0370167229215426,0.1352716749640022,0.0745125737917832,1.4555377285241846,0.6148751779460206,0.017673473068376,0.3690411867278935,0.7625316206989663,0.3596467025426288,2.0,0.1454920549156404,1.0,301.25,1P5_2,LOW,LARGE,VF1
147,2025-02-25 15:45:00+00:00,2025-02-25 16:45:00+00:00,2025-02-25 17:00:00+00:00,True,-1.0785427927927929,69,-0.0738553255277812,-0.0937164165509806,-0.0758662459565185,0.1049619301535081,0.069047286519703,1.8794331057722269,0.6811377524301602,0.0400476847405389,0.5748337584194272,0.3378561348367335,0.3559319442065428,1.0,0.1588705591384926,2.0,312.25,GE3,MID,LARGE,VF2PLUS
148,2025-02-26 23:45:00+00:00,2025-02-27 00:00:00+00:00,2025-02-27 00:15:00+00:00,True,1.3960877179981206,69,-0.0469601849622038,-0.1257634051107429,-0.1264785881787523,0.1206772290360817,0.085860215697998,1.5048355192329663,0.4157119552308235,0.0373173488598054,0.1250353849725985,0.6342513812066827,0.3802357965602344,0.25,0.1287599515265607,3.0,343.5,GE3,LOW,LARGE,VF2PLUS
149,2025-03-11 03:45:00+00:00,2025-03-11 04:15:00+00:00,2025-03-11 04:30:00+00:00,False,0.0,70,-0.0291013529082989,-0.0706070707554761,-0.0440899349270706,0.2154784061848952,0.1526848572303117,1.243602937054764,0.4639078683636295,0.0419035970920858,0.2780176876423554,0.8751661780107824,0.3730929211876581,0.5,0.1364865392060058,0.0,0.0,GE3,LOW,LARGE,VF1
151,2025-03-29 19:45:00+00:00,2025-03-29 23:00:00+00:00,,False,0.0,72,-0.0220565169709716,-0.0488553487325376,-0.0168373299974079,0.1142892051534835,0.3181809285636618,1.0183785880906455,0.4184916481991736,0.0134560358827624,0.3090696839080381,0.999991020114934,0.3586077475509763,3.25,0.1227999281609188,0.0,0.0,1_1P5,LOW,COMPACT,VF1
157,2025-05-30 03:45:00+00:00,2025-05-30 04:30:00+00:00,,False,0.0,75,-0.0130351979581373,-0.0284954207765052,-0.0418936520031201,0.2063821409769197,0.686418458311484,1.0361859638706123,0.6328477196211244,0.0152269766760138,0.2691847896780929,0.8819397558271389,0.3859516855365811,0.75,0.0675904189094667,0.0,0.0,1P5_2,LOW,LARGE,VF1
158,2025-05-30 19:45:00+00:00,2025-05-30 21:15:00+00:00,2025-05-30 21:30:00+00:00,False,0.0,75,-0.0127015306100821,-0.0389322444443324,-0.0332402677293388,0.1569839501717929,0.6144369187765412,1.2405662473600985,0.3942184676429014,0.0177203855103902,0.4867144482734473,0.5035890134662152,0.3241654846005602,1.5,0.062326414168383,0.0,16.75,1P5_2,LOW,LARGE,VF1
159,2025-05-31 03:45:00+00:00,2025-05-31 06:15:00+00:00,2025-05-31 06:30:00+00:00,True,0.8261411856474106,75,-0.0211854724359693,-0.0470164431978338,-0.0415050303358104,0.0831889874435405,0.5551738966833303,1.1488807261314862,0.3872291471935887,0.0118064492297317,0.2462626823729365,0.5027692910941495,0.4168072807405911,2.5,0.0628359501364209,1.0,25.75,1_1P5,LOW,COMPACT,VF1
164,2025-07-01 23:45:00+00:00,2025-07-02 00:00:00+00:00,2025-07-02 00:15:00+00:00,True,-1.3863099634369287,77,-0.0150084203598674,-0.0143421019756015,-0.0067086810272364,0.133733053792726,0.6102227301002334,1.111154460167909,0.6468096769271615,0.0080350193042958,0.3328269445916472,0.506730259671432,0.4228540253809734,0.25,0.161043396337515,2.0,164.0,LT1,MID,COMPACT,VF2PLUS
165,2025-07-02 03:45:00+00:00,2025-07-02 04:00:00+00:00,2025-07-02 04:15:00+00:00,True,0.979156936813178,77,-0.008960533681657,-0.009545953198963,0.0003911353454497,0.3033822971434759,0.6504054688621488,1.1605915537209757,0.5647379261748611,0.0105079632034367,0.4602335355635347,0.9808404054163002,0.4355152481916748,0.25,0.0913351674448183,3.0,168.0,1_1P5,LOW,COMPACT,VF2PLUS
170,2025-08-18 07:45:00+00:00,2025-08-18 09:45:00+00:00,,False,0.0,79,-0.02794796849475,-0.030912241037861,-0.0527116533095629,0.0405049492264489,0.2484036960331373,0.8151660694353489,0.4001338233409872,0.0072372979249861,0.1355513444793641,0.3925136127035789,0.3626996429752855,2.0,0.2004845402863935,0.0,0.0,LT1,MID,COMPACT,VF1
171,2025-08-18 11:45:00+00:00,2025-08-18 12:45:00+00:00,2025-08-18 13:30:00+00:00,False,0.0,79,-0.0223641829140522,-0.0263691979327874,-0.0344665870413568,0.0894714791546763,0.2867603950931978,0.8599375408617432,0.4001338233409872,0.0066323454223836,0.3393627766045394,0.4028621273135178,0.3808536981106811,1.0,0.4197436940068496,0.0,3.0,LT1,HIGH,COMPACT,VF1
172,2025-08-19 07:45:00+00:00,2025-08-19 08:00:00+00:00,2025-08-19 08:30:00+00:00,True,1.266419336151881,79,-0.0004075181095748,-0.0212692700357325,-0.0325943523159205,0.0666808468539765,0.2485271626573199,0.9782205068378338,0.2586070439256034,0.0097169775054632,0.150486914181379,0.5479037628441485,0.3640688889304949,0.25,0.2201765063907522,1.0,22.25,LT1,MID,COMPACT,VF1
173,2025-08-20 03:45:00+00:00,2025-08-20 04:00:00+00:00,2025-08-20 04:30:00+00:00,True,1.0966949062233855,79,-0.0100864869706661,-0.0348558997238849,-0.050950316683122,0.0875731336690748,0.1345252509160428,0.94419027548321,0.2779503509828275,0.0094262182086891,0.6101745598624456,0.8970022053601464,0.3982696237074742,0.25,0.1315366500953239,2.0,42.25,LT1,LOW,COMPACT,VF2PLUS
174,2025-08-26 03:45:00+00:00,2025-08-26 04:00:00+00:00,2025-08-26 04:15:00+00:00,True,1.3237885293175216,79,-0.0238981227271167,-0.0485649124264843,-0.040248445494771,0.1689710227460769,0.0936647152525343,1.1396755019158298,0.4873784435525001,0.0131536748053959,0.1608086790468543,0.8391913209531456,0.4407196254020062,0.25,0.2159383389145607,3.0,186.25,1_1P5,MID,COMPACT,VF2PLUS
178,2025-09-22 03:45:00+00:00,2025-09-22 07:30:00+00:00,2025-09-22 07:45:00+00:00,True,-1.2217553245834678,81,-0.023295144293509,-0.0340125684906824,-0.0242418307375856,0.195381967213115,0.53892249882574,1.0548805533457075,0.6588622950819668,0.0107217721709109,0.4737848281472395,0.4066625991458201,0.4281586667177265,3.75,0.2070205409802692,1.0,124.0,1_1P5,MID,COMPACT,VF1
179,2025-09-23 03:45:00+00:00,2025-09-23 04:45:00+00:00,,False,0.0,81,-0.0174007565789502,-0.0270498659625065,-0.0264989631006152,0.1501557147306139,0.4872992015030533,1.4170838546473483,0.478635938959826,0.0120624009313157,0.2295050513250048,0.6361127305197496,0.4089713934740839,1.0,0.1651403227829881,2.0,145.25,1_1P5,MID,COMPACT,VF2PLUS
180,2025-09-24 07:45:00+00:00,2025-09-24 08:45:00+00:00,2025-09-24 09:00:00+00:00,True,1.1033834132074123,81,-0.0045171276781552,-0.026003722230294,-0.0362587711791887,0.2304304584576527,0.5042555190230158,1.083383325647745,0.3278005757334473,0.0154259672417477,0.5184745870064617,0.8872408174076255,0.3158581836298881,1.0,0.0817004566104876,2.0,173.25,1P5_2,LOW,LARGE,VF2PLUS
181,2025-09-25 15:45:00+00:00,2025-09-25 18:15:00+00:00,,False,0.0,81,-0.0373408146140056,-0.0286854783304887,-0.0710097866411223,0.0876958074643248,0.2055415688116491,1.5146039640829427,0.5501564298335203,0.0098541173358097,0.211708639145816,0.8647149236491954,0.3524397122110034,2.5,0.4788591489090835,3.0,206.75,LT1,HIGH,COMPACT,VF2PLUS
182,2025-11-04 11:45:00+00:00,2025-11-04 14:45:00+00:00,2025-11-04 15:30:00+00:00,False,0.0,82,-0.0329444783402257,-0.0494282698186228,-0.09184260078178,0.1250327381046287,0.1033077778461899,1.3096463281270814,0.4128756204462475,0.0104610843874385,0.0859451406217136,0.8955185682817265,0.3830940594413447,3.0,0.7968228723938992,0.0,0.0,1_1P5,HIGH,COMPACT,VF1
184,2025-11-16 23:45:00+00:00,2025-11-17 03:00:00+00:00,2025-11-17 04:00:00+00:00,True,1.3768201840681402,82,-0.004450685085397,-0.0402090766499301,-0.0995351798465494,0.1620565112853539,0.1004050105901185,1.0287318103833278,0.2504103294709353,0.0183976608038239,0.1389409464937502,0.7241940041171946,0.3174036567029819,3.25,0.2227379929534846,1.0,300.25,1P5_2,MID,LARGE,VF1
186,2026-01-20 11:45:00+00:00,2026-01-20 12:45:00+00:00,2026-01-20 13:00:00+00:00,False,0.0,84,-0.0192358274256317,-0.0416881056029244,-0.0090006063445242,0.08121562776136,0.4224707049160802,0.7883585779019057,0.3771007081528147,0.0082206566856309,0.0546754147330236,0.7014322291566677,0.3524233310465181,1.0,0.1481437029924926,0.0,0.0,LT1,LOW,COMPACT,VF1
187,2026-01-25 23:45:00+00:00,2026-01-26 00:00:00+00:00,2026-01-26 00:15:00+00:00,True,1.4025252194705795,84,-0.0248036781108557,-0.0277619308218948,-0.0583819486307041,0.1329506839766486,0.0824117261347686,0.9505380071641808,0.4416999760390351,0.0108349613408781,0.1865569126902187,0.6342871138466826,0.3572489901050774,0.25,0.4742883917067073,1.0,131.25,1_1P5,HIGH,COMPACT,VF1
188,2026-02-23 19:45:00+00:00,2026-02-23 20:30:00+00:00,,False,0.0,85,-0.0466477804211401,-0.0511497918327575,-0.0581577798525426,0.0711097743012413,0.1395235294117646,1.4491859833293057,0.7216251207332365,0.0260606173720858,0.8146481495849218,0.1470484670888112,0.3439348858777843,0.75,0.1990785225326305,0.0,0.0,2_3,MID,LARGE,VF1
189,2026-02-23 23:45:00+00:00,2026-02-24 00:00:00+00:00,2026-02-24 01:00:00+00:00,False,0.0,85,-0.0404055743554218,-0.0459050454178169,-0.058127294358098,0.1879851514466496,0.159967973856209,1.4865659383494827,0.6990290899376214,0.0177429727347894,0.3146035094448134,0.6687906972689741,0.3580403390127951,0.25,0.2083438663168213,0.0,3.5,1P5_2,MID,LARGE,VF1
190,2026-02-24 15:45:00+00:00,2026-02-24 16:00:00+00:00,2026-02-24 16:15:00+00:00,True,1.4323206995849918,85,-0.0162924318971623,-0.061346950514638,-0.0528546637718418,0.267115030977213,0.1360555555555556,1.2427175453227737,0.5193571218501655,0.0237827979098374,0.4908773036779971,0.9620172463653806,0.3255668577389677,0.25,0.3104082866682427,1.0,19.5,2_3,HIGH,LARGE,VF1
191,2026-03-19 15:45:00+00:00,2026-03-19 18:45:00+00:00,,False,0.0,86,-0.0179407663417479,-0.0553672125292232,2.2486509526631338e-05,0.1426266018191533,0.5419630652081738,1.108227953359456,0.3913663075076478,0.0199701754049809,0.3897329351166572,0.446666378103848,0.3178567130996702,3.0,0.1961866424273892,0.0,0.0,1P5_2,MID,LARGE,VF1
192,2026-03-22 03:45:00+00:00,2026-03-22 04:45:00+00:00,2026-03-22 05:00:00+00:00,False,0.0,86,-0.0181779626407074,-0.0206725107018194,-0.0313983458443334,0.1453387376954256,0.507625065605513,0.9194701855197986,0.3696120440069487,0.0196176838214137,0.3101323982386196,0.8170978247285582,0.4011674724431432,1.0,0.0773290989421394,0.0,58.0,1P5_2,LOW,LARGE,VF1
193,2026-03-27 19:45:00+00:00,2026-03-27 21:00:00+00:00,2026-03-27 21:30:00+00:00,True,1.3090722357089128,86,-0.0400736175451569,-0.054884328168424,-0.0567856385632459,0.0930989342126391,0.2406576715497302,0.9746649875383137,0.5645678189025964,0.0112317169452879,0.0972834512976117,0.663849005729698,0.3176589320025703,1.25,0.2332457027300232,1.0,194.25,1_1P5,MID,COMPACT,VF1
194,2026-03-29 23:45:00+00:00,2026-03-30 01:15:00+00:00,,False,0.0,86,0.0007950373799798,-0.0334727231988928,-0.0218573408678961,0.2281838120490921,0.275500385505012,0.8214804626950043,0.3032269726120788,0.0271747421222516,0.1882452629290441,0.5635595346270227,0.3558460147952169,1.5,0.1850454056404464,2.0,246.5,2_3,MID,LARGE,VF2PLUS
198,2026-05-16 11:45:00+00:00,2026-05-16 14:30:00+00:00,2026-05-16 15:00:00+00:00,False,0.0,90,-0.0126824310431074,-0.0186681219968132,-0.0263535125403056,0.1196490416008867,0.4925337152587919,0.7318730578010179,0.3971508393741269,0.0114049756338584,0.3234851547410401,0.4960135651080317,0.4273976595820204,2.75,0.2758725239186061,0.0,0.0,1_1P5,HIGH,COMPACT,VF1
199,2026-05-18 07:45:00+00:00,2026-05-18 11:30:00+00:00,,False,0.0,90,-0.0134577627572575,-0.0407215842203954,-0.0466884270188548,0.1391231074212303,0.3979644278953149,1.0535688163487833,0.3541042108921071,0.0065646266579424,0.2945489762036549,0.9691675231243744,0.3173211504426819,3.75,1.2278440983476968,1.0,45.0,LT1,HIGH,COMPACT,VF1
200,2026-05-23 03:45:00+00:00,2026-05-23 09:30:00+00:00,2026-05-23 09:45:00+00:00,True,1.078227075098828,90,-0.033313199484194,-0.0357293667896493,-0.0432990783369438,0.1045520242947828,0.0526447362272778,1.0624781154396936,0.7645108679261035,0.0058784783067993,0.2152849624398411,0.933876118933034,0.4930194347441274,5.75,0.1991588322612654,1.0,163.0,LT1,MID,COMPACT,VF1
201,2026-05-28 07:45:00+00:00,2026-05-28 08:45:00+00:00,2026-05-28 09:00:00+00:00,True,1.0760086206896466,90,-0.0335738924553636,-0.0533336328545899,-0.0590153588153065,0.1111930583259299,0.0589883560662572,1.0857935031256618,0.641665316400057,0.0106572967971916,0.3063999285066858,0.9819479375454818,0.3528363226557972,1.0,0.1103295075897802,2.0,282.25,1_1P5,LOW,COMPACT,VF2PLUS
202,2026-05-28 15:45:00+00:00,2026-05-28 16:15:00+00:00,,False,0.0,90,-0.0259393025194674,-0.0572236112901146,-0.0522400232904013,0.1028404413871125,0.0552439910472006,1.117924659083016,0.5136564563562704,0.0136836333225601,0.5781167015722568,0.3466275189642473,0.368992119385178,0.5,0.254576974336882,3.0,289.75,1_1P5,HIGH,COMPACT,VF2PLUS
203,2026-06-23 11:45:00+00:00,2026-06-23 13:45:00+00:00,,False,0.0,91,-0.0473026014822044,-0.0145397835697086,-0.054139314479501,0.1193430244036617,0.1765298491906469,1.0607800387967188,0.8174106518956611,0.0161114600494728,0.3763156849505526,0.5650593795924819,0.3915061505749876,2.0,0.2648448981213019,0.0,0.0,1P5_2,HIGH,LARGE,VF1
204,2026-06-25 15:45:00+00:00,2026-06-25 16:00:00+00:00,2026-06-25 16:30:00+00:00,False,0.0,91,-0.0125980408922073,-0.07674957515835,-0.0459449307064064,0.2193699369457443,0.0885716590481311,1.9056481658087383,0.5124510177388376,0.0612233555900727,0.4728056078149606,0.3957338043078806,0.3618013875946158,0.25,0.1642743134211293,0.0,50.25,GE3,MID,LARGE,VF1
205,2026-07-01 03:45:00+00:00,2026-07-01 04:30:00+00:00,2026-07-01 05:00:00+00:00,True,-1.170796277086218,91,-0.0042958266237251,-0.0135292628827629,-0.0525932908297707,0.2867709652924229,0.0987825948172562,0.7556067277790033,0.3516704756686585,0.0256399254490884,0.3771354780901425,0.9203655266469434,0.3226407189631022,0.75,0.1143226095492828,1.0,182.75,2_3,LOW,LARGE,VF1
207,2026-08-01 19:45:00+00:00,2026-08-01 20:00:00+00:00,,False,0.0,92,-0.0070054702160371,-0.0165580695750816,-0.0282706781399425,0.0815655983398661,0.2293803188553588,0.4692876462152551,0.2521904542310348,0.0120366570701786,0.6340795854646875,0.3385637414468866,0.4323501840572097,0.25,0.1178635487942589,0.0,0.0,1_1P5,LOW,COMPACT,VF1
209,2026-08-11 19:45:00+00:00,2026-08-11 20:00:00+00:00,,False,0.0,93,-0.0059125407344876,-0.0215618706920859,-0.0078260370932716,0.1946290119206241,0.3602114913138888,0.9770290361498928,0.5711839245951195,0.0066419038025686,0.1750236966824658,0.7061611374407583,0.3375432655624469,0.25,0.4260189573459688,1.0,43.5,LT1,HIGH,COMPACT,VF1
210,2026-08-13 19:45:00+00:00,2026-08-13 20:15:00+00:00,2026-08-13 20:30:00+00:00,True,-1.6967328646749174,93,-0.0008424292068158,-0.0104398205005243,-0.0159833471843166,0.2436391124882595,0.2517159245057306,1.2916081198139355,0.4519626224183168,0.012091536098211,0.0156775792356906,0.790035215860177,0.3461510341120942,0.5,0.0593713316812267,1.0,91.75,1_1P5,LOW,COMPACT,VF1
211,2026-08-14 11:45:00+00:00,2026-08-14 14:30:00+00:00,2026-08-14 14:45:00+00:00,True,-1.225276633599309,93,-0.0189803001876173,-0.0189441011269334,-0.0361662575041712,0.0595574980266968,0.1006205740042505,1.1995492149028193,0.4807512675658251,0.0047373237262408,0.1744283651747533,0.5668670046670945,0.354783598296572,2.75,0.4670785347345793,2.0,110.0,LT1,HIGH,COMPACT,VF2PLUS
