flow_id,signal_time,period,book_state,state,level,atr14,entry_time,entry_price,risk_dist,horizon,eligible,covered,traded,parent_exit_time,parent_exit_price,parent_exit_reason,fp_state,fp_time,persistent_failure,persistent_time,persistent_price,final_exit_time,final_exit_price,final_exit_reason,early_exit,net_r_0bps,net_r_5bps,net_r_10bps
1987,2024-05-29 08:00:00+00:00,2024,DRIVEN_MOVE,ACCEPT,67975.5,196.4499999999981,2024-05-29 08:00:00+00:00,67810.4,491.1249999999953,2024-05-29 20:00:00+00:00,True,True,True,2024-05-29 13:00:00+00:00,68301.525,SL,ADVERSE_FIRST,2024-05-29 09:00:00+00:00,True,2024-05-29 10:15:00+00:00,68057.1,2024-05-29 10:15:00+00:00,68057.1,PERSISTENT_FAILURE_EXIT,True,-0.5023161109697409,-0.5713518961568121,-0.6403876813438832
2000,2024-06-07 18:00:00+00:00,2024,DRIVEN_MOVE,ACCEPT,69820.0,357.05714285714413,2024-06-07 18:00:00+00:00,68543.0,892.6428571428603,2024-06-08 06:00:00+00:00,True,True,True,2024-06-07 18:15:00+00:00,69435.64285714286,SL,ADVERSE_FIRST,2024-06-07 18:15:00+00:00,False,,,2024-06-07 18:15:00+00:00,69435.64285714286,SL,False,-0.9999999999999941,-1.0383932943906478,-1.0767865887813013
2005,2024-06-13 00:45:00+00:00,2024,DRIVEN_MOVE,REJECT,67215.2,162.71428571428572,,,406.78571428571433,2024-06-13 12:45:00+00:00,False,False,False,,,NO_TRADE,NO_TRADE,,False,,,,,NO_TRADE,False,0.0,0.0,0.0
2007,2024-06-14 04:15:00+00:00,2024,THIN_BOOK,ACCEPT,66471.3,151.57857142857185,2024-06-14 15:45:00+00:00,66380.0,378.94642857142964,2024-06-14 16:15:00+00:00,True,True,True,2024-06-14 16:00:00+00:00,65811.58035714286,TP,FAVORABLE_FIRST,2024-06-14 16:00:00+00:00,False,,,2024-06-14 16:00:00+00:00,65811.58035714286,TP,False,1.5000000000000013,1.412415060553227,1.324830121106453
2012,2024-06-17 15:15:00+00:00,2024,DRIVEN_MOVE,ACCEPT,65094.9,252.23571428571557,2024-06-18 01:30:00+00:00,64606.0,630.589285714289,2024-06-18 03:15:00+00:00,True,True,True,2024-06-18 02:15:00+00:00,65236.58928571429,SL,ADVERSE_FIRST,2024-06-18 01:45:00+00:00,False,,,2024-06-18 02:15:00+00:00,65236.58928571429,SL,False,-1.0000000000000013,-1.0512266870557596,-1.102453374111518
2014,2024-06-18 15:15:00+00:00,2024,THIN_BOOK,REJECT,64212.0,401.3928571428572,,,1003.4821428571431,2024-06-19 03:15:00+00:00,False,False,False,,,NO_TRADE,NO_TRADE,,False,,,,,NO_TRADE,False,0.0,0.0,0.0
2023,2024-06-23 05:15:00+00:00,2024,THIN_BOOK,ACCEPT,64200.2,47.51428571428551,2024-06-23 14:45:00+00:00,64166.5,118.78571428571378,2024-06-23 17:15:00+00:00,True,True,True,2024-06-23 16:45:00+00:00,63988.32142857143,TP,FAVORABLE_FIRST,2024-06-23 15:00:00+00:00,False,,,2024-06-23 16:45:00+00:00,63988.32142857143,TP,False,1.500000000000015,1.2299064942874463,0.9598129885748775
2040,2024-07-02 09:00:00+00:00,2024,DRIVEN_MOVE,ACCEPT,62387.0,145.6785714285704,2024-07-02 14:00:00+00:00,62370.1,364.196428571426,2024-07-02 21:00:00+00:00,True,True,True,2024-07-02 16:00:00+00:00,61823.80535714286,TP,FAVORABLE_FIRST,2024-07-02 14:30:00+00:00,False,,,2024-07-02 16:00:00+00:00,61823.80535714286,TP,False,1.4999999999999962,1.4143729933807263,1.3287459867614562
2041,2024-07-02 22:00:00+00:00,2024,THIN_BOOK,ACCEPT,61800.0,132.99285714285568,2024-07-03 01:45:00+00:00,61617.9,332.4821428571392,2024-07-03 10:00:00+00:00,True,True,True,2024-07-03 03:00:00+00:00,61119.17678571429,TP,FAVORABLE_FIRST,2024-07-03 02:30:00+00:00,False,,,2024-07-03 03:00:00+00:00,61119.17678571429,TP,False,1.500000000000004,1.4073365272033973,1.3146730544067906
2050,2024-07-07 15:30:00+00:00,2024,DRIVEN_MOVE,ACCEPT,56555.1,230.7500000000005,2024-07-07 21:15:00+00:00,56218.0,576.8750000000013,2024-07-08 03:30:00+00:00,True,True,True,2024-07-08 00:30:00+00:00,55352.6875,TP,ADVERSE_FIRST,2024-07-07 21:30:00+00:00,True,2024-07-07 22:00:00+00:00,56659.0,2024-07-07 22:00:00+00:00,56659.0,PERSISTENT_FAILURE_EXIT,True,-0.764463705308774,-0.8131900325027068,-0.8619163596966395
2070,2024-07-18 14:45:00+00:00,2024,DRIVEN_MOVE,ACCEPT,63888.0,253.4357142857147,2024-07-18 15:00:00+00:00,63609.5,633.5892857142868,2024-07-19 02:45:00+00:00,True,True,True,2024-07-19 02:45:00+00:00,63806.0,TIME,FAVORABLE_FIRST,2024-07-18 16:00:00+00:00,False,,,2024-07-19 02:45:00+00:00,63806.0,TIME,False,-0.310137820241819,-0.3603355598771167,-0.41053329951241435
2076,2024-07-23 19:45:00+00:00,2024,THIN_BOOK,ACCEPT,65566.5,277.20714285714246,2024-07-23 19:45:00+00:00,65516.1,693.0178571428562,2024-07-24 07:45:00+00:00,True,True,True,2024-07-24 07:45:00+00:00,66049.0,TIME,ADVERSE_FIRST,2024-07-23 20:45:00+00:00,True,2024-07-23 21:15:00+00:00,65895.9,2024-07-23 21:15:00+00:00,65895.9,PERSISTENT_FAILURE_EXIT,True,-0.5480378262774043,-0.5953065216831092,-0.6425752170888142
2082,2024-07-27 20:15:00+00:00,2024,DRIVEN_MOVE,ACCEPT,67520.6,484.028571428572,2024-07-27 20:15:00+00:00,67306.8,1210.07142857143,2024-07-28 08:15:00+00:00,True,True,True,2024-07-27 21:00:00+00:00,68516.87142857144,SL,ADVERSE_FIRST,2024-07-27 20:45:00+00:00,False,,,2024-07-27 21:00:00+00:00,68516.87142857144,SL,False,-1.000000000000004,-1.027811085532145,-1.055622171064286
2085,2024-07-29 14:30:00+00:00,2024,DRIVEN_MOVE,ACCEPT,68610.0,315.93571428571573,2024-07-29 14:45:00+00:00,68200.1,789.8392857142893,2024-07-30 02:30:00+00:00,True,True,True,2024-07-29 16:30:00+00:00,67015.34107142857,TP,FAVORABLE_FIRST,2024-07-29 15:00:00+00:00,False,,,2024-07-29 16:30:00+00:00,67015.34107142857,TP,False,1.500000000000001,1.456826596730801,1.4136531934616008
2087,2024-07-30 15:00:00+00:00,2024,DRIVEN_MOVE,REJECT,65600.0,317.4285714285704,,,793.571428571426,2024-07-31 03:00:00+00:00,False,False,False,,,NO_TRADE,NO_TRADE,,False,,,,,NO_TRADE,False,0.0,0.0,0.0
2097,2024-08-04 17:45:00+00:00,2024,DRIVEN_MOVE,ACCEPT,57040.0,519.1642857142864,2024-08-05 00:30:00+00:00,56699.6,1297.910714285716,2024-08-05 05:45:00+00:00,True,True,True,2024-08-05 01:00:00+00:00,54752.733928571426,TP,FAVORABLE_FIRST,2024-08-05 00:45:00+00:00,False,,,2024-08-05 01:00:00+00:00,54752.733928571426,TP,False,1.4999999999999987,1.4781573572912496,1.4563147145825008
2113,2024-08-14 13:45:00+00:00,2024,DRIVEN_MOVE,ACCEPT,59979.0,461.3142857142863,2024-08-14 13:45:00+00:00,59583.0,1153.2857142857158,2024-08-15 01:45:00+00:00,True,True,True,2024-08-15 01:45:00+00:00,58172.7,TIME,FAVORABLE_FIRST,2024-08-14 14:00:00+00:00,False,,,2024-08-15 01:45:00+00:00,58172.7,TIME,False,1.2228539576365673,1.1970221107395032,1.1711902638424387
2121,2024-08-19 00:00:00+00:00,2024,DRIVEN_MOVE,ACCEPT,58352.0,236.8214285714296,2024-08-19 00:45:00+00:00,58307.8,592.0535714285741,2024-08-19 12:00:00+00:00,True,True,True,2024-08-19 12:00:00+00:00,58348.9,TIME,ADVERSE_FIRST,2024-08-19 02:30:00+00:00,True,2024-08-19 03:00:00+00:00,58542.4,2024-08-19 03:00:00+00:00,58542.4,PERSISTENT_FAILURE_EXIT,True,-0.3962479264062693,-0.44548992308851915,-0.49473191977076897
2133,2024-08-27 16:00:00+00:00,2024,DRIVEN_MOVE,ACCEPT,61426.1,287.5214285714288,2024-08-27 21:15:00+00:00,61397.3,718.803571428572,2024-08-28 04:00:00+00:00,True,True,True,2024-08-27 21:45:00+00:00,60319.09464285715,TP,FAVORABLE_FIRST,2024-08-27 21:30:00+00:00,False,,,2024-08-27 21:45:00+00:00,60319.09464285715,TP,False,1.4999999999999958,1.4572920179862328,1.41458403597247
2138,2024-08-30 06:30:00+00:00,2024,DRIVEN_MOVE,ACCEPT,58650.0,167.278571428571,2024-08-30 14:45:00+00:00,58430.4,418.19642857142753,2024-08-30 18:30:00+00:00,True,True,True,2024-08-30 16:15:00+00:00,57803.105357142864,TP,ADVERSE_FIRST,2024-08-30 15:00:00+00:00,False,,,2024-08-30 16:15:00+00:00,57803.105357142864,TP,False,1.4999999999999913,1.4301400059780431,1.360280011956095
2146,2024-09-04 01:00:00+00:00,2024,DRIVEN_MOVE,ACCEPT,57093.6,335.0500000000008,2024-09-04 01:00:00+00:00,56169.1,837.625000000002,2024-09-04 13:00:00+00:00,True,True,True,2024-09-04 13:00:00+00:00,56488.0,TIME,ADVERSE_FIRST,2024-09-04 01:30:00+00:00,False,,,2024-09-04 13:00:00+00:00,56488.0,TIME,False,-0.3807192956275191,-0.41424808237576555,-0.447776869124012
2148,2024-09-05 03:30:00+00:00,2024,DRIVEN_MOVE,REJECT,56962.6,229.2214285714295,,,573.0535714285737,2024-09-05 15:30:00+00:00,False,False,False,,,NO_TRADE,NO_TRADE,,False,,,,,NO_TRADE,False,0.0,0.0,0.0
2149,2024-09-05 15:30:00+00:00,2024,DRIVEN_MOVE,REJECT,55885.1,433.0642857142869,,,1082.6607142857172,2024-09-06 03:30:00+00:00,False,False,False,,,NO_TRADE,NO_TRADE,,False,,,,,NO_TRADE,False,0.0,0.0,0.0
2163,2024-09-13 12:15:00+00:00,2024,DRIVEN_MOVE,ACCEPT,57708.0,141.9142857142854,2024-09-13 12:15:00+00:00,57665.9,354.7857142857135,2024-09-14 00:15:00+00:00,True,True,True,2024-09-13 13:30:00+00:00,58020.68571428571,SL,ADVERSE_FIRST,2024-09-13 12:45:00+00:00,False,,,2024-09-13 13:30:00+00:00,58020.68571428571,SL,False,-0.9999999999999906,-1.0812686329776433,-1.162537265955296
2166,2024-09-15 23:15:00+00:00,2024,DRIVEN_MOVE,ACCEPT,58654.0,237.2500000000005,2024-09-16 00:45:00+00:00,58641.7,593.1250000000013,2024-09-16 11:15:00+00:00,True,True,True,2024-09-16 11:15:00+00:00,58704.6,TIME,FAVORABLE_FIRST,2024-09-16 02:00:00+00:00,False,,,2024-09-16 11:15:00+00:00,58704.6,TIME,False,-0.10604847207587156,-0.15548299262381665,-0.20491751317176177
2167,2024-09-16 14:30:00+00:00,2024,DRIVEN_MOVE,ACCEPT,57860.0,276.8928571428577,2024-09-16 14:30:00+00:00,57745.4,692.2321428571443,2024-09-17 02:30:00+00:00,True,True,True,2024-09-17 02:30:00+00:00,58086.0,TIME,NONE_120,,False,,,2024-09-17 02:30:00+00:00,58086.0,TIME,False,-0.4920314716883756,-0.5337410344382788,-0.5754505971881819
2170,2024-09-18 10:30:00+00:00,2024,DRIVEN_MOVE,REJECT,59360.1,193.30714285714205,,,483.2678571428551,2024-09-18 22:30:00+00:00,False,False,False,,,NO_TRADE,NO_TRADE,,False,,,,,NO_TRADE,False,0.0,0.0,0.0
2175,2024-09-25 08:45:00+00:00,2024,THIN_BOOK,ACCEPT,63612.3,121.50714285714172,2024-09-25 09:45:00+00:00,63588.0,303.76785714285427,2024-09-25 20:45:00+00:00,True,True,True,2024-09-25 14:45:00+00:00,63891.767857142855,SL,FAVORABLE_FIRST,2024-09-25 10:00:00+00:00,False,,,2024-09-25 14:45:00+00:00,63891.767857142855,SL,False,-1.0000000000000027,-1.1046654517665078,-1.2093309035330126
2179,2024-09-30 02:45:00+00:00,2024,DRIVEN_MOVE,REJECT,64310.4,229.1499999999999,,,572.8749999999998,2024-09-30 14:45:00+00:00,False,False,False,,,NO_TRADE,NO_TRADE,,False,,,,,NO_TRADE,False,0.0,0.0,0.0
2185,2024-10-03 09:30:00+00:00,2024,THIN_BOOK,REJECT,60101.5,249.21428571428677,,,623.035714285717,2024-10-03 21:30:00+00:00,False,False,False,,,NO_TRADE,NO_TRADE,,False,,,,,NO_TRADE,False,0.0,0.0,0.0
2203,2024-10-15 14:45:00+00:00,2024,DRIVEN_MOVE,REJECT,65200.1,540.6714285714281,,,1351.6785714285702,2024-10-16 02:45:00+00:00,False,False,False,,,NO_TRADE,NO_TRADE,,False,,,,,NO_TRADE,False,0.0,0.0,0.0
2206,2024-10-21 15:15:00+00:00,2024,DRIVEN_MOVE,REJECT,66865.9,307.499999999999,,,768.7499999999975,2024-10-22 03:15:00+00:00,False,False,False,,,NO_TRADE,NO_TRADE,,False,,,,,NO_TRADE,False,0.0,0.0,0.0
2211,2024-10-25 07:30:00+00:00,2024,DRIVEN_MOVE,REJECT,67236.0,167.9142857142849,,,419.78571428571223,2024-10-25 19:30:00+00:00,False,False,False,,,NO_TRADE,NO_TRADE,,False,,,,,NO_TRADE,False,0.0,0.0,0.0
2212,2024-10-25 19:30:00+00:00,2024,DRIVEN_MOVE,ACCEPT,65950.3,420.3857142857128,2024-10-25 23:00:00+00:00,65758.4,1050.9642857142821,2024-10-26 07:30:00+00:00,True,True,True,2024-10-26 00:45:00+00:00,66809.36428571427,SL,ADVERSE_FIRST,2024-10-25 23:15:00+00:00,True,2024-10-25 23:45:00+00:00,66662.8,2024-10-25 23:45:00+00:00,66662.8,PERSISTENT_FAILURE_EXIT,True,-0.8605430387059616,-0.8918278315832513,-0.923112624460541
2216,2024-10-31 13:45:00+00:00,2024,DRIVEN_MOVE,ACCEPT,71737.1,237.82857142857185,2024-10-31 13:45:00+00:00,71322.2,594.5714285714296,2024-11-01 01:45:00+00:00,True,True,True,2024-10-31 16:00:00+00:00,70430.34285714285,TP,FAVORABLE_FIRST,2024-10-31 14:00:00+00:00,False,,,2024-10-31 16:00:00+00:00,70430.34285714285,TP,False,1.5000000000000009,1.4400221768380597,1.3800443536761184
2220,2024-11-03 01:15:00+00:00,2024,THIN_BOOK,ACCEPT,69022.8,137.6142857142851,2024-11-03 01:45:00+00:00,69009.4,344.03571428571274,2024-11-03 13:15:00+00:00,True,True,True,2024-11-03 02:15:00+00:00,68493.34642857143,TP,FAVORABLE_FIRST,2024-11-03 02:00:00+00:00,False,,,2024-11-03 02:15:00+00:00,68493.34642857143,TP,False,1.4999999999999887,1.399706052112518,1.2994121042250475
2232,2024-11-12 08:45:00+00:00,2024,DRIVEN_MOVE,ACCEPT,86497.9,474.7357142857155,2024-11-12 10:30:00+00:00,86426.8,1186.8392857142887,2024-11-12 20:45:00+00:00,True,True,True,2024-11-12 11:00:00+00:00,87613.6392857143,SL,ADVERSE_FIRST,2024-11-12 10:45:00+00:00,False,,,2024-11-12 11:00:00+00:00,87613.6392857143,SL,False,-1.0000000000000009,-1.0364104900470947,-1.0728209800941884
2236,2024-11-14 14:45:00+00:00,2024,DRIVEN_MOVE,ACCEPT,89095.5,637.1285714285726,2024-11-14 14:45:00+00:00,88769.2,1592.8214285714316,2024-11-15 02:45:00+00:00,True,True,True,2024-11-15 02:45:00+00:00,88405.2,TIME,ADVERSE_FIRST,2024-11-14 15:15:00+00:00,False,,,2024-11-15 02:45:00+00:00,88405.2,TIME,False,0.22852530325792014,0.20065990717280618,0.17279451108769223
2240,2024-11-17 16:00:00+00:00,2024,DRIVEN_MOVE,ACCEPT,89935.7,331.57142857142543,2024-11-17 19:00:00+00:00,89926.6,828.9285714285636,2024-11-18 04:00:00+00:00,True,True,True,2024-11-18 01:30:00+00:00,90755.52857142857,SL,FAVORABLE_FIRST,2024-11-17 21:00:00+00:00,False,,,2024-11-18 01:30:00+00:00,90755.52857142857,SL,False,-1.000000000000002,-1.0542426712623894,-1.108485342524777
2248,2024-11-22 10:30:00+00:00,2024,DRIVEN_MOVE,ACCEPT,97860.1,303.97142857143,2024-11-22 13:15:00+00:00,97653.9,759.928571428575,2024-11-22 22:30:00+00:00,True,True,True,2024-11-22 15:15:00+00:00,98413.82857142857,SL,ADVERSE_FIRST,2024-11-22 13:30:00+00:00,False,,,2024-11-22 15:15:00+00:00,98413.82857142857,SL,False,-1.0000000000000062,-1.0642520255663186,-1.128504051132631
2249,2024-11-23 17:00:00+00:00,2024,DRIVEN_MOVE,REJECT,97541.2,274.97857142857123,,,687.4464285714281,2024-11-24 05:00:00+00:00,False,False,False,,,NO_TRADE,NO_TRADE,,False,,,,,NO_TRADE,False,0.0,0.0,0.0
2250,2024-11-24 12:00:00+00:00,2024,DRIVEN_MOVE,ACCEPT,97286.0,260.6714285714271,2024-11-24 12:15:00+00:00,97267.3,651.6785714285677,2024-11-25 00:00:00+00:00,True,True,True,2024-11-24 15:30:00+00:00,96289.78214285715,TP,FAVORABLE_FIRST,2024-11-24 12:30:00+00:00,False,,,2024-11-24 15:30:00+00:00,96289.78214285715,TP,False,1.5000000000000053,1.4253717213788617,1.350743442757718
2252,2024-11-25 13:15:00+00:00,2024,THIN_BOOK,ACCEPT,96929.9,300.8999999999993,2024-11-25 14:30:00+00:00,96686.9,752.2499999999982,2024-11-26 01:15:00+00:00,True,True,True,2024-11-25 14:45:00+00:00,95558.525,TP,FAVORABLE_FIRST,2024-11-25 14:45:00+00:00,False,,,2024-11-25 14:45:00+00:00,95558.525,TP,False,1.5000000000000036,1.4357348620804289,1.371469724160854
2257,2024-11-28 08:45:00+00:00,2024,DRIVEN_MOVE,REJECT,94878.2,289.5142857142845,,,723.7857142857113,2024-11-28 20:45:00+00:00,False,False,False,,,NO_TRADE,NO_TRADE,,False,,,,,NO_TRADE,False,0.0,0.0,0.0
2261,2024-12-02 04:00:00+00:00,2024,DRIVEN_MOVE,ACCEPT,96402.5,398.499999999999,2024-12-02 04:00:00+00:00,96249.3,996.2499999999975,2024-12-02 16:00:00+00:00,True,True,True,2024-12-02 15:30:00+00:00,97245.55,SL,ADVERSE_FIRST,2024-12-02 04:30:00+00:00,True,2024-12-02 05:00:00+00:00,96959.3,2024-12-02 05:00:00+00:00,96959.3,PERSISTENT_FAILURE_EXIT,True,-0.7126725219573418,-0.7609783186951085,-0.8092841154328753
2274,2024-12-09 12:00:00+00:00,2024,DRIVEN_MOVE,REJECT,98112.0,400.1000000000007,,,1000.2500000000018,2024-12-10 00:00:00+00:00,False,False,False,,,NO_TRADE,NO_TRADE,,False,,,,,NO_TRADE,False,0.0,0.0,0.0
2283,2024-12-14 18:30:00+00:00,2024,DRIVEN_MOVE,ACCEPT,100777.0,219.07857142857185,2024-12-14 20:45:00+00:00,100729.6,547.6964285714296,2024-12-15 06:30:00+00:00,True,True,True,2024-12-14 23:00:00+00:00,101277.29642857144,SL,ADVERSE_FIRST,2024-12-14 21:00:00+00:00,True,2024-12-14 21:30:00+00:00,101105.2,2024-12-14 21:30:00+00:00,101105.2,PERSISTENT_FAILURE_EXIT,True,-0.6857813569821484,-0.7777388673339463,-0.8696963776857443
2288,2024-12-17 15:30:00+00:00,2024,DRIVEN_MOVE,REJECT,105888.6,537.8071428571462,,,1344.5178571428655,2024-12-18 03:30:00+00:00,False,False,False,,,NO_TRADE,NO_TRADE,,False,,,,,NO_TRADE,False,0.0,0.0,0.0
2289,2024-12-18 03:30:00+00:00,2024,DRIVEN_MOVE,ACCEPT,104695.4,467.3428571428594,2024-12-18 03:30:00+00:00,104606.8,1168.3571428571483,2024-12-18 15:30:00+00:00,True,True,True,2024-12-18 15:30:00+00:00,104350.0,TIME,FAVORABLE_FIRST,2024-12-18 04:15:00+00:00,False,,,2024-12-18 15:30:00+00:00,104350.0,TIME,False,0.21979580607691043,0.17502918628110456,0.13026256648529871
2292,2024-12-19 16:30:00+00:00,2024,DRIVEN_MOVE,ACCEPT,99455.0,719.221428571428,2024-12-19 17:30:00+00:00,98797.9,1798.05357142857,2024-12-20 04:30:00+00:00,True,True,True,2024-12-19 20:00:00+00:00,96100.81964285714,TP,FAVORABLE_FIRST,2024-12-19 17:45:00+00:00,False,,,2024-12-19 20:00:00+00:00,96100.81964285714,TP,False,1.5,1.4725264303661698,1.4450528607323394
2293,2024-12-20 04:30:00+00:00,2024,DRIVEN_MOVE,ACCEPT,95681.2,590.8928571428551,2024-12-20 08:45:00+00:00,95468.4,1477.2321428571377,2024-12-20 16:30:00+00:00,True,True,True,2024-12-20 11:15:00+00:00,93252.55178571428,TP,FAVORABLE_FIRST,2024-12-20 09:45:00+00:00,False,,,2024-12-20 11:15:00+00:00,93252.55178571428,TP,False,1.5000000000000024,1.467686730734363,1.435373461468724
2298,2024-12-22 18:15:00+00:00,2024,DRIVEN_MOVE,ACCEPT,95085.0,386.14999999999935,2024-12-22 19:45:00+00:00,94795.4,965.3749999999984,2024-12-23 06:15:00+00:00,True,True,True,2024-12-22 23:00:00+00:00,95760.775,SL,ADVERSE_FIRST,2024-12-22 20:30:00+00:00,True,2024-12-22 21:00:00+00:00,95475.3,2024-12-22 21:00:00+00:00,95475.3,PERSISTENT_FAILURE_EXIT,True,-0.7042858992619551,-0.7533836074064586,-0.802481315550962
2305,2024-12-26 08:45:00+00:00,2024,DRIVEN_MOVE,ACCEPT,95573.0,399.4071428571416,2024-12-26 09:45:00+00:00,95412.5,998.5178571428539,2024-12-26 20:45:00+00:00,True,True,True,2024-12-26 16:00:00+00:00,96411.01785714286,SL,ADVERSE_FIRST,2024-12-26 11:30:00+00:00,True,2024-12-26 12:30:00+00:00,95593.0,2024-12-26 12:30:00+00:00,95593.0,PERSISTENT_FAILURE_EXIT,True,-0.1807679238871905,-0.22854498631900927,-0.276322048750828
2307,2024-12-27 15:15:00+00:00,2024,DRIVEN_MOVE,ACCEPT,94620.0,404.3071428571399,2024-12-27 15:30:00+00:00,94233.2,1010.7678571428498,2024-12-28 03:15:00+00:00,True,True,True,2024-12-28 03:15:00+00:00,94570.8,TIME,ADVERSE_FIRST,2024-12-27 16:30:00+00:00,False,,,2024-12-28 03:15:00+00:00,94570.8,TIME,False,-0.3340034980478148,-0.3806181580481685,-0.42723281804852214
2315,2025-01-01 02:00:00+00:00,2025_H1,DRIVEN_MOVE,ACCEPT,93145.1,315.94285714285587,2025-01-01 09:15:00+00:00,93112.7,789.8571428571397,2025-01-01 14:00:00+00:00,True,True,True,2025-01-01 12:15:00+00:00,93902.55714285714,SL,ADVERSE_FIRST,2025-01-01 10:00:00+00:00,True,2025-01-01 10:30:00+00:00,93368.7,2025-01-01 10:30:00+00:00,93368.7,PERSISTENT_FAILURE_EXIT,True,-0.3241092421776103,-0.38305198950985864,-0.44199473684210705
2326,2025-01-07 08:15:00+00:00,2025_H1,THIN_BOOK,ACCEPT,101459.4,142.49285714285983,2025-01-07 10:00:00+00:00,101399.8,356.2321428571496,2025-01-07 20:15:00+00:00,True,True,True,2025-01-07 11:30:00+00:00,100865.45178571428,TP,FAVORABLE_FIRST,2025-01-07 11:30:00+00:00,False,,,2025-01-07 11:30:00+00:00,100865.45178571428,TP,False,1.5000000000000009,1.3576773572610192,1.2153547145220376
2327,2025-01-07 20:15:00+00:00,2025_H1,DRIVEN_MOVE,REJECT,96214.3,496.2428571428557,,,1240.6071428571393,2025-01-08 08:15:00+00:00,False,False,False,,,NO_TRADE,NO_TRADE,,False,,,,,NO_TRADE,False,0.0,0.0,0.0
2335,2025-01-12 01:45:00+00:00,2025_H1,DRIVEN_MOVE,ACCEPT,93943.0,137.61428571428405,2025-01-12 09:30:00+00:00,93756.1,344.0357142857101,2025-01-12 13:45:00+00:00,True,True,True,2025-01-12 11:00:00+00:00,94100.13571428572,SL,ADVERSE_FIRST,2025-01-12 10:00:00+00:00,False,,,2025-01-12 11:00:00+00:00,94100.13571428572,SL,False,-1.0,-1.136259254645491,-1.272518509290982
2346,2025-01-19 16:15:00+00:00,2025_H1,DRIVEN_MOVE,ACCEPT,103458.6,450.62142857142834,2025-01-19 22:30:00+00:00,103343.1,1126.5535714285709,2025-01-20 04:15:00+00:00,True,True,True,2025-01-19 22:45:00+00:00,101653.26964285715,TP,FAVORABLE_FIRST,2025-01-19 22:45:00+00:00,False,,,2025-01-19 22:45:00+00:00,101653.26964285715,TP,False,1.499999999999999,1.454133073374862,1.4082661467497255
2351,2025-01-22 08:30:00+00:00,2025_H1,DRIVEN_MOVE,REJECT,104718.7,312.8000000000029,,,782.0000000000073,2025-01-22 20:30:00+00:00,False,False,False,,,NO_TRADE,NO_TRADE,,False,,,,,NO_TRADE,False,0.0,0.0,0.0
2356,2025-01-25 03:15:00+00:00,2025_H1,THIN_BOOK,REJECT,104310.0,233.77857142857,,,584.446428571425,2025-01-25 15:15:00+00:00,False,False,False,,,NO_TRADE,NO_TRADE,,False,,,,,NO_TRADE,False,0.0,0.0,0.0
2362,2025-01-28 21:00:00+00:00,2025_H1,DRIVEN_MOVE,ACCEPT,101195.2,425.0571428571452,2025-01-28 21:30:00+00:00,100727.9,1062.642857142863,2025-01-29 09:00:00+00:00,True,True,True,2025-01-29 01:00:00+00:00,101790.54285714286,SL,ADVERSE_FIRST,2025-01-28 22:45:00+00:00,True,2025-01-29 00:00:00+00:00,101478.5,2025-01-29 00:00:00+00:00,101478.5,PERSISTENT_FAILURE_EXIT,True,-0.7063520871143392,-0.7537470793842858,-0.8011420716542325
2370,2025-02-02 04:00:00+00:00,2025_H1,DRIVEN_MOVE,REJECT,99111.0,390.8071428571441,,,977.0178571428602,2025-02-02 16:00:00+00:00,False,False,False,,,NO_TRADE,NO_TRADE,,False,,,,,NO_TRADE,False,0.0,0.0,0.0
2371,2025-02-02 16:00:00+00:00,2025_H1,THIN_BOOK,ACCEPT,98100.0,379.9285714285704,2025-02-02 17:15:00+00:00,97808.4,949.821428571426,2025-02-03 04:00:00+00:00,True,True,True,2025-02-02 22:30:00+00:00,96383.66785714285,TP,FAVORABLE_FIRST,2025-02-02 17:45:00+00:00,False,,,2025-02-02 22:30:00+00:00,96383.66785714285,TP,False,1.5000000000000062,1.4485122165820703,1.3970244331641346
2377,2025-02-05 19:00:00+00:00,2025_H1,THIN_BOOK,REJECT,96458.0,490.9857142857145,,,1227.4642857142862,2025-02-06 07:00:00+00:00,False,False,False,,,NO_TRADE,NO_TRADE,,False,,,,,NO_TRADE,False,0.0,0.0,0.0
2381,2025-02-07 19:00:00+00:00,2025_H1,DRIVEN_MOVE,ACCEPT,96566.3,587.3928571428571,2025-02-07 20:00:00+00:00,96285.3,1468.4821428571427,2025-02-08 07:00:00+00:00,True,True,True,2025-02-08 07:00:00+00:00,95895.2,TIME,NONE_120,,False,,,2025-02-08 07:00:00+00:00,95895.2,TIME,False,0.26564844652520614,0.2328644932206521,0.2000805399160981
2391,2025-02-13 04:45:00+00:00,2025_H1,DRIVEN_MOVE,REJECT,95746.8,212.28571428571323,,,530.714285714283,2025-02-13 16:45:00+00:00,False,False,False,,,NO_TRADE,NO_TRADE,,False,,,,,NO_TRADE,False,0.0,0.0,0.0
2392,2025-02-13 16:45:00+00:00,2025_H1,DRIVEN_MOVE,REJECT,95238.2,455.0071428571412,,,1137.517857142853,2025-02-14 04:45:00+00:00,False,False,False,,,NO_TRADE,NO_TRADE,,False,,,,,NO_TRADE,False,0.0,0.0,0.0
