flow_id,signal_time_r,touch_time_r,class_time_r,side_r,state_r,activation_state,high_volume,atr14_r,residual_atr,fut_netdelta_norm_15,fut_disp_atr_15,fut_response_eff_15,fut_absorption_gap_15,fut_netdelta_norm_30,fut_disp_atr_30,fut_response_eff_30,fut_absorption_gap_30,fut_netdelta_norm_60,fut_disp_atr_60,fut_response_eff_60,fut_absorption_gap_60,spot_netdelta_norm_15,spot_disp_atr_15,spot_response_eff_15,spot_absorption_gap_15,spot_netdelta_norm_30,spot_disp_atr_30,spot_response_eff_30,spot_absorption_gap_30,spot_netdelta_norm_60,spot_disp_atr_60,spot_response_eff_60,spot_absorption_gap_60,fut_minus_spot_netdelta_60,fut_minus_spot_absorption_gap_60,mechanism_cell,pressure_mag_60,response_60,fut_elasticity_60,prior_n,pressure_med90,response_med90,book_state,signal_time_a,side_a,state_a,touch_time_a,class_time_a,atr14_a,level,class_price,signal_close,signal_time,touch_time,class_time,side,state,period,atr14
1507,2023-08-07 07:30:00+00:00,2023-08-07 14:00:00+00:00,2023-08-07 14:15:00+00:00,-1,ACCEPT,LOWVOL_ACCEPT,False,28.557142857143067,-3.242621310655253,2.70561451293581,0.9734867433716532,0.3598024547537415,1.7321277695641568,1.2069746900013787,1.4462231115557418,1.198221572942917,-0.2392484215543631,1.3063123754691266,1.778889444722323,1.3617642136196428,-0.4725770692531961,1.03802804083467,0.8915457728865335,0.8588840935064227,0.1464822679481365,0.3574154748156583,1.3124562281141594,3.6720744360357536,-0.9550407532985012,0.9565366827416492,1.7067533766883878,1.7843051996672503,-0.7502166939467385,0.3497756927274773,0.2776396246935424,THIN_LIQUIDITY,1.3063123754691266,1.778889444722323,1.3617642136196428,76,0.7955713351872038,0.8781095277176109,DRIVEN_MOVE,2023-08-07 07:30:00+00:00,-1,ACCEPT,2023-08-07 14:00:00+00:00,2023-08-07 14:15:00+00:00,28.557142857143067,29005.5,28991.4,29070.1,2023-08-07 07:30:00+00:00,2023-08-07 14:00:00+00:00,2023-08-07 14:15:00+00:00,-1,ACCEPT,2023,28.557142857143067
1511,2023-08-09 08:45:00+00:00,2023-08-09 16:30:00+00:00,2023-08-09 16:45:00+00:00,-1,ACCEPT,LOWVOL_ACCEPT,False,38.26428571428551,0.2848609296248295,2.8276543978523514,1.2518200485345772,0.4427061699921158,1.5758343493177742,2.967276180928656,1.3459025574015375,0.4535818290363239,1.621373623527118,2.019206258545541,1.0505880156803475,0.5202975234620653,0.9686182428651936,2.358383683397469,1.1496359902931224,0.487467751064562,1.2087476931043468,1.50906030763345,1.403136083628965,0.9298078257915364,0.1059242240044848,2.148702627947785,1.0453612096322624,0.4865080891303612,1.1033414183155226,-0.1294963694022439,-0.134723175450329,WEAK,2.019206258545541,1.0505880156803475,0.5202975234620653,78,0.7940073291978197,0.8525159854053987,DRIVEN_MOVE,2023-08-09 08:45:00+00:00,-1,ACCEPT,2023-08-09 16:30:00+00:00,2023-08-09 16:45:00+00:00,38.26428571428551,29628.0,29504.4,29823.5,2023-08-09 08:45:00+00:00,2023-08-09 16:30:00+00:00,2023-08-09 16:45:00+00:00,-1,ACCEPT,2023,38.26428571428551
1531,2023-08-22 05:30:00+00:00,2023-08-22 13:30:00+00:00,2023-08-22 14:15:00+00:00,-1,REJECT,LOWVOL_REJECT,False,26.971428571429247,8.698093220338846,2.771000537469453,0.5561440677965962,0.2007015373243055,2.2148564696728568,1.9837909672802716,0.73040254237289,0.3681852344424443,1.2533884249073814,1.873904552410024,1.8241525423728624,0.9734500831575572,0.0497520100371613,1.0401372619458462,0.5858050847457211,0.5631997873528932,0.4543321772001251,1.2760138144443445,0.923940677966014,0.7240836012174015,0.3520731364783304,1.0306393356697932,1.927595338982927,1.8702908692401292,-0.8969560033131339,0.8432652167402308,0.9467080133502952,THIN_LIQUIDITY,1.873904552410024,1.8241525423728624,0.973450083157557,72,0.7602559391574026,0.8128454766468549,DRIVEN_MOVE,2023-08-22 05:30:00+00:00,-1,REJECT,2023-08-22 13:30:00+00:00,2023-08-22 14:15:00+00:00,26.971428571429247,25981.6,25993.9,26018.1,2023-08-22 05:30:00+00:00,2023-08-22 13:30:00+00:00,2023-08-22 14:15:00+00:00,-1,REJECT,2023,26.971428571429247
1535,2023-08-24 09:00:00+00:00,2023-08-24 14:15:00+00:00,2023-08-24 14:15:00+00:00,-1,ACCEPT,LOWVOL_ACCEPT,False,46.835714285714594,3.166387067256331,0.4654889723137738,1.1572365411011212,2.4860665019601336,-0.6917475687873473,-0.363929992701313,0.23272838188191,0.6394866775185425,-0.5966583745832231,1.715168485377583,1.8703675461338596,1.0904861895956013,-0.1551990607562763,2.5004200817300406,1.1177367698643064,0.447019594039952,1.3826833118657342,0.5801280609386145,0.1669666005796037,0.2878099023678688,0.4131614603590108,2.067434462478861,1.9179807838950984,0.9277105604573472,0.1494536785837623,-0.3522659771012779,-0.3046527393400386,THIN_LIQUIDITY,1.715168485377583,1.8703675461338596,1.0904861895956015,73,0.817749814558837,0.8299090602896678,DRIVEN_MOVE,2023-08-24 09:00:00+00:00,-1,ACCEPT,2023-08-24 14:15:00+00:00,2023-08-24 14:15:00+00:00,46.835714285714594,26201.0,26190.3,26533.2,2023-08-24 09:00:00+00:00,2023-08-24 14:15:00+00:00,2023-08-24 14:15:00+00:00,-1,ACCEPT,2023,46.835714285714594
1540,2023-08-28 05:30:00+00:00,2023-08-28 05:30:00+00:00,2023-08-28 05:30:00+00:00,-1,ACCEPT,LOWVOL_ACCEPT,False,32.30714285714306,-6.77868671235901,2.218468995618574,0.8635861154101656,0.3892712123161192,1.3548828802084083,1.8478113514123216,0.724298032279501,0.391976178588742,1.1235133191328206,1.417052132943151,0.9564448374972752,0.6749538815560613,0.4606072954458754,1.1788055144933722,0.7855847888569799,0.6664244264200011,0.3932207256363923,1.573599533285497,0.8233473358391072,0.5232254575724559,0.7502521974463898,1.2473067632332462,0.977492814503696,0.7836827661944656,0.2698139487295503,0.1697453697099045,0.190793346716325,WEAK,1.417052132943151,0.9564448374972752,0.6749538815560611,71,0.7702648438368024,0.8299090602896678,DRIVEN_MOVE,2023-08-28 05:30:00+00:00,-1,ACCEPT,2023-08-28 05:30:00+00:00,2023-08-28 05:30:00+00:00,32.30714285714306,25970.3,25933.0,25933.0,2023-08-28 05:30:00+00:00,2023-08-28 05:30:00+00:00,2023-08-28 05:30:00+00:00,-1,ACCEPT,2023,32.30714285714306
1562,2023-09-10 13:45:00+00:00,2023-09-10 15:00:00+00:00,2023-09-10 15:45:00+00:00,-1,REJECT,LOWVOL_REJECT,False,24.757142857143272,3.562608193883262,1.402871015062702,0.0444316214656069,0.0316719220716247,1.358439393597095,1.288453542193157,1.0784766301211886,0.8370318329719877,0.2099769120719685,1.1638087573641496,1.530871321407849,1.3153976645398688,-0.3670625640436997,2.0737705798329142,0.0387766878245457,0.0186986391848947,2.034993892008369,2.146331885120881,1.184304673975733,0.5517807763961132,0.962027211145148,1.842977231004239,1.4468551644546668,0.7850640475174373,0.3961220665495721,-0.6791684736400894,-0.7631846305932719,WEAK,1.1638087573641496,1.530871321407849,1.3153976645398686,64,0.7464055434196776,0.7620419518181871,DRIVEN_MOVE,2023-09-10 13:45:00+00:00,-1,REJECT,2023-09-10 15:00:00+00:00,2023-09-10 15:45:00+00:00,24.757142857143272,25727.8,25764.1,25799.6,2023-09-10 13:45:00+00:00,2023-09-10 15:00:00+00:00,2023-09-10 15:45:00+00:00,-1,REJECT,2023,24.757142857143272
1564,2023-09-11 14:00:00+00:00,2023-09-11 14:00:00+00:00,2023-09-11 14:00:00+00:00,-1,ACCEPT,LOWVOL_ACCEPT,False,88.79285714285652,2.385327005068025,2.4017683643207826,0.6194191939506117,0.2579013043690342,1.7823491703701708,0.905710027446192,0.7601962834848416,0.8393373822175162,0.1455137439613504,1.2543338840153544,1.1645080846271665,0.9283876481908956,0.0898257993881879,3.4326006810132697,0.5902501809991176,0.171954222424987,2.842350500014152,1.329828203416633,0.7246078352505899,0.5448883046613889,0.6052203681660432,1.183465115127178,1.1318477998552086,0.9563845907985024,0.0516173152719694,0.0708687688881763,0.0382084841162184,WEAK,1.2543338840153544,1.1645080846271665,0.9283876481908956,64,0.7587968806450136,0.776367056294532,DRIVEN_MOVE,2023-09-11 14:00:00+00:00,-1,ACCEPT,2023-09-11 14:00:00+00:00,2023-09-11 14:00:00+00:00,88.79285714285652,25555.0,25364.4,25364.4,2023-09-11 14:00:00+00:00,2023-09-11 14:00:00+00:00,2023-09-11 14:00:00+00:00,-1,ACCEPT,2023,88.79285714285652
1589,2023-09-29 07:00:00+00:00,2023-09-29 14:00:00+00:00,2023-09-29 14:00:00+00:00,-1,ACCEPT,LOWVOL_ACCEPT,False,35.81428571428608,-3.601914639010733,-0.1603539641591525,1.599920223374515,6.399680893498059,-1.7602741875336672,1.1276543879140175,3.0602313522137297,2.7138025489127697,-1.932576964299712,1.1897782841631968,3.0043877143996096,2.525166036723117,-1.8146094302364129,-1.8847896353599616,1.5893099321898034,0.8432293463276994,-3.474099567549765,-0.5590991310110153,3.109652971679238,5.561899132370449,-3.668752102690253,-0.0371988050714645,2.9597128041483542,11.838851216593415,-2.996911609219819,1.2269770892346614,1.182302178983406,THIN_LIQUIDITY,1.1897782841631968,3.0043877143996096,2.5251660367231166,62,0.8317720133339266,0.8282522518632958,DRIVEN_MOVE,2023-09-29 07:00:00+00:00,-1,ACCEPT,2023-09-29 14:00:00+00:00,2023-09-29 14:00:00+00:00,35.81428571428608,26850.0,26785.0,27026.4,2023-09-29 07:00:00+00:00,2023-09-29 14:00:00+00:00,2023-09-29 14:00:00+00:00,-1,ACCEPT,2023,35.81428571428608
1597,2023-10-05 09:15:00+00:00,2023-10-05 15:30:00+00:00,2023-10-05 16:00:00+00:00,-1,ACCEPT,IGNITION,True,40.10000000000063,0.0024937655860893,8.541879974629506,2.9127182044887143,0.3409926401611666,5.629161770140792,13.545345508547433,7.30673316708218,0.5394275961784408,6.238612341465251,11.963820682130606,9.83042394014949,0.8216793114286978,2.133396741981116,3.1773284081741084,2.9254364089774523,0.9207220762736928,0.2518919991966561,6.950063285794847,7.256359102244264,1.0440709391920866,-0.3062958164494178,6.10219099004076,9.781296758104574,1.6029155387087024,-3.679105768063814,5.861629692089847,5.81250251004493,EFFICIENT_IGNITION,11.963820682130606,9.83042394014949,0.8216793114286978,63,1.1638087573641496,0.8802358858728655,DRIVEN_MOVE,2023-10-05 09:15:00+00:00,-1,ACCEPT,2023-10-05 15:30:00+00:00,2023-10-05 16:00:00+00:00,40.10000000000063,27533.1,27473.4,27670.6,2023-10-05 09:15:00+00:00,2023-10-05 15:30:00+00:00,2023-10-05 16:00:00+00:00,-1,ACCEPT,2023,40.10000000000063
1598,2023-10-06 00:45:00+00:00,2023-10-06 12:45:00+00:00,2023-10-06 12:45:00+00:00,-1,ACCEPT,IGNITION,True,40.60714285714312,-0.0,11.51359880285956,3.804749340369369,0.3304570018041975,7.708849462490191,8.220224142628386,5.075461741424734,0.6174359303786422,3.144762401203652,3.837140290187905,4.129815303429981,1.076274254029879,-0.2926750132420763,5.497681995763879,3.898575197889189,0.7091307210735639,1.5991067978746891,3.967741271100099,5.153773087071268,1.298918637817916,-1.1860318159711687,1.836296434093779,4.17759014951632,2.275008583555836,-2.3412937154225406,2.000843856094126,2.0486187021804643,EFFICIENT_IGNITION,3.837140290187905,4.129815303429981,1.076274254029879,64,1.176793520763673,0.9183403616850703,DRIVEN_MOVE,2023-10-06 00:45:00+00:00,-1,ACCEPT,2023-10-06 12:45:00+00:00,2023-10-06 12:45:00+00:00,40.60714285714312,27333.5,27238.6,27443.1,2023-10-06 00:45:00+00:00,2023-10-06 12:45:00+00:00,2023-10-06 12:45:00+00:00,-1,ACCEPT,2023,40.60714285714312
1603,2023-10-10 13:00:00+00:00,2023-10-10 13:00:00+00:00,2023-10-10 13:30:00+00:00,-1,ACCEPT,IGNITION,True,50.7071428571427,-1.99774616143118,6.493753513698946,1.6368502606000896,0.2520653512867496,4.8569032530988565,3.471873514652112,1.940555007747533,0.558935974930521,1.531318506904579,2.5192797117316683,1.6210733906183443,0.6434670128407747,0.8982063211133238,3.6277485367429687,1.6269897168615348,0.4484847007401079,2.000758819881434,1.916967876409133,1.8490491618537563,0.9645697168996894,0.0679187145553767,0.8633474653006851,1.6244259754894903,1.8815436898557851,-0.7610785101888055,1.6559322464309831,1.6592848313021291,WEAK,2.5192797117316683,1.6210733906183443,0.6434670128407746,65,1.1897782841631968,0.9244978065111388,DRIVEN_MOVE,2023-10-10 13:00:00+00:00,-1,ACCEPT,2023-10-10 13:00:00+00:00,2023-10-10 13:30:00+00:00,50.7071428571427,27389.0,27346.3,27398.3,2023-10-10 13:00:00+00:00,2023-10-10 13:00:00+00:00,2023-10-10 13:30:00+00:00,-1,ACCEPT,2023,50.7071428571427
1604,2023-10-11 02:30:00+00:00,2023-10-11 02:30:00+00:00,2023-10-11 02:30:00+00:00,-1,ACCEPT,LOWVOL_ACCEPT,False,55.807142857142544,1.29911685652119,3.993221143846478,0.8117240496608132,0.2032755062693368,3.181497094185665,3.3871676101294432,1.440675796748977,0.4253334828901249,1.9464918133804665,2.518893803070131,1.268654806092404,0.5036555350392762,1.250238996977727,3.191236713229294,0.8866248560092126,0.2778311155464285,2.304611857220081,2.6856489807619286,1.404479713298375,0.5229572901593115,1.2811692674635535,1.8676266980312564,1.3064635863304797,0.6995314361845854,0.5611631117007767,0.6512671050388747,0.6890758852769503,WEAK,2.518893803070131,1.268654806092404,0.5036555350392762,66,1.2220560840892756,0.9404713220042069,DRIVEN_MOVE,2023-10-11 02:30:00+00:00,-1,ACCEPT,2023-10-11 02:30:00+00:00,2023-10-11 02:30:00+00:00,55.807142857142544,27281.0,27136.5,27136.5,2023-10-11 02:30:00+00:00,2023-10-11 02:30:00+00:00,2023-10-11 02:30:00+00:00,-1,ACCEPT,2023,55.807142857142544
1626,2023-10-26 08:15:00+00:00,2023-10-26 10:45:00+00:00,2023-10-26 11:15:00+00:00,-1,ACCEPT,IGNITION,True,110.11428571428716,-0.1126102750389323,7.259535420361406,1.1824078879086244,0.1628765230061732,6.077127532452781,3.501311481650137,1.4003632589516937,0.399953921920627,2.1009482226984435,4.479853230536016,1.663725998962069,0.3713795772641872,2.8161272315739465,6.625569913018291,1.1744161909704025,0.1772551201463958,5.451153722047889,5.052938455764822,1.3817462376751375,0.2734540010276048,3.671192218089684,4.111613689932522,1.6634535547482756,0.4045743788676741,2.4481601351842466,0.3682395406034935,0.3679670963896999,ABSORPTION,4.479853230536016,1.663725998962069,0.3713795772641872,68,1.2803231297422406,0.8704792482977075,DRIVEN_MOVE,2023-10-26 08:15:00+00:00,-1,ACCEPT,2023-10-26 10:45:00+00:00,2023-10-26 11:15:00+00:00,110.11428571428716,34203.5,34177.9,34501.5,2023-10-26 08:15:00+00:00,2023-10-26 10:45:00+00:00,2023-10-26 11:15:00+00:00,-1,ACCEPT,2023,110.11428571428716
1627,2023-10-27 14:15:00+00:00,2023-10-27 14:30:00+00:00,2023-10-27 15:15:00+00:00,-1,REJECT,ABSORPTION,True,107.7571428571438,0.1429139599628917,4.947135678687527,0.9939016306509124,0.2009044617338237,3.9532340480366144,4.831681628120829,2.1873259976137027,0.4527049102083352,2.644355630507126,3.950483476461628,2.4462415484554865,0.6192258651456347,1.5042419280061416,4.453181188491786,0.9505634362985492,0.2134571660266283,3.5026177521932365,4.751473839232888,2.1326660479914747,0.448843057996461,2.6188077912414136,4.540256730374932,2.374042158292433,0.5228872064457876,2.1662145720824983,-0.5897732539133034,-0.6619726440763567,EFFICIENT_IGNITION,3.950483476461628,2.4462415484554865,0.6192258651456347,69,1.3063123754691266,0.8802358858728655,DRIVEN_MOVE,2023-10-27 14:15:00+00:00,-1,REJECT,2023-10-27 14:30:00+00:00,2023-10-27 15:15:00+00:00,107.7571428571438,33912.1,33948.3,33931.6,2023-10-27 14:15:00+00:00,2023-10-27 14:30:00+00:00,2023-10-27 15:15:00+00:00,-1,REJECT,2023,107.7571428571438
1632,2023-10-31 04:15:00+00:00,2023-10-31 08:00:00+00:00,2023-10-31 08:45:00+00:00,-1,REJECT,LOWVOL_REJECT,False,69.81428571428634,0.7204829138531148,1.0358085769360048,0.4483323102106967,0.4328331703304634,0.5874762667253082,5.612790703263094,0.6760793943113907,0.1204533413152819,4.936711308951704,6.263054984079177,1.4896664620421392,0.2378498138414725,4.773388522037037,-0.7448989523341635,0.4984653161449113,0.6691717240076055,-1.2433642684790749,0.8506359042483843,0.6256599140577026,0.7355202277883287,0.2249759901906817,1.8060595760845373,1.4532842234499437,0.8046712537581977,0.3527753526345936,4.45699540799464,4.420613169402444,ABSORPTION,6.263054984079177,1.4896664620421392,0.23784981384147258,69,1.417052132943151,0.8607226107225495,DRIVEN_MOVE,2023-10-31 04:15:00+00:00,-1,REJECT,2023-10-31 08:00:00+00:00,2023-10-31 08:45:00+00:00,69.81428571428634,34050.0,34414.0,34273.0,2023-10-31 04:15:00+00:00,2023-10-31 08:00:00+00:00,2023-10-31 08:45:00+00:00,-1,REJECT,2023,69.81428571428634
1636,2023-11-02 13:45:00+00:00,2023-11-02 15:30:00+00:00,2023-11-02 16:15:00+00:00,-1,ACCEPT,IGNITION,True,162.75714285714326,-0.8251557974194392,7.324491699532556,0.740981304309653,0.1011648773329816,6.583510395222904,8.128066701720138,1.685947511629953,0.2074229424413011,6.442119190090185,3.5208153025091606,1.1329763890108022,0.3217937584523022,2.387838913498358,7.000858165771096,0.8131133151935164,0.1161448062423298,6.187744850577579,2.7532191714012137,1.7110769770911796,0.6214822978369535,1.0421421943100342,1.1342367591453628,1.1520846133590898,1.0157355632056708,-0.017847854213727,2.3865785433637976,2.405686767712085,ABSORPTION,3.5208153025091606,1.1329763890108022,0.32179375845230224,73,1.5134833260273912,0.8525214081826997,DRIVEN_MOVE,2023-11-02 13:45:00+00:00,-1,ACCEPT,2023-11-02 15:30:00+00:00,2023-11-02 16:15:00+00:00,162.75714285714326,34544.6,34456.4,34931.4,2023-11-02 13:45:00+00:00,2023-11-02 15:30:00+00:00,2023-11-02 16:15:00+00:00,-1,ACCEPT,2023,162.75714285714326
1641,2023-11-05 21:45:00+00:00,2023-11-05 21:45:00+00:00,2023-11-05 21:45:00+00:00,-1,ACCEPT,LOWVOL_ACCEPT,False,109.3642857142856,-4.453922016850621,7.188699806138035,0.5522826725883491,0.0768265037464473,6.636417133549686,8.02828919723514,1.456599830187475,0.1814334031077397,6.571689367047664,6.406267317364062,2.15426817320886,0.3362750985070133,4.251999144155202,4.525860913210519,0.4816014630004417,0.1064110170939405,4.044259450210077,4.493310331519745,1.354646985827198,0.3014808428264121,3.1386633456925472,3.319911097001851,2.034393573247975,0.6127855577473739,1.2855175237538758,3.086356220362211,2.9664816204013262,EFFICIENT_IGNITION,6.406267317364062,2.15426817320886,0.33627509850701337,75,1.6709132585024111,0.8802358858728655,DRIVEN_MOVE,2023-11-05 21:45:00+00:00,-1,ACCEPT,2023-11-05 21:45:00+00:00,2023-11-05 21:45:00+00:00,109.3642857142856,34758.0,34652.8,34652.8,2023-11-05 21:45:00+00:00,2023-11-05 21:45:00+00:00,2023-11-05 21:45:00+00:00,-1,ACCEPT,2023,109.3642857142856
1645,2023-11-08 08:45:00+00:00,2023-11-08 15:15:00+00:00,2023-11-08 16:00:00+00:00,-1,REJECT,LOWVOL_REJECT,False,69.4285714285709,-6.017695473251116,1.9098398885863168,1.3409465020576024,0.7021250891613668,0.5688933865287142,0.3765556084319602,0.9765432098764876,2.593357230670325,-0.5999876014445275,3.324193177538922,2.6257201646090103,0.7898819425870344,0.6984730129299117,0.093157840946095,1.307674897119259,5.230699588477036,-1.2145170561731642,0.1217568958199562,0.971502057613134,3.886008230452537,-0.8497451617931778,1.349486675849596,2.533683127571981,1.87751622369806,-1.1841964517223849,1.974706501689326,1.8826694646522968,THIN_LIQUIDITY,3.324193177538922,2.6257201646090103,0.7898819425870344,75,1.6106346638017948,0.8802358858728655,DRIVEN_MOVE,2023-11-08 08:45:00+00:00,-1,REJECT,2023-11-08 15:15:00+00:00,2023-11-08 16:00:00+00:00,69.4285714285709,35172.7,35201.1,35312.6,2023-11-08 08:45:00+00:00,2023-11-08 15:15:00+00:00,2023-11-08 16:00:00+00:00,-1,REJECT,2023,69.4285714285709
1647,2023-11-09 14:15:00+00:00,2023-11-09 16:30:00+00:00,2023-11-09 17:15:00+00:00,-1,REJECT,ABSORPTION,True,224.957142857144,-2.28399060138436,-0.0821350903591347,0.1578078364132842,0.6312313456531371,-0.239942926772419,15.18307718161392,2.46669206833047,0.1624632502901014,12.716385113283453,14.46871193039284,3.461103702292476,0.2392129803221884,11.007608228100365,11.12889704352746,0.1037975487394354,0.00932684958208,11.025099494788025,32.884454642023144,2.373741030037446,0.0721842905980273,30.510713611985697,17.31120221032475,3.413761351368517,0.1971995537856106,13.897440858956234,-2.8424902799319103,-2.889832630855869,EFFICIENT_IGNITION,14.46871193039284,3.461103702292476,0.23921298032218846,75,1.6709132585024111,0.9244978065111388,DRIVEN_MOVE,2023-11-09 14:15:00+00:00,-1,REJECT,2023-11-09 16:30:00+00:00,2023-11-09 17:15:00+00:00,224.957142857144,35993.7,36231.4,37573.5,2023-11-09 14:15:00+00:00,2023-11-09 16:30:00+00:00,2023-11-09 17:15:00+00:00,-1,REJECT,2023,224.957142857144
1650,2023-11-13 03:30:00+00:00,2023-11-13 03:30:00+00:00,2023-11-13 03:45:00+00:00,-1,ACCEPT,LOWVOL_ACCEPT,False,128.67142857142866,1.4470967025647048,1.0877703933402942,0.0917064505384926,0.0843068087713649,0.9960639428018015,2.679123696406484,0.9100699455978564,0.3396894091969459,1.7690537508086273,2.979153488299134,1.548129232818895,0.5196540691506152,1.4310242554802397,2.5877843967770504,0.1336738092594421,0.0516556979885673,2.4541105875176084,4.287506069296978,0.9263128677694736,0.2160493426243384,3.361193201527505,3.679018676654739,1.5499167314311102,0.4212853664663697,2.1291019452236286,-0.6998651883556044,-0.6980776897433889,WEAK,2.979153488299134,1.548129232818895,0.5196540691506153,73,1.6910911153749892,0.9564448374972752,DRIVEN_MOVE,2023-11-13 03:30:00+00:00,-1,ACCEPT,2023-11-13 03:30:00+00:00,2023-11-13 03:45:00+00:00,128.67142857142866,36960.0,36941.3,37010.0,2023-11-13 03:30:00+00:00,2023-11-13 03:30:00+00:00,2023-11-13 03:45:00+00:00,-1,ACCEPT,2023,128.67142857142866
1651,2023-11-13 23:30:00+00:00,2023-11-14 00:15:00+00:00,2023-11-14 00:45:00+00:00,-1,ACCEPT,LOWVOL_ACCEPT,False,145.74285714285674,-0.2017251519309545,2.933792069157809,0.6182121152715071,0.2107211761087671,2.315579953886302,1.8040998112386029,0.8281709468731944,0.4590494060883552,0.9759288643654084,1.6805623022892553,1.1108606155655885,0.6610053159304945,0.5697016867236668,6.779093164469921,0.6438051362478083,0.0949692120506724,6.135288028222113,1.977591570889932,0.8625465594981341,0.4361601112154727,1.1150450113917976,1.8470619387263565,1.1687022152519266,0.6327358009757954,0.6783597234744296,-0.1664996364371009,-0.1086580367507628,WEAK,1.6805623022892553,1.1108606155655885,0.6610053159304945,73,1.715168485377583,1.0394600207684102,THIN_BOOK,2023-11-13 23:30:00+00:00,-1,ACCEPT,2023-11-14 00:15:00+00:00,2023-11-14 00:45:00+00:00,145.74285714285674,36350.0,36270.3,36516.8,2023-11-13 23:30:00+00:00,2023-11-14 00:15:00+00:00,2023-11-14 00:45:00+00:00,-1,ACCEPT,2023,145.74285714285674
1655,2023-11-16 12:00:00+00:00,2023-11-16 12:15:00+00:00,2023-11-16 12:15:00+00:00,-1,ACCEPT,IGNITION,True,130.4857142857145,7.47208232975694,-4.311310848409756,-0.0344865338296474,-0.007999083119318,-4.276824314580109,1.7039778487426014,0.6851324720823398,0.4020782738390129,1.0188453766602614,2.8201991826990733,1.4560980950295577,0.516310374090669,1.3641010876695157,0.6020695841152034,-0.0499671556820423,-0.0829923268013509,0.6520367397972457,1.80285173021356,0.7357127216991449,0.4080827665245631,1.067139008514415,0.9051827947351148,1.425443398292093,1.574757503769416,-0.5202606035569783,1.9150163879639583,1.884361691226494,WEAK,2.8201991826990733,1.4560980950295577,0.516310374090669,76,1.7183399105019361,1.0098844347652678,DRIVEN_MOVE,2023-11-16 12:00:00+00:00,-1,ACCEPT,2023-11-16 12:15:00+00:00,2023-11-16 12:15:00+00:00,130.4857142857145,37150.0,37095.0,37276.6,2023-11-16 12:00:00+00:00,2023-11-16 12:15:00+00:00,2023-11-16 12:15:00+00:00,-1,ACCEPT,2023,130.4857142857145
1664,2023-11-21 16:00:00+00:00,2023-11-21 23:00:00+00:00,2023-11-21 23:15:00+00:00,-1,ACCEPT,IGNITION,True,229.55000000000084,-1.206708778043995,8.991473228692048,0.2896972337181431,0.0322191065190197,8.701775994973904,9.13354841064348,0.9353082117185636,0.1024035971198918,8.198240198924916,8.241636391318842,1.97996079285558,0.2402387946817371,6.261675598463262,12.755247927470538,0.3154868220431191,0.0247338839540442,12.43976110542742,9.177012982069696,0.9341319973861882,0.1017904190842185,8.242880984683508,7.033644575364623,1.9879764757133296,0.2826381763269966,5.0456680996512935,1.207991815954219,1.216007498811969,EFFICIENT_IGNITION,8.241636391318842,1.97996079285558,0.24023879468173712,75,1.7215113356262892,1.0394600207684102,DRIVEN_MOVE,2023-11-21 16:00:00+00:00,-1,ACCEPT,2023-11-21 23:00:00+00:00,2023-11-21 23:15:00+00:00,229.55000000000084,36212.2,36120.1,36993.7,2023-11-21 16:00:00+00:00,2023-11-21 23:00:00+00:00,2023-11-21 23:15:00+00:00,-1,ACCEPT,2023,229.55000000000084
1671,2023-11-27 04:45:00+00:00,2023-11-27 07:30:00+00:00,2023-11-27 08:15:00+00:00,-1,REJECT,LOWVOL_REJECT,False,80.79285714285756,3.3777738484660955,8.479333272142709,1.4642383520467088,0.1726831939554958,7.015094920096,4.349924455402992,0.7154097780921551,0.1644648741436308,3.634514677310837,3.679349126354309,2.1053841393333634,0.572216461942411,1.5739649870209451,5.680690352256656,1.4628768455486023,0.2575174415143881,4.217813506708054,4.81590026516188,0.7730881442843103,0.1605282712926622,4.04281212087757,3.701879742176775,2.0848377685439137,0.5631835482905205,1.6170419736328614,-0.0225306158224665,-0.0430769866119162,EFFICIENT_IGNITION,3.679349126354309,2.1053841393333634,0.5722164619424109,76,1.7252581372764046,1.0098844347652678,DRIVEN_MOVE,2023-11-27 04:45:00+00:00,-1,REJECT,2023-11-27 07:30:00+00:00,2023-11-27 08:15:00+00:00,80.79285714285756,37132.1,37348.0,37360.4,2023-11-27 04:45:00+00:00,2023-11-27 07:30:00+00:00,2023-11-27 08:15:00+00:00,-1,REJECT,2023,80.79285714285756
