btc_z15,btc_z60,btc_z4h,btc_z24h,btc_vol_z,btc_range_z,btc_corr7d_lag,hour_sin,hour_cos,impulse_dir,event_time,decision_time,entry_time,entry,raw_24h,rev_24h,event_range_z,decision_range_z,event_vol_z,decision_vol_z,post_pre_range_ratio,range_persistence,impulse_eff60,event_clv_signed,post_signed_ret,retrace_frac,opp_bar_share,impulse_break_pre60,decision_accept,failed_accept,max_extension,decision_clv_signed,post_signed_eff,terminal_opp_streak,first_post_signed,post_pre_vol_ratio,post_vol_slope,split
-2.6148232930118733,-2.7028459506602776,-0.3345841158442429,-2.569035731892931,0.7844639383638082,2.68196482878316,0.03758785374430034,-0.9238795325112868,-0.3826834323650895,-1.0,2021-02-23 16:30:00+00:00,2021-02-23 17:00:00+00:00,2021-02-23 17:15:00+00:00,46954.15,0.05933895087015739,0.05933895087015739,2.68196482878316,1.9852246943217684,0.7844639383638082,0.4736629571866914,0.6657939463521715,0.0,1.0000000000000038,0.7822117980561558,0.010101435258880308,0.0,0.0,1.0,1.0,0.0,0.01147355267998872,0.8676778887655747,1.000000000000012,0.0,0.0013388939016429902,0.49993632027859836,-0.023363577418325388,DEV_2021_2024
1.3445835277446345,2.8345788722641747,-0.24192998957480444,-2.7826754444363067,0.5509288489211841,1.073840128917164,0.037826139297689076,-0.7933533402912357,0.6087614290087199,1.0,2021-02-23 20:30:00+00:00,2021-02-23 21:00:00+00:00,2021-02-23 21:15:00+00:00,47958.63,0.011298904910336471,-0.011298904910336471,1.073840128917164,2.1418819081175267,0.5509288489211841,0.8656026667088311,0.9208327221339695,0.5,0.843285646786498,0.41520809023727123,0.01411625634296205,0.0,0.0,1.0,1.0,0.0,0.02466749422678955,0.030744305727636645,0.9999999999999731,0.0,0.011464096667275214,1.1762932868649953,0.5001061836965323,DEV_2021_2024
1.4321141270475415,3.309642059582226,0.9058267369304316,-1.532688641143578,0.6627228790407865,0.7156954285243006,0.04450267335355621,0.3214394653031616,0.9469301294951057,1.0,2021-02-24 01:15:00+00:00,2021-02-24 01:45:00+00:00,2021-02-24 02:00:00+00:00,50191.68,0.006236691021300755,-0.006236691021300755,0.7156954285243006,0.9358386615756454,0.6627228790407865,0.9933346367903145,1.3529411206101294,1.0,0.9999999999999896,0.39757385116091193,0.020642913613168466,0.0,0.0,1.0,1.0,0.0,0.021312522574221046,0.9072833071343798,0.9999999999999445,0.0,0.01119284412727417,1.7832136611207838,0.18853812941420936,DEV_2021_2024
-2.715874483120896,-2.5701401960379173,-1.0786907632857272,0.08734030186748906,1.4344453775134705,1.740086257527984,0.05232882989883374,-0.32143946530316153,-0.9469301294951057,-1.0,2021-02-24 13:15:00+00:00,2021-02-24 13:45:00+00:00,2021-02-24 14:00:00+00:00,49469.19,0.037971311032179766,0.037971311032179766,1.740086257527984,0.4710504872174314,1.4344453775134705,0.5907563575283803,1.3104555919772913,1.0,1.000000000000035,0.7358408769521383,0.0022046505619060437,0.0,0.5,1.0,1.0,0.0,0.01083650628353604,0.31581789989024467,0.6602468026097597,1.0,0.002771890777667707,1.7437221583037328,-0.6418518643080021,DEV_2021_2024
-2.5181844514401845,-2.657964037751314,-2.213055579361085,-1.6342015412159059,0.7753518765574821,1.6851461315351886,0.03427987787026371,0.06540312923014306,0.9978589232386035,-1.0,2021-02-26 00:15:00+00:00,2021-02-26 00:45:00+00:00,2021-02-26 01:00:00+00:00,46807.84,0.015322860443891528,0.015322860443891528,1.6851461315351886,1.5719707987468632,0.7753518765574821,0.9364983428176269,1.146139255152102,1.0,0.6431153884775564,0.9135390973935152,-0.0010411167183432552,0.032685559625620746,0.5,0.0,0.0,0.0,0.016223125361917765,-0.8449083936940855,-0.04082902332816933,1.0,0.012229155367448286,1.7257527515080169,-0.4402283519409025,DEV_2021_2024
-2.4590044519388776,-2.71026016487471,-0.9921662635935519,-2.128505002597663,1.2187967502991717,1.795306574826616,0.02992584214375842,0.9978589232386035,0.06540312923014327,-1.0,2021-02-26 05:45:00+00:00,2021-02-26 06:15:00+00:00,2021-02-26 06:30:00+00:00,45831.58,0.04094840282617351,0.04094840282617351,1.795306574826616,1.2505906352247416,1.2187967502991717,0.40453945560519805,1.2415015266482403,1.0,0.9999999999999853,0.9674425747570334,-0.006807987234709378,0.20894212307814436,0.5,1.0,1.0,0.0,0.0003260813944745424,0.7645374044196845,-0.3593437801535284,0.0,-0.012876798784319021,1.1133607902557447,-0.09829199605576264,DEV_2021_2024
0.3894741669059671,2.583845344933805,0.6014295345918003,-1.4089663376429216,0.6178614263940089,0.6099481804148343,0.025741268752823038,-0.8968727415326883,-0.44228869021900136,1.0,2021-02-26 16:15:00+00:00,2021-02-26 16:45:00+00:00,2021-02-26 17:00:00+00:00,48127.26,-0.02584959127114239,0.02584959127114239,0.6099481804148343,0.6603105254570033,0.6178614263940089,0.15597644172381056,0.701181316623792,0.5,0.9999999999999882,-0.17857496779308757,0.005520823319042571,0.0,0.5,0.0,1.0,0.0,0.007426864125542036,0.8309908812641353,0.4846548399338641,0.0,-0.0029352121784622653,0.7226163669224976,0.19720603568940465,DEV_2021_2024
-0.3299167060160787,-2.6391872860325565,-0.6828693861480178,-0.11983262371666527,0.4510253515027906,0.1890128772509553,-0.031572085012952875,0.8660254037844386,0.5000000000000001,-1.0,2021-03-04 04:00:00+00:00,2021-03-04 04:30:00+00:00,2021-03-04 04:45:00+00:00,49319.41,-0.04306701965818327,-0.04306701965818327,0.1890128772509553,0.13831247006249983,0.4510253515027906,-0.020484221716416697,0.8860251386095895,0.5,1.0000000000000038,0.3782549881636754,0.00340698727873171,0.0,0.5,0.0,1.0,0.0,0.0043740524676869974,0.7915427671855948,0.34613519899468237,0.0,-0.0032179753251124765,1.0055459875384058,-0.46170026354125016,DEV_2021_2024
-4.038228553008002,-3.1406277630106616,-0.56068573502395,-1.2553148337773286,1.410595508096622,3.287894132419971,-0.03574893665564601,0.659345815100069,-0.7518398074789773,-1.0,2021-03-04 09:15:00+00:00,2021-03-04 09:45:00+00:00,2021-03-04 10:00:00+00:00,49069.99,-0.04089016525171485,-0.04089016525171485,3.287894132419971,0.29080930456410103,1.410595508096622,0.7157747772449559,1.501501522199418,1.0,0.9746847795955109,0.8528604586108641,-0.0076226233471484795,0.22065075311979984,1.0,1.0,1.0,0.0,0.003548575233429343,-0.8796745360535629,-0.99999999999987,2.0,-0.0036317873229592124,1.9677858828050883,-0.060244102874918104,DEV_2021_2024
-1.4021255194501825,-3.0349999744259977,-1.152598382749214,-1.5816334413612454,1.1812742985130893,1.2560330487328901,-0.04612247144630468,0.06540312923014306,0.9978589232386035,-1.0,2021-03-05 00:15:00+00:00,2021-03-05 00:45:00+00:00,2021-03-05 01:00:00+00:00,46829.84,0.04224251033101978,0.04224251033101978,1.2560330487328901,0.47431438373928136,1.1812742985130893,0.5472512204549773,1.5460530732123983,1.0,0.9999999999999779,0.4595152140278421,0.001711331634283521,0.0,0.0,1.0,1.0,0.0,0.008502244736099496,-0.20196446517624378,1.0000000000003384,0.0,0.0005738156627010937,2.4192981280412607,-0.23353915065187994,DEV_2021_2024
0.8313856542942935,2.5991043280699753,1.4543572452985114,0.5572414406520857,1.5835945170817276,0.3453656228980943,-0.02114226615975391,0.44228869021900125,0.8968727415326884,1.0,2021-03-09 01:45:00+00:00,2021-03-09 02:15:00+00:00,2021-03-09 02:30:00+00:00,53688.67,0.006879477550850055,-0.006879477550850055,0.3453656228980943,-0.25369654223569743,1.5835945170817276,0.4019678205444209,1.1039885034641301,1.0,1.0000000000000018,0.3404061512082672,0.0021129180532116834,0.0,0.5,0.0,1.0,0.0,0.0034406219787859005,0.7099849473155848,0.24839491729583024,0.0,-0.003196683662894273,1.250397194527618,-0.26541154879777024,DEV_2021_2024
-2.910580142275415,-2.902061806009778,-0.678734811730827,-0.08301621884339128,1.725411173429288,3.0340190911764235,-0.003720314744998832,0.49999999999999994,0.8660254037844387,-1.0,2021-03-10 02:00:00+00:00,2021-03-10 02:30:00+00:00,2021-03-10 02:45:00+00:00,53738.55,0.042494447654430445,0.042494447654430445,3.0340190911764235,-0.31900045317218395,1.725411173429288,0.16387728111537914,1.3762629784235436,1.0,1.0000000000000158,0.3251214711628553,0.0005084561878642272,0.0,0.5,1.0,1.0,0.0,0.008679112854741827,0.9181184668989557,0.04462727034381082,0.0,-0.00544247017987054,1.3329954071237593,-0.5376119939290311,DEV_2021_2024
4.786661263137509,3.0268643474355827,2.1624872966083335,0.939673571186508,3.9208106879376405,4.648702697219637,0.005060614736493538,0.49999999999999994,-0.8660254037844387,1.0,2021-03-13 10:00:00+00:00,2021-03-13 10:30:00+00:00,2021-03-13 10:45:00+00:00,59393.62,0.015954912328967286,-0.015954912328967286,4.648702697219637,0.28469872043813693,3.9208106879376405,2.98466695103735,2.255925168000024,1.0,1.000000000000042,0.7582917279526029,0.004206255848355893,0.0,0.5,1.0,1.0,0.0,0.011861211396296261,-0.5921300495360415,0.5038517133379922,1.0,0.006277228891791609,6.3092718274474775,-0.24492790501537898,DEV_2021_2024
-4.700652497393003,-3.6404240431175077,-3.2383417903915697,-1.9513862064690408,4.399882808679518,6.63617563744105,0.024816114873984507,0.659345815100069,-0.7518398074789773,-1.0,2021-03-15 09:15:00+00:00,2021-03-15 09:45:00+00:00,2021-03-15 10:00:00+00:00,55871.29,-1.5392520917312247e-05,-1.5392520917312247e-05,6.63617563744105,1.4126899373010513,4.399882808679518,3.076149483419398,2.4676292932156625,1.0,1.00000000000001,0.3795518962862725,0.0037821338490713822,0.0,0.5,1.0,1.0,0.0,0.026738405600366544,-0.9262900391634492,0.21313355337867287,1.0,0.010763752123828851,2.7509012296301996,-0.401807550375193,DEV_2021_2024
-3.5428800360443926,-2.791270096063412,-1.7753392353885449,-1.9646952035795435,2.288901386675613,2.3793944706279513,0.03563553868351754,0.06540312923014306,0.9978589232386035,-1.0,2021-03-16 00:15:00+00:00,2021-03-16 00:45:00+00:00,2021-03-16 01:00:00+00:00,54097.2,0.04475961787301386,0.04475961787301386,2.3793944706279513,1.6337108396775377,2.288901386675613,2.4444727801835455,1.8500847736252255,1.0,0.6969638073212373,0.897412078137189,0.014528231224201058,0.0,0.0,1.0,1.0,0.0,0.0169095622051735,0.7174452570775931,1.0000000000000044,0.0,0.0002970541002902394,3.132572883624123,0.3347406215339266,DEV_2021_2024
2.4074911407199746,2.9774680371005653,2.099672596938408,0.6342439180794165,1.6618849344958901,1.5703142051345989,0.02128906843096557,-0.9914448613738105,0.13052619222005127,1.0,2021-03-17 18:30:00+00:00,2021-03-17 19:00:00+00:00,2021-03-17 19:15:00+00:00,57591.2,0.006679839975551882,-0.006679839975551882,1.5703142051345989,0.33730430126714045,1.6618849344958901,2.2658469158137953,1.2355251155667843,1.0,1.0000000000000129,0.625904470897781,0.005353662714062549,0.0,0.0,1.0,1.0,0.0,0.010925768881860379,-0.122936804271219,0.9999999999999757,0.0,0.00508118814051528,2.2503733780334483,0.3886490797596627,DEV_2021_2024
1.6562677016304324,2.705971042702455,1.108156634693386,1.5328713762588069,2.391704763378308,0.5215053956564815,0.03701663448355075,-0.8314696123025452,-0.5555702330196022,1.0,2021-03-18 15:45:00+00:00,2021-03-18 16:15:00+00:00,2021-03-18 16:30:00+00:00,59794.99,-0.016752741324983833,0.016752741324983833,0.5215053956564815,-0.9096297699542546,2.391704763378308,0.9833747206160773,0.8983410252298384,0.5,0.9999999999999976,0.6787274248009705,0.004379675357049307,0.0,0.0,1.0,1.0,0.0,0.005933948336429178,0.8084926744474896,0.9999999999997468,0.0,0.0020459899129203762,2.118428014162716,-0.6335397953469079,DEV_2021_2024
2.7678032369440686,3.0425699924316287,1.066239527916322,0.753756979468124,2.0997484935624255,1.8862919948567096,-0.029256672528520617,0.9659258262890683,-0.25881904510252063,1.0,2021-03-24 07:00:00+00:00,2021-03-24 07:30:00+00:00,2021-03-24 07:45:00+00:00,55420.0,-0.04806026705160593,0.04806026705160593,1.8862919948567096,-0.27879658269201185,2.0997484935624255,0.3700752568264039,1.0327550745844372,1.0,0.9248853953881202,0.7856338028168997,-0.0013244560960370899,0.041912085037819034,0.5,1.0,1.0,0.0,0.0019180252854092464,0.9073496415476368,-0.117549625838362,0.0,-0.006295832096483878,1.8253172854964197,-0.4345687295801294,DEV_2021_2024
-1.9237280954616436,-2.6367263396431184,-1.9705540392288021,-0.46959766924884455,1.9889504340059447,1.5279517093991812,-0.03437374464150157,-0.8314696123025455,0.5555702330196018,-1.0,2021-03-24 20:15:00+00:00,2021-03-24 20:45:00+00:00,2021-03-24 21:00:00+00:00,54058.85,-0.03844143928329957,-0.03844143928329957,1.5279517093991812,0.9883875414064242,1.9889504340059447,1.810737299820727,1.9886623400213936,1.0,1.0000000000000249,0.7214815533039192,-0.005992519235168172,0.2234356899429283,1.0,1.0,1.0,0.0,0.009984759100934626,-0.08069206164582687,-1.0000000000000708,2.0,-0.003909285452234457,2.5193985741603684,-0.3757334675134245,DEV_2021_2024
-3.476329308097749,-3.322873952800981,-1.1856065344976088,-2.344184263634537,3.101417521136834,4.132834097243486,-0.033314660783008355,1.2246467991473532e-16,-1.0,-1.0,2021-03-25 12:00:00+00:00,2021-03-25 12:30:00+00:00,2021-03-25 12:45:00+00:00,50962.34,0.03733914102060476,0.03733914102060476,4.132834097243486,1.8783819584707915,3.101417521136834,2.8783719067453792,2.6046783488284806,1.0,0.9999999999999665,0.7260217217602267,0.005475702129760722,0.0,0.5,1.0,1.0,0.0,0.01580032445613077,-0.26957871504449926,0.6436478978549792,1.0,0.006991498243724692,4.267132857879548,0.06800337878414801,DEV_2021_2024
3.7413330668058604,2.5105811956723065,1.840609431750349,0.22082536252223794,3.150099826122492,3.211597200117396,-0.036457254590528954,0.7518398074789774,-0.6593458151000688,1.0,2021-03-29 08:45:00+00:00,2021-03-29 09:15:00+00:00,2021-03-29 09:30:00+00:00,57297.85,0.013115500843399852,-0.013115500843399852,3.211597200117396,-0.5783144280712555,3.150099826122492,0.346663476881932,1.031501925101763,0.5,0.9301712664251852,0.7975574334532229,0.0030012954255617605,0.0,0.5,1.0,1.0,0.0,0.004745214320298643,0.9844363636363678,0.5879398792595327,0.0,-0.0010517352190770879,1.7575929272868036,-0.7281457804777672,DEV_2021_2024
