flow_id,signal_time,period,entry_time,fp_time,fp_minutes,exit_time,exit_reason,entry_price,exit_price,level,risk_dist,parent_net_r_5bps,covered,sequence_state,state_time,state_price,state_minutes_after_fp,residual_r,severe_adverse_1r,severe_time
2076,2024-07-23 19:45:00+00:00,2024,2024-07-23 19:45:00+00:00,2024-07-23 20:45:00+00:00,60.0,2024-07-24 07:45:00+00:00,TIME,65516.1,66049.0,65566.5,693.0178571428562,-0.8162243500219053,True,PERSISTENT_FAILURE_FIRST,2024-07-23 21:15:00+00:00,65895.9,30.0,-0.22091782833879609,False,
2082,2024-07-27 20:15:00+00:00,2024,2024-07-27 20:15:00+00:00,2024-07-27 20:45:00+00:00,30.0,2024-07-27 21:00:00+00:00,SL,67306.8,68516.87142857144,67520.6,1210.07142857143,-1.027811085532145,True,UNRESOLVED,,,,,True,2024-07-27 21:00:00+00:00
2121,2024-08-19 00:00:00+00:00,2024,2024-08-19 00:45:00+00:00,2024-08-19 02:30:00+00:00,105.0,2024-08-19 12:00:00+00:00,TIME,58307.8,58348.9,58352.0,592.0535714285741,-0.1186613904388448,True,PERSISTENT_FAILURE_FIRST,2024-08-19 03:00:00+00:00,58542.4,30.0,0.3268285326496743,False,
2138,2024-08-30 06:30:00+00:00,2024,2024-08-30 14:45:00+00:00,2024-08-30 15:00:00+00:00,15.0,2024-08-30 16:15:00+00:00,TP,58430.4,57803.105357142864,58650.0,418.19642857142753,1.4301400059780431,True,RECOVERED_FIRST,2024-08-30 15:15:00+00:00,58068.1,15.0,0.633660702848097,False,
2146,2024-09-04 01:00:00+00:00,2024,2024-09-04 01:00:00+00:00,2024-09-04 01:30:00+00:00,30.0,2024-09-04 13:00:00+00:00,TIME,56169.1,56488.0,57093.6,837.625000000002,-0.4142480823757655,True,UNRESOLVED,,,,,False,
2163,2024-09-13 12:15:00+00:00,2024,2024-09-13 12:15:00+00:00,2024-09-13 12:45:00+00:00,30.0,2024-09-13 13:30:00+00:00,SL,57665.9,58020.68571428571,57708.0,354.7857142857135,-1.0812686329776433,True,UNRESOLVED,,,,,True,2024-09-13 13:30:00+00:00
2212,2024-10-25 19:30:00+00:00,2024,2024-10-25 23:00:00+00:00,2024-10-25 23:15:00+00:00,15.0,2024-10-26 00:45:00+00:00,SL,65758.4,66809.36428571427,65950.3,1050.964285714282,-1.0312847928772833,True,PERSISTENT_FAILURE_FIRST,2024-10-25 23:45:00+00:00,66662.8,30.0,-0.13945696129403198,False,
2232,2024-11-12 08:45:00+00:00,2024,2024-11-12 10:30:00+00:00,2024-11-12 10:45:00+00:00,15.0,2024-11-12 11:00:00+00:00,SL,86426.8,87613.6392857143,86497.9,1186.8392857142887,-1.0364104900470947,True,UNRESOLVED,,,,,True,2024-11-12 11:00:00+00:00
2236,2024-11-14 14:45:00+00:00,2024,2024-11-14 14:45:00+00:00,2024-11-14 15:15:00+00:00,30.0,2024-11-15 02:45:00+00:00,TIME,88769.2,88405.2,89095.5,1592.8214285714316,0.2006599071728061,True,RECOVERED_FIRST,2024-11-14 15:30:00+00:00,88760.3,15.0,0.2229377340299142,False,
2248,2024-11-22 10:30:00+00:00,2024,2024-11-22 13:15:00+00:00,2024-11-22 13:30:00+00:00,15.0,2024-11-22 15:15:00+00:00,SL,97653.9,98413.82857142856,97860.1,759.928571428575,-1.0642520255663186,True,RECOVERED_FIRST,2024-11-22 14:45:00+00:00,97370.3,75.0,-1.3731929692640026,False,
2261,2024-12-02 04:00:00+00:00,2024,2024-12-02 04:00:00+00:00,2024-12-02 04:30:00+00:00,30.0,2024-12-02 15:30:00+00:00,SL,96249.3,97245.55,96402.5,996.2499999999976,-1.0483057967377691,True,PERSISTENT_FAILURE_FIRST,2024-12-02 05:00:00+00:00,96959.3,30.0,-0.2873274780426607,False,
2283,2024-12-14 18:30:00+00:00,2024,2024-12-14 20:45:00+00:00,2024-12-14 21:00:00+00:00,15.0,2024-12-14 23:00:00+00:00,SL,100729.6,101277.29642857144,100777.0,547.6964285714296,-1.0919575103518075,True,PERSISTENT_FAILURE_FIRST,2024-12-14 21:30:00+00:00,101105.2,30.0,-0.3142186430178612,False,
2298,2024-12-22 18:15:00+00:00,2024,2024-12-22 19:45:00+00:00,2024-12-22 20:30:00+00:00,45.0,2024-12-22 23:00:00+00:00,SL,94795.4,95760.775,95085.0,965.3749999999984,-1.049097708144505,True,PERSISTENT_FAILURE_FIRST,2024-12-22 21:00:00+00:00,95475.3,30.0,-0.2957141007380466,False,
2305,2024-12-26 08:45:00+00:00,2024,2024-12-26 09:45:00+00:00,2024-12-26 11:30:00+00:00,105.0,2024-12-26 16:00:00+00:00,SL,95412.5,96411.01785714286,95573.0,998.517857142854,-1.04777706243182,True,PERSISTENT_FAILURE_FIRST,2024-12-26 12:30:00+00:00,95593.0,60.0,-0.8192320761128106,False,
2307,2024-12-27 15:15:00+00:00,2024,2024-12-27 15:30:00+00:00,2024-12-27 16:30:00+00:00,60.0,2024-12-28 03:15:00+00:00,TIME,94233.2,94570.8,94620.0,1010.7678571428498,-0.3806181580481685,True,RECOVERED_FIRST,2024-12-27 16:45:00+00:00,94146.4,15.0,-0.4198788050103468,False,
2315,2025-01-01 02:00:00+00:00,2025_H1,2025-01-01 09:15:00+00:00,2025-01-01 10:00:00+00:00,45.0,2025-01-01 12:15:00+00:00,SL,93112.7,93902.55714285714,93145.1,789.8571428571397,-1.058942747332255,True,PERSISTENT_FAILURE_FIRST,2025-01-01 10:30:00+00:00,93368.7,30.0,-0.6758907578223964,False,
2335,2025-01-12 01:45:00+00:00,2025_H1,2025-01-12 09:30:00+00:00,2025-01-12 10:00:00+00:00,30.0,2025-01-12 11:00:00+00:00,SL,93756.1,94100.13571428572,93943.0,344.0357142857101,-1.136259254645491,True,UNRESOLVED,,,,,True,2025-01-12 11:00:00+00:00
2362,2025-01-28 21:00:00+00:00,2025_H1,2025-01-28 21:30:00+00:00,2025-01-28 22:45:00+00:00,75.0,2025-01-29 01:00:00+00:00,SL,100727.9,101790.54285714286,101195.2,1062.642857142863,-1.0473949922699528,True,PERSISTENT_FAILURE_FIRST,2025-01-29 00:00:00+00:00,101478.5,75.0,-0.29364791288566705,False,
2397,2025-02-17 11:00:00+00:00,2025_H1,2025-02-17 15:45:00+00:00,2025-02-17 16:00:00+00:00,15.0,2025-02-17 20:45:00+00:00,SL,95605.5,96087.30357142858,95739.6,481.80357142857247,-1.0992162632964086,True,RECOVERED_FIRST,2025-02-17 16:15:00+00:00,95465.9,15.0,-1.289744635113625,False,
2409,2025-02-24 07:00:00+00:00,2025_H1,2025-02-24 14:45:00+00:00,2025-02-24 15:00:00+00:00,15.0,2025-02-24 15:45:00+00:00,TP,94638.6,93878.07321428572,95018.0,507.0178571428551,1.4066713344838655,True,RECOVERED_FIRST,2025-02-24 15:15:00+00:00,94300.0,15.0,0.8321734230268024,False,
2423,2025-03-03 14:45:00+00:00,2025_H1,2025-03-03 14:45:00+00:00,2025-03-03 15:00:00+00:00,15.0,2025-03-03 15:15:00+00:00,SL,89238.6,91088.45714285717,90700.0,1849.857142857145,-1.024120403119932,True,UNRESOLVED,,,,,True,2025-03-03 15:15:00+00:00
2439,2025-03-12 07:15:00+00:00,2025_H1,2025-03-12 15:00:00+00:00,2025-03-12 15:15:00+00:00,15.0,2025-03-12 15:30:00+00:00,SL,80900.1,81674.90357142857,81250.0,774.8035714285704,-1.052206845052887,True,UNRESOLVED,,,,,True,2025-03-12 15:30:00+00:00
2448,2025-03-18 01:45:00+00:00,2025_H1,2025-03-18 06:30:00+00:00,2025-03-18 07:00:00+00:00,30.0,2025-03-18 07:00:00+00:00,SL,82272.1,82791.52857142859,82384.0,519.4285714285746,-1.0791948157315825,True,UNRESOLVED,,,,,False,
2449,2025-03-18 13:45:00+00:00,2025_H1,2025-03-18 13:45:00+00:00,2025-03-18 14:30:00+00:00,45.0,2025-03-18 15:30:00+00:00,SL,81330.4,82003.11428571428,81336.7,672.7142857142851,-1.0604494372478306,True,PERSISTENT_FAILURE_FIRST,2025-03-18 15:00:00+00:00,81727.8,30.0,-0.4092588660012677,False,
2459,2025-03-26 14:15:00+00:00,2025_H1,2025-03-26 14:30:00+00:00,2025-03-26 15:45:00+00:00,75.0,2025-03-27 01:45:00+00:00,SL,86522.0,87401.46428571428,86620.0,879.4642857142778,-1.04919017258883,True,PERSISTENT_FAILURE_FIRST,2025-03-26 16:15:00+00:00,86913.6,30.0,-0.5547289340101388,False,
2460,2025-03-27 13:30:00+00:00,2025_H1,2025-03-27 13:30:00+00:00,2025-03-27 13:45:00+00:00,15.0,2025-03-27 14:00:00+00:00,SL,85967.1,86675.88571428572,86120.0,708.7857142857163,-1.0606439282474969,True,UNRESOLVED,,,,,True,2025-03-27 14:00:00+00:00
2466,2025-03-30 18:45:00+00:00,2025_H1,2025-03-30 22:00:00+00:00,2025-03-30 22:15:00+00:00,15.0,2025-03-30 22:30:00+00:00,SL,81861.1,82439.17142857143,82000.0,578.0714285714229,-1.0708053503027268,True,UNRESOLVED,,,,,True,2025-03-30 22:30:00+00:00
2472,2025-04-03 01:45:00+00:00,2025_H1,2025-04-03 12:45:00+00:00,2025-04-03 13:30:00+00:00,45.0,2025-04-03 13:45:00+00:00,TIME,81912.3,82335.1,82137.3,1053.6428571428562,-0.4401454884414647,True,UNRESOLVED,,,,,False,
2501,2025-04-30 13:45:00+00:00,2025_H1,2025-04-30 13:45:00+00:00,2025-04-30 14:00:00+00:00,15.0,2025-04-30 14:15:00+00:00,SL,92978.1,93875.38571428572,93595.5,897.2857142857122,-1.0518107546568995,True,UNRESOLVED,,,,,True,2025-04-30 14:15:00+00:00
2502,2025-05-03 13:30:00+00:00,2025_H1,2025-05-03 23:45:00+00:00,2025-05-04 00:15:00+00:00,30.0,2025-05-04 01:30:00+00:00,TIME,95803.3,95632.2,95804.8,354.08928571428726,0.3479301830652224,True,RECOVERED_FIRST,2025-05-04 00:30:00+00:00,95759.9,15.0,0.3606435019415909,False,
2592,2025-07-17 11:45:00+00:00,2025_H2,2025-07-17 12:15:00+00:00,2025-07-17 12:30:00+00:00,15.0,2025-07-17 12:45:00+00:00,SL,117465.0,118163.96428571428,117663.6,698.9642857142801,-1.0840278984211271,True,UNRESOLVED,,,,,True,2025-07-17 12:45:00+00:00
2597,2025-07-21 12:45:00+00:00,2025_H2,2025-07-21 19:45:00+00:00,2025-07-21 20:30:00+00:00,45.0,2025-07-21 22:30:00+00:00,SL,116724.7,117438.6107142857,116732.5,713.9107142857132,-1.0817502088596471,True,PERSISTENT_FAILURE_FIRST,2025-07-21 21:00:00+00:00,116906.9,30.0,-0.7447860126566441,False,
2614,2025-07-31 17:45:00+00:00,2025_H2,2025-07-31 18:00:00+00:00,2025-07-31 18:30:00+00:00,30.0,2025-07-31 21:45:00+00:00,TP,117488.0,116219.05357142857,117670.0,845.9642857142924,1.4305597163000765,True,RECOVERED_FIRST,2025-07-31 19:00:00+00:00,117245.4,30.0,1.2132266644150709,False,
2659,2025-08-24 14:45:00+00:00,2025_H2,2025-08-24 16:45:00+00:00,2025-08-24 17:00:00+00:00,15.0,2025-08-24 18:00:00+00:00,SL,114253.9,114651.025,114324.9,397.1250000000042,-1.1438513062637587,True,PERSISTENT_FAILURE_FIRST,2025-08-24 17:45:00+00:00,114403.4,45.0,-0.6235442241107897,False,
2698,2025-09-15 12:30:00+00:00,2025_H2,2025-09-15 13:30:00+00:00,2025-09-15 13:45:00+00:00,15.0,2025-09-15 14:15:00+00:00,SL,114425.9,114961.3464285714,114588.0,535.4464285714233,-1.1068509321327282,True,UNRESOLVED,,,,,True,2025-09-15 14:15:00+00:00
2717,2025-09-27 09:15:00+00:00,2025_H2,2025-09-27 09:15:00+00:00,2025-09-27 09:30:00+00:00,15.0,2025-09-27 09:45:00+00:00,SL,109038.8,109248.72857142855,109116.0,209.92857142857247,-1.2597045253487222,True,UNRESOLVED,,,,,True,2025-09-27 09:45:00+00:00
2730,2025-10-07 09:15:00+00:00,2025_H2,2025-10-07 14:00:00+00:00,2025-10-07 14:15:00+00:00,15.0,2025-10-07 15:00:00+00:00,TP,122795.5,121773.22321428572,123261.6,681.517857142852,1.4099102842918858,True,RECOVERED_FIRST,2025-10-07 14:30:00+00:00,122766.6,15.0,1.457594654788423,False,
2750,2025-10-19 06:15:00+00:00,2025_H2,2025-10-19 06:30:00+00:00,2025-10-19 07:15:00+00:00,45.0,2025-10-19 08:15:00+00:00,SL,106653.8,107036.49642857144,106666.9,382.6964285714322,-1.1393451728804125,True,PERSISTENT_FAILURE_FIRST,2025-10-19 07:45:00+00:00,106733.3,30.0,-0.7922635434650828,False,
2766,2025-10-28 01:30:00+00:00,2025_H2,2025-10-28 03:00:00+00:00,2025-10-28 04:45:00+00:00,105.0,2025-10-28 07:45:00+00:00,SL,113678.2,114293.02142857145,113710.0,614.8214285714312,-1.092448144060418,True,PERSISTENT_FAILURE_FIRST,2025-10-28 05:15:00+00:00,113914.7,30.0,-0.6153354632588172,False,
2770,2025-10-30 03:00:00+00:00,2025_H2,2025-10-30 04:15:00+00:00,2025-10-30 04:30:00+00:00,15.0,2025-10-30 04:30:00+00:00,SL,108328.9,109056.61428571428,109026.4,727.7142857142851,-1.074430928543391,True,UNRESOLVED,,,,,False,
2864,2025-12-23 08:30:00+00:00,2025_H2,2025-12-23 14:45:00+00:00,2025-12-23 15:15:00+00:00,30.0,2025-12-23 15:15:00+00:00,SL,86837.3,87451.10357142857,86976.6,613.8035714285693,-1.0707370436098036,True,UNRESOLVED,,,,,False,
2902,2026-01-16 15:30:00+00:00,2026_JAN_JUL,2026-01-16 15:30:00+00:00,2026-01-16 16:15:00+00:00,45.0,2026-01-16 20:45:00+00:00,SL,94489.4,95288.00714285714,94637.7,798.6071428571422,-1.059158874826711,True,PERSISTENT_FAILURE_FIRST,2026-01-16 16:45:00+00:00,94826.6,30.0,-0.5777648584589126,False,
2903,2026-01-19 00:00:00+00:00,2026_JAN_JUL,2026-01-19 00:00:00+00:00,2026-01-19 00:30:00+00:00,30.0,2026-01-19 08:45:00+00:00,SL,92399.1,93286.475,93550.3,887.3750000000057,-1.0520631638258842,True,RECOVERED_FIRST,2026-01-19 02:00:00+00:00,92375.3,90.0,-1.0268206789688656,False,
2913,2026-01-25 09:15:00+00:00,2026_JAN_JUL,2026-01-25 16:00:00+00:00,2026-01-25 16:15:00+00:00,15.0,2026-01-25 18:30:00+00:00,TP,87865.2,87241.22678571429,88084.0,415.9821428571428,1.3943882549903313,True,RECOVERED_FIRST,2026-01-25 17:00:00+00:00,87821.5,45.0,1.3949474136080677,False,
2920,2026-01-29 02:45:00+00:00,2026_JAN_JUL,2026-01-29 02:45:00+00:00,2026-01-29 03:00:00+00:00,15.0,2026-01-29 14:45:00+00:00,TIME,87857.9,86978.7,88002.0,699.1428571428593,1.194707263996723,True,PERSISTENT_FAILURE_FIRST,2026-01-29 03:45:00+00:00,88003.2,45.0,1.4653657539844662,False,
2921,2026-01-29 15:00:00+00:00,2026_JAN_JUL,2026-01-29 15:00:00+00:00,2026-01-29 15:15:00+00:00,15.0,2026-01-29 17:45:00+00:00,TP,85301.1,84018.2517857143,86946.1,855.2321428571382,1.4501298561376432,True,RECOVERED_FIRST,2026-01-29 15:30:00+00:00,84589.7,15.0,0.668179065834244,False,
2957,2026-02-19 13:45:00+00:00,2026_JAN_JUL,2026-02-19 13:45:00+00:00,2026-02-19 14:30:00+00:00,45.0,2026-02-19 14:45:00+00:00,SL,65871.2,66430.325,65885.3,559.1249999999933,-1.0589056114464692,True,UNRESOLVED,,,,,True,2026-02-19 14:45:00+00:00
2961,2026-02-22 14:15:00+00:00,2026_JAN_JUL,2026-02-22 14:30:00+00:00,2026-02-22 15:30:00+00:00,60.0,2026-02-22 15:30:00+00:00,SL,67416.0,67782.69642857143,67446.0,366.69642857142856,-1.0919234477721136,True,UNRESOLVED,,,,,False,
2981,2026-03-06 06:15:00+00:00,2026_JAN_JUL,2026-03-06 12:00:00+00:00,2026-03-06 13:30:00+00:00,90.0,2026-03-06 14:00:00+00:00,TP,69900.0,68884.25892857142,70100.0,677.1607142857205,1.4483874370401617,True,RECOVERED_FIRST,2026-03-06 13:45:00+00:00,69189.6,15.0,0.45091374172623705,False,
2994,2026-03-14 03:15:00+00:00,2026_JAN_JUL,2026-03-14 06:30:00+00:00,2026-03-14 06:45:00+00:00,15.0,2026-03-14 13:15:00+00:00,SL,70420.6,70865.6,70436.2,445.0000000000052,-1.0791242696629089,True,PERSISTENT_FAILURE_FIRST,2026-03-14 07:15:00+00:00,70649.6,30.0,-0.4853932584269606,False,
3006,2026-03-24 06:45:00+00:00,2026_JAN_JUL,2026-03-24 13:45:00+00:00,2026-03-24 14:00:00+00:00,15.0,2026-03-24 16:30:00+00:00,TP,70067.0,69405.74107142858,70075.5,440.8392857142826,1.4205299955442048,True,RECOVERED_FIRST,2026-03-24 14:15:00+00:00,69970.1,15.0,1.2801920038886898,False,
3019,2026-03-31 00:45:00+00:00,2026_JAN_JUL,2026-03-31 09:45:00+00:00,2026-03-31 10:00:00+00:00,15.0,2026-03-31 11:15:00+00:00,SL,66099.3,66640.24642857144,66200.1,540.9464285714317,-1.061095975968051,True,PERSISTENT_FAILURE_FIRST,2026-03-31 10:30:00+00:00,66247.3,30.0,-0.7264054402007137,False,
3028,2026-04-06 23:00:00+00:00,2026_JAN_JUL,2026-04-06 23:00:00+00:00,2026-04-06 23:30:00+00:00,30.0,2026-04-07 00:00:00+00:00,SL,68565.1,69078.24285714286,68777.0,513.1428571428582,-1.0668089782850716,True,UNRESOLVED,,,,,True,2026-04-07 00:00:00+00:00
3042,2026-04-19 11:45:00+00:00,2026_JAN_JUL,2026-04-19 17:45:00+00:00,2026-04-19 19:00:00+00:00,75.0,2026-04-19 22:00:00+00:00,TP,74742.4,74143.81964285714,74824.3,399.05357142856826,1.406350418400686,True,PERSISTENT_FAILURE_FIRST,2026-04-19 19:30:00+00:00,74922.2,30.0,1.9505660715084974,False,
3078,2026-05-22 19:15:00+00:00,2026_JAN_JUL,2026-05-22 19:30:00+00:00,2026-05-22 20:45:00+00:00,75.0,2026-05-23 07:15:00+00:00,TIME,75782.4,75250.0,76049.9,522.6785714285792,0.9461049812094044,True,RECOVERED_FIRST,2026-05-22 22:15:00+00:00,75758.0,90.0,0.9719166381960909,False,
3084,2026-05-26 13:45:00+00:00,2026_JAN_JUL,2026-05-26 16:00:00+00:00,2026-05-26 16:30:00+00:00,30.0,2026-05-27 01:45:00+00:00,TIME,76304.8,75846.6,76434.0,599.7321428571455,0.7003920083370473,True,PERSISTENT_FAILURE_FIRST,2026-05-26 17:00:00+00:00,76451.4,30.0,1.0084502009825576,False,
3093,2026-06-01 01:45:00+00:00,2026_JAN_JUL,2026-06-01 01:45:00+00:00,2026-06-01 02:00:00+00:00,15.0,2026-06-01 02:30:00+00:00,SL,73257.8,73807.87142857142,73340.7,550.0714285714223,-1.0665893520322005,True,UNRESOLVED,,,,,True,2026-06-01 02:30:00+00:00
3098,2026-06-03 16:15:00+00:00,2026_JAN_JUL,2026-06-03 16:15:00+00:00,2026-06-03 17:00:00+00:00,45.0,2026-06-03 23:45:00+00:00,TP,65574.5,64115.45535714286,65836.5,972.6964285714243,1.4662924124763643,True,PERSISTENT_FAILURE_FIRST,2026-06-03 17:30:00+00:00,66084.8,30.0,2.0246241119127673,False,
3164,2026-07-12 01:15:00+00:00,2026_JAN_JUL,2026-07-12 06:15:00+00:00,2026-07-12 07:15:00+00:00,60.0,2026-07-12 08:00:00+00:00,SL,63638.6,64038.68928571428,63657.4,400.0892857142844,-1.0795304976567688,True,PERSISTENT_FAILURE_FIRST,2026-07-12 07:45:00+00:00,63856.4,30.0,-0.45562151305510806,False,
3170,2026-07-16 07:45:00+00:00,2026_JAN_JUL,2026-07-16 08:00:00+00:00,2026-07-16 08:15:00+00:00,15.0,2026-07-16 08:30:00+00:00,SL,63914.0,64297.83928571428,64155.3,383.8392857142844,-1.083256199116069,True,UNRESOLVED,,,,,True,2026-07-16 08:30:00+00:00
