signal_ts,entry_ts,exit_ts,side,entry_price,atr,rejection_ts,rejection_minute,rejection_close,action_minute,action_close,anchor_high,anchor_low,early_R,original_R,delta_R,saved_R,given_up_R,original_exit_ts,original_exit_reason,mfe_15m,mae_15m,ret_15m,mfe_30m,mae_30m,ret_30m,mfe_60m,mae_60m,ret_60m,mfe_120m,mae_120m,ret_120m,period
1705885200,1705885500,1705886040,1,41680.9,86.89285714285818,1705885860,6,41631.4,9,41474.3,41690.6,41644.1,-1.6010832333196028,-1.0159893848472592,-0.5850938484723436,0.0,0.5850938484723436,1705886100,INITIAL_STOP,0.1311960542540226,4.153390875462359,-3.8495684340320135,0.1311960542540226,4.818577887381826,-4.205178791615256,0.1311960542540226,4.818577887381826,-4.036004932182493,0.1311960542540226,4.8669132757911635,-4.383559391697458,historical
1706262300,1706262600,1706262840,1,40342.1,78.47857142857174,1706262660,1,40273.5,4,40198.1,40408.0,40294.6,-1.240398938139008,-1.017135080853145,-0.22326385728586295,0.0,0.22326385728586295,1706262900,INITIAL_STOP,0.22808774005644797,4.151451715663894,-3.2875216164557983,0.22808774005644797,4.151451715663894,-1.738054063893704,4.815327204878492,4.151451715663894,2.540820970237562,12.84299626831707,4.151451715663894,10.368435423682548,historical
1706418300,1706418600,1706419200,-1,42668.6,115.69999999999969,1706419020,7,42740.4,10,42782.3,42729.3,42626.0,-0.6674354940939481,2.0116195332757183,-2.6790550273696665,0.0,2.6790550273696665,1706424600,PROFIT_STOP,0.24027657735519195,1.4468452895419353,-0.025929127052722628,1.2229904926534172,1.4468452895419353,1.164217804667221,2.0812445980984986,1.4468452895419353,1.8452895419187603,3.535868625756263,1.4468452895419353,2.4096802074329853,historical
1706486700,1706487600,1706488320,-1,41871.0,129.4357142857147,1706488140,9,41977.0,12,41988.6,41955.6,41865.4,-0.6164890458583868,-1.0107829589978423,0.3942939131394555,0.3942939131394555,0.0,1706490900,INITIAL_STOP,0.03862921472324914,0.9881353126207243,-0.9301914905358506,0.03862921472324914,1.3790629656199944,-0.7107775509077843,0.03862921472324914,1.5567573533469405,-1.2685834115114794,0.03862921472324914,3.3962805584680535,-2.955907510623013,historical
1706659500,1706660400,1706660880,-1,42841.4,165.86428571428613,1706660700,5,43012.8,8,43025.1,43002.2,42831.3,-0.7469643799434283,-0.6460786873950228,-0.10088569254840551,0.0,0.10088569254840551,1706682000,TIME_EXIT,0.04702639851859975,1.2021876749494051,-0.4099737306748192,0.07114250032300087,1.2021876749494051,-0.009043538176650424,0.24960165367556045,1.2021876749494051,0.05787864433055394,0.9363076525558913,1.2021876749494051,0.7174540286809336,historical
1706799900,1706801400,1706802300,1,42889.9,159.57142857142858,1706802120,12,42669.9,15,42685.3,42926.4,42712.1,-0.8637490092509637,-1.008959394210692,0.14521038495972838,0.14521038495972838,0.0,1706802600,INITIAL_STOP,0.2926589077887015,1.46768128916744,-1.2821844225604204,0.2926589077887015,2.443419874664288,-2.4427931960608955,0.2926589077887015,3.060698299015228,-2.410832587287404,1.6801253357206711,3.3834377797672426,1.1894359892569109,historical
1706880900,1706881200,1706881740,1,42857.6,86.25714285714223,1706881560,6,42741.1,9,42702.7,42914.9,42812.0,-1.2137574914431029,-1.0165619520812834,-0.19719553936181944,0.0,0.19719553936181944,1706881800,INITIAL_STOP,0.5437230871149595,3.998509440212037,-2.848459754885711,0.5437230871149595,3.998509440212037,-1.5882742630010054,0.5437230871149595,3.998509440212037,-1.023683338853882,3.157999337529023,3.998509440212037,3.151043391851663,historical
1707022800,1707023100,1707023640,-1,42887.6,37.464285714286234,1707023460,6,42912.4,9,42927.7,42905.7,42879.9,-0.7517271306005358,2.1695947632664585,-2.9213218938669945,0.0,2.9213218938669945,1707028800,PROFIT_STOP,1.5428026692086323,1.2918970448045968,0.12545281220201782,1.5428026692086323,1.2918970448045968,0.2001906577693013,1.5428026692086323,1.2918970448045968,-0.10409914204007553,4.943374642516536,1.2918970448045968,2.5490943755957702,historical
1707105600,1707105900,1707106980,-1,42672.0,106.04285714285705,1707106800,15,42716.8,18,42755.5,42713.3,42650.1,-0.5383584354932871,-1.0134134446989265,0.47505500920563937,0.47505500920563937,0.0,1707113700,INITIAL_STOP,0.09430149535228353,0.42247069917825764,-0.42247069917825764,0.09430149535228353,1.4522430284251664,-1.097669405900594,0.09430149535228353,1.4522430284251664,-0.289505590731483,0.4639633571332075,1.4522430284251664,-1.0778660918766283,historical
1707191700,1707193800,1707194220,1,42899.7,103.54285714285705,1707194040,4,42834.6,7,42830.7,42911.0,42854.5,-0.4580710954746141,-1.0138106098234179,0.5557395143488038,0.5557395143488038,0.0,1707196800,INITIAL_STOP,0.0,0.8016004415011045,-0.8016004415011045,0.0,1.347268211920531,-0.8749999999999868,0.0,1.6292770419425784,-1.1589403973509944,0.0,2.5651214128035202,-2.116997792494455,historical
1707696000,1707696600,1707697200,-1,48258.1,126.94285714285694,1707697020,7,48334.0,10,48353.9,48313.6,48226.9,-0.5157853814990032,-1.0126718696076307,0.49688648810862746,0.49688648810862746,0.0,1707697500,INITIAL_STOP,0.0007877560206952676,2.06313301823094,-1.7708755345487541,0.0007877560206952676,4.631217645734883,-2.5145172180959197,0.0007877560206952676,4.631217645734883,-1.0075399504839204,0.0007877560206952676,4.631217645734883,-1.2438667566959396,historical
1707795600,1707797700,1707798000,1,49889.9,172.01428571428758,1707797820,2,49859.6,5,49835.7,49917.9,49861.6,-0.21972785482934765,1.017378697782565,-1.2371065526119125,0.0,1.2371065526119125,1707819300,TIME_EXIT,0.208122248982615,0.3528776679677983,0.1464994601777076,0.3069512498961593,0.3528776679677983,0.2621875259529826,0.6284361763972939,0.3528776679677983,-0.1278963541234103,1.2173407524291955,0.3528776679677983,1.2150153641723977,historical
1707817500,1707817800,1707818340,-1,50085.4,109.97142857142795,1707818160,6,50221.4,9,50265.7,50180.0,50074.4,-1.1081925088767444,-1.0151813371438565,-0.09301117173288787,0.0,0.09301117173288787,1707818400,INITIAL_STOP,0.14458300857366954,1.8604832424006208,-0.9366069108859497,0.16731618602235765,1.8604832424006208,-0.040919719407638576,1.9786957651337989,1.8604832424006208,1.3712652637048925,3.9501169134840572,1.8604832424006208,1.139386853728274,historical
1707874500,1707876600,1707877560,1,49482.0,155.80000000000084,1707877380,13,49437.8,16,49442.3,49510.3,49445.0,-0.18046255883610127,-1.0105866495507192,0.8301240907146179,0.8301240907146179,0.0,1707885600,INITIAL_STOP,0.09627727856225879,0.3620025673941024,-0.3620025673941024,0.10333761232348176,0.39987163029526684,0.10269576379974271,0.5571245186136229,0.39987163029526684,0.3478818998716097,0.9460847240051391,0.39987163029526684,0.5121951219512354,historical
1708081800,1708083600,1708084320,1,52371.8,180.31428571428634,1708084140,9,52288.5,12,52243.5,52444.0,52297.8,-0.4840385200443761,-0.8626367348016822,0.37859821475730615,0.37859821475730615,0.0,1708128300,TIME_EXIT,0.5479321819045849,0.9738551735066047,-0.7864046902234328,0.5479321819045849,1.3687212803042421,-0.9422437014736222,0.5479321819045849,1.3687212803042421,-0.33275233718903385,0.662177151006145,1.3687212803042421,-0.7764221201077457,historical
1708173000,1708173300,1708174140,-1,51614.3,102.99285714285725,1708173960,11,51670.4,14,51740.1,51663.5,51614.3,-0.8310007675058081,-1.0167048154055873,0.18570404789977923,0.18570404789977923,0.0,1708174200,INITIAL_STOP,0.25535751439076243,1.5797212011928408,-1.4331090921700378,0.25535751439076243,1.5797212011928408,-0.7447118385463334,4.800332894098075,1.5797212011928408,3.7992926000416363,8.100561758790505,1.5797212011928408,6.047021291351711,historical
1708247400,1708248000,1708248600,1,51963.1,102.12857142857112,1708248420,7,51900.4,10,51887.5,51978.5,51921.6,-0.5104556208327427,-1.0169600270434178,0.5065044062106752,0.5065044062106752,0.0,1708252500,INITIAL_STOP,0.8518673940411272,1.1789061407189996,-0.8783046579940992,0.8518673940411272,1.1789061407189996,-0.538536858301862,1.4119457266751065,1.1789061407189996,-0.46216254021538766,1.4119457266751065,2.5761644985312566,-1.7869632116379968,historical
1708335000,1708337100,1708337400,-1,52263.1,140.0142857142855,1708337220,2,52340.0,5,52374.3,52315.6,52263.1,-0.5419121076080888,-1.0124423256130153,0.47053021800492645,0.47053021800492645,0.0,1708339500,INITIAL_STOP,0.002856851341710224,0.8377716559534961,-0.8334863789409568,0.5278032853790541,1.2548719518416818,-0.5449443934292635,0.5278032853790541,1.6562595653504872,-1.1213141516171836,0.5278032853790541,1.6562595653504872,-0.2849709213345685,historical
1708473600,1708474500,1708474860,1,52380.1,166.51428571428602,1708474680,3,52325.1,6,52339.8,52401.5,52344.4,-0.17183312457101857,-1.0104856068405514,0.8386524822695329,0.8386524822695329,0.0,1708479600,INITIAL_STOP,0.13332189430338906,0.583133150308844,-0.2828586135895583,0.13332189430338906,1.0395504461221583,-0.8389670555936667,0.13332189430338906,1.438915579958808,-0.5206760466712238,0.13332189430338906,1.820264241592301,-1.656914893617027,historical
1708589700,1708590000,1708590480,1,51866.2,141.39285714285765,1708590300,5,51799.9,8,51735.9,51880.0,51802.4,-0.626591341247767,-1.0122274446409185,0.38563610339315146,0.38563610339315146,0.0,1708599000,INITIAL_STOP,0.18388481939883744,1.1683758524879773,-0.756756756756754,0.18388481939883744,1.1683758524879773,0.11528163677698405,0.6633998484465956,1.1683758524879773,-0.5007325082091111,1.4979540287951656,1.1683758524879773,0.23905026521850925,historical
1708653000,1708653600,1708654140,-1,51336.8,144.04285714285757,1708653960,6,51440.2,9,51430.2,51412.8,51332.6,-0.44415873582594945,1.767682977949679,-2.2118417137756285,0.0,2.2118417137756285,1708675200,TIME_EXIT,0.029157988693871338,0.7706039869086558,-0.5165129425765722,0.3283744917187537,0.7706039869086558,0.16175741346823355,1.9174848755331,0.81850639690564,1.47386690469108,2.4083110185460708,0.81850639690564,1.4377665377368207,historical
1708663200,1708665000,1708665780,-1,51189.1,145.37857142857268,1708665600,10,51237.9,13,51248.0,51231.0,51177.0,-0.2818363779295478,-0.18095034966180762,-0.10088602826774018,0.0,0.10088602826774018,1708686600,TIME_EXIT,0.050213727705958826,0.55097528619858,-0.48700437281974757,0.050213727705958826,0.55097528619858,-0.13000540460866608,0.351496093941912,0.9409915000245783,-0.7449516041861286,0.351496093941912,1.0881933867243365,-0.7119343585712119,historical
1708732800,1708733700,1708734000,-1,50729.9,122.5,1708733820,2,50793.5,5,50796.4,50761.4,50720.0,-0.3757088163265306,-1.0138040544217688,0.6380952380952383,0.6380952380952383,0.0,1708735200,INITIAL_STOP,0.0326530612244898,1.2089795918367228,-1.0408163265306123,0.0326530612244898,1.6253061224489678,-1.3959183673469389,0.0326530612244898,1.6734693877551021,-0.4293877551020289,0.9673469387755103,1.6734693877551021,0.00816326530612245,historical
1708773900,1708774500,1708774860,1,51156.4,65.78571428571429,1708774680,3,51134.0,6,51129.7,51164.7,51140.0,-0.2964961853058712,-1.0259207238508972,0.729424538545026,0.729424538545026,0.0,1708778100,INITIAL_STOP,0.07296416938104112,0.5806731813247135,-0.4195439739413459,0.1185667752442333,0.5806731813247135,-0.49554831704666624,0.1185667752442333,1.5672095548316824,-1.0579804560260364,0.7266015200867957,1.5672095548316824,0.06992399565687256,historical
1708822200,1708823100,1708823760,1,51579.6,78.72142857142951,1708823580,8,51486.9,11,51479.6,51599.8,51517.4,-0.868708659226315,2.502159078123563,-3.370867737349878,0.0,3.370867737349878,1708827300,PROFIT_STOP,0.11813809999096198,1.449414753652083,-1.2715724525904752,0.11813809999096198,1.449414753652083,-0.5220941838308436,3.17194446964887,1.449414753652083,2.592686689048131,4.702658560929135,1.449414753652083,-0.16132837310584985,historical
1709188500,1709189100,1709189820,1,63495.9,413.53571428571325,1709189640,9,63154.8,12,63142.8,63500.0,63225.2,-0.5743555436566188,-1.0051181310994084,0.4307625874427896,0.4307625874427896,0.0,1709190600,INITIAL_STOP,0.6454097935918525,1.4020554452025324,-1.0700405907245902,0.6454097935918525,1.7821918991277357,-0.7784091890491461,0.6454097935918525,2.1664392434579933,-1.7642974350116598,0.6454097935918525,2.698436825287168,-1.6934450297953303,historical
1709606100,1709606400,1709606820,-1,67956.2,516.0642857142884,1709606640,4,68236.6,7,68269.3,68200.0,67943.0,-0.408860961397395,3.453923759959752,-3.862784721357147,0.0,3.862784721357147,1709615400,PROFIT_STOP,0.0,0.8553197968138092,-0.6105828454373152,0.10851361264515715,0.8553197968138092,-0.20423812094286628,0.6588326482027398,0.8553197968138092,-0.29201788260044403,0.6588326482027398,1.0237096707220863,0.2827167158022821,historical
1709734500,1709735700,1709736420,1,67191.6,683.1571428571426,1709736240,9,66607.9,12,66482.9,67293.6,66847.1,-0.6948714386287869,-1.003278484347874,0.30840704571908706,0.30840704571908706,0.0,1709736600,INITIAL_STOP,0.1572112670165742,1.5685995692269177,-1.4172434704418737,0.1572112670165742,2.3297714393258286,-2.1012734990903583,0.1572112670165742,2.724702536542537,-0.7337989586165119,0.1572112670165742,2.724702536542537,-1.0255327157525025,historical
1709769600,1709771100,1709772120,-1,65956.0,307.15714285714057,1709771940,14,66153.5,17,66184.1,66141.0,65954.1,-0.5022354309102066,-1.007157682588399,0.5049222516781924,0.5049222516781924,0.0,1709776800,INITIAL_STOP,0.6680619506069441,0.7722431514813227,-0.6843402632435657,0.6680619506069441,1.1925491837589133,-1.1114831868285089,1.1287381982233373,1.1925491837589133,-0.7295939723734024,1.1287381982233373,1.898051253430087,-0.5244872331519693,historical
1709944500,1709946900,1709947980,-1,67970.8,311.5142857142845,1709947800,15,68159.7,18,68142.0,68136.2,67957.4,-0.3736555015439128,-1.0072731602922855,0.6336176587483727,0.6336176587483727,0.0,1709966100,INITIAL_STOP,0.0629184628084203,0.6063927359442193,-0.6063927359442193,0.07575896542237981,0.7961111620654897,-0.2311290470512712,0.1993488030817401,0.7961111620654897,-0.04429973401816966,0.1993488030817401,0.9948179400164945,-0.7165000458589313,historical
1710120300,1710120900,1710121980,-1,67847.1,436.85000000000065,1710121800,15,68235.3,18,68249.0,68132.0,67816.1,-0.6185072755713152,-1.005176994391657,0.38666971882034185,0.38666971882034185,0.0,1710122700,INITIAL_STOP,0.48941284193659745,1.0236923429094573,-0.8886345427492195,0.48941284193659745,1.63557285109305,-1.3164701842737563,0.48941284193659745,1.7120293006752731,-1.6048987066498575,0.48941284193659745,1.945519056884498,-1.4464919308687039,historical
1710241800,1710242700,1710243060,1,72408.2,267.62857142856745,1710242880,3,72170.0,6,72211.0,72428.6,72250.2,-0.5002465641792109,-1.0090184940037894,0.5087719298245785,0.5087719298245785,0.0,1710245400,INITIAL_STOP,0.19878296146043833,1.300683249706403,-0.6460446247464382,0.19878296146043833,1.300683249706403,-0.9423508060211412,0.19878296146043833,2.549802498131755,-2.541582150101447,0.19878296146043833,3.387530692857923,-0.6303512330522031,historical
1710296700,1710298500,1710299040,1,72075.2,253.85000000000062,1710298860,6,72026.0,9,71992.9,72086.0,72029.9,-0.22560241612501528,1.4905357231961247,-1.71613813932114,0.0,1.71613813932114,1710312300,PROFIT_STOP,0.4364782351782653,0.4932046484144053,0.25842032696476525,0.8855623399645552,0.4932046484144053,0.3632066180815319,0.8855623399645552,0.4932046484144053,0.07169588339569448,0.8855623399645552,0.4932046484144053,0.6956864289935213,historical
1710397500,1710397800,1710398100,1,73644.6,260.692857142858,1710397920,2,73467.0,5,73406.0,73650.0,73557.7,-0.6195853942333289,-1.0094165219059101,0.3898311276725812,0.3898311276725812,0.0,1710401700,INITIAL_STOP,0.16647943666600448,1.416993177521469,-0.24012932569802414,0.16647943666600448,1.416993177521469,0.0,0.9083486313943137,1.416993177521469,-1.0913225744581712,0.9083486313943137,1.8872784064443593,-0.2520207140313341,historical
1710770400,1710770700,1710771360,-1,67462.5,382.26428571428653,1710771180,8,67772.4,11,67803.2,67651.5,67265.4,-0.6000615069354844,-1.0058827101668664,0.40582120323138193,0.40582120323138193,0.0,1710778800,INITIAL_STOP,0.3950146682362605,1.0814507539660119,-0.025375114449606474,1.2098959209223212,1.0814507539660119,1.0631388157034038,1.981613319132234,1.0814507539660119,1.252013378926335,2.1045649046097457,1.0814507539660119,0.24721116654520942,historical
1710981600,1710981900,1710982620,1,68097.0,428.8928571428561,1710982440,9,67810.1,12,67779.9,68293.9,67866.2,-0.4981894579065803,-1.0052924639853533,0.507103006078773,0.507103006078773,0.0,1710991200,INITIAL_STOP,0.05619118994089139,0.9349654425847305,-0.9344991256557673,0.05619118994089139,0.9379965026230418,-0.4425347655924802,0.05619118994089139,0.9379965026230418,-0.8323757182113436,0.05619118994089139,1.0189024897993197,-0.664501623782165,historical
1711001700,1711002300,1711002600,-1,67001.0,422.5285714285679,1711002420,2,67195.7,5,67134.5,67116.0,66938.8,-0.21592236084344996,-1.0052857175057155,0.7893633566622655,0.7893633566622655,0.0,1711009200,INITIAL_STOP,0.11454846671398793,0.6366433377286458,-0.17797613010108668,0.12070189674409271,0.6366433377286458,-0.36044899753187587,0.12070189674409271,0.8349731210062011,-0.7074077830746786,0.12070189674409271,1.6936132805896753,-1.37079487439565,historical
1711026900,1711027800,1711028280,1,67620.9,299.4714285714269,1711028100,5,67275.5,8,67102.2,67774.3,67354.7,-1.1622278347564758,-1.007526694652474,-0.15470114010400193,0.0,0.15470114010400193,1711028400,INITIAL_STOP,0.14358631875208783,1.9063588226875838,-1.7654438773076375,0.14358631875208783,3.2400419787243986,-2.800934980680223,0.14358631875208783,3.499165195821209,-1.339025902781098,0.14358631875208783,4.744693030577692,-4.363354481705877,historical
1711254300,1711255200,1711255560,-1,63854.3,221.3500000000001,1711255380,3,64052.3,6,64102.4,64050.0,63826.0,-0.7568487764475519,-1.0096158873578838,0.2527671109103319,0.2527671109103319,0.0,1711256100,INITIAL_STOP,0.14592274678112896,1.644906257058949,-1.384233114976255,0.14592274678112896,2.2394398012197736,-1.6828552066862428,0.14592274678112896,2.6107973797153554,-2.20149085159248,0.14592274678112896,2.794217302913936,-1.798509148407492,historical
1711325400,1711326300,1711327020,1,67014.0,328.5928571428563,1711326840,9,66825.1,12,66732.6,67024.0,66880.6,-0.5777173662587118,-1.0067980783861796,0.4290807121274678,0.4290807121274678,0.0,1711331700,INITIAL_STOP,0.20329108971154994,1.213051322739842,-1.012803512814393,0.20329108971154994,1.381649022889815,-1.1047105623546318,0.20329108971154994,1.381649022889815,-0.6908245114449075,0.20329108971154994,1.7845792665695583,-1.0867552116166541,historical
1711344600,1711344900,1711345380,1,67703.0,249.94285714285382,1711345200,5,67511.6,8,67480.2,67780.0,67533.6,-0.6032982967535595,-1.0090291304679333,0.4057308337143738,0.4057308337143738,0.0,1711346700,INITIAL_STOP,0.2056470050297005,1.475937357110193,-1.4147233653406914,0.2056470050297005,1.779206675811626,-1.6331732967535537,0.2056470050297005,2.3625400091449786,-2.068872885230961,0.2056470050297005,2.9878829446731197,-2.3921467764060442,historical
1711501200,1711501500,1711502160,-1,70546.1,251.92857142857142,1711501980,8,70696.0,11,70713.3,70681.1,70520.3,-0.45178759474529057,0.551936060863828,-1.0037236556091185,0.0,1.0037236556091185,1711523100,TIME_EXIT,0.33620640771198274,1.0050467819676665,-0.2631698327189785,0.33620640771198274,1.0050467819676665,-0.12066912390130947,1.336886872696354,1.0050467819676665,0.8641338247803128,1.336886872696354,1.0050467819676665,-0.4580663453359565,historical
1711685400,1711685700,1711686600,-1,70395.0,151.0857142857141,1711686420,12,70475.9,15,70559.1,70462.8,70368.4,-0.7396232034796031,1.9888815872415393,-2.7285047907211424,0.0,2.7285047907211424,1711698600,PROFIT_STOP,0.3315998487141085,1.1179084720120658,-1.0861384266263636,0.3315998487141085,1.346917549167929,-0.9709720121028564,0.3315998487141085,1.346917549167929,-0.7326966717095127,2.104103630862294,1.346917549167929,0.28725416036304807,historical
1711794300,1711794900,1711795740,1,70143.8,120.97142857142899,1711795560,11,70057.2,14,70064.0,70146.6,70090.4,-0.4591011887891815,-1.019327924736302,0.5602267359471206,0.5602267359471206,0.0,1711812900,INITIAL_STOP,0.30833726972132675,0.9117855455833936,-0.696032120925812,0.30833726972132675,0.9117855455833936,0.18186112423240372,0.5307038261690813,0.9117855455833936,0.5307038261690813,1.208549834671677,0.9117855455833936,0.3025507794047449,historical
1711951800,1711952100,1711952340,-1,69332.1,229.59999999999854,1711952160,1,69433.3,4,69532.7,69413.4,69236.9,-0.5925278890824407,-1.0100656358884912,0.4175377468060505,0.4175377468060505,0.0,1711953600,INITIAL_STOP,0.05095818815336113,0.9211672473867655,-0.36280487804873207,0.05095818815336113,1.5997386759581476,-1.5278745644598892,0.05095818815336113,2.19033101045295,-1.8018292682926818,0.05095818815336113,2.19033101045295,-0.8418989547037874,historical
1712475300,1712475600,1712475900,1,69489.9,156.971428571429,1712475720,2,69400.0,5,69383.9,69496.0,69415.9,-0.4649444636573219,-1.0147563796869004,0.5498119160295785,0.5498119160295785,0.0,1712482800,INITIAL_STOP,0.0,0.9122679286494147,-0.5994721514378751,0.02930469603207195,0.9122679286494147,-0.2994175464142693,0.38860575172915807,1.0091008372769896,0.06497997815806453,0.5688933381871303,1.6563523844193622,-1.3977065890061477,historical
1712797500,1712798400,1712798940,1,70734.5,327.88571428571385,1712798760,6,70640.1,9,70574.0,70749.0,70663.3,-0.3335241881607998,0.9392770201580123,-1.272801208318812,0.0,1.272801208318812,1712820000,TIME_EXIT,0.27387591495295455,0.7063436737539399,-0.10491460439175652,0.27387591495295455,0.7063436737539399,-0.40715406064831006,0.7334872777971428,0.7063436737539399,0.09942488672012942,1.2025531544092123,0.7063436737539399,0.4605263157894743,historical
1713130200,1713131100,1713131520,-1,63447.2,353.3285714285713,1713131340,4,63552.7,7,63542.4,63514.2,63391.6,-0.18561072790739247,-1.0059856655750012,0.8203749376676088,0.8203749376676088,0.0,1713132300,INITIAL_STOP,0.1075486192536288,0.9039744470949788,-0.5816116120163346,0.1075486192536288,5.526866938907543,-4.13722556907776,0.1075486192536288,5.620264424048852,-4.679780050944085,0.1075486192536288,6.721505680669578,-6.456879472769201,historical
1713134100,1713135000,1713135480,-1,64943.7,463.91428571428645,1713135300,5,65221.0,8,65278.6,65204.2,64893.3,-0.4859334226355457,-1.0046663577015364,0.5187329350659908,0.5187329350659908,0.0,1713137100,INITIAL_STOP,0.024357947896769514,0.8736527683685459,-0.4664654800763712,0.024357947896769514,1.054720699636637,-0.9687134322842905,0.024357947896769514,1.8934532241177715,-1.5330418180698318,0.024357947896769514,1.9380735357516878,-1.31748475703639,historical
1713139200,1713139500,1713140040,-1,65420.0,507.1857142857152,1713139860,6,65728.0,9,65815.1,65621.7,65371.9,-0.5236359368691915,0.09927855861946304,-0.6229144954886545,0.0,0.6229144954886545,1713161100,TIME_EXIT,0.11751119623693464,0.8336196941103611,-0.33321127792017513,0.19322310790637376,0.8336196941103611,-0.4416528180717114,0.3251274540179726,0.8336196941103611,0.1090330394614595,0.8166633805593821,0.8336196941103611,0.39038954454553065,historical
1713167700,1713168300,1713168780,1,66350.8,323.8000000000014,1713168600,5,66086.9,8,66092.6,66395.3,66192.7,-0.5384343010088448,-1.0068304303067634,0.46839612929791863,0.46839612929791863,0.0,1713181500,INITIAL_STOP,0.21988882025940948,0.9382334774552242,-0.6080914144533907,0.21988882025940948,0.9382334774552242,-0.5271772699196923,0.21988882025940948,0.9382334774552242,-0.6633724521309512,1.6185917232859452,0.9382334774552242,0.7890673255095705,historical
1713350100,1713351000,1713352020,-1,62887.7,311.249999999999,1713351840,14,62974.5,17,62965.6,62944.1,62804.3,-0.1735890441767105,1.4932650388219593,-1.6668540829986698,0.0,1.6668540829986698,1713363300,PROFIT_STOP,0.23807228915662262,0.2788755020080424,-0.20208835341365997,0.23807228915662262,0.8334136546184813,-0.5095582329317473,0.24610441767067887,0.8334136546184813,-0.05493975903616346,2.772369477911637,0.8334136546184813,1.9142168674698719,historical
1713699600,1713701400,1713702180,1,65294.1,157.23571428571398,1713702000,10,65234.1,13,65136.4,65318.8,65235.8,-0.6824772846348259,-1.013842084222947,0.33136479958812104,0.33136479958812104,0.0,1713702600,INITIAL_STOP,0.43374369690640213,1.1435061100258683,-1.1193385726616112,0.43374369690640213,1.5072911461409197,-0.8407759051469418,0.43374369690640213,3.113160405215106,-2.1464589106437146,0.43374369690640213,3.500476990869048,-2.3277154408758505,historical
1713858000,1713860100,1713860580,-1,65962.7,184.34285714285735,1713860400,5,66068.1,8,66131.6,66053.7,65900.7,-0.6227458901632877,-1.0119275392643352,0.38918164910104747,0.38918164910104747,0.0,1713863100,INITIAL_STOP,0.03526038437693734,1.116940483571032,-0.8424519528828418,0.03526038437693734,1.116940483571032,-0.8511314321141196,0.03526038437693734,1.7038902665840345,-1.5590514569126308,0.03526038437693734,1.7038902665840345,-0.6666924984501396,historical
1714092600,1714092900,1714093620,1,64270.3,207.6571428571437,1714093440,9,64175.1,12,63978.0,64290.0,64192.1,-0.9487225302696809,-1.0103167331682226,0.06159420289854167,0.06159420289854167,0.0,1714094100,INITIAL_STOP,0.3351678591084121,1.4504678040726624,-1.2472482113373642,0.3351678591084121,2.052903137039081,-1.148527793065488,1.7846725371491328,2.052903137039081,0.6679279031370223,1.8270500825536244,2.052903137039081,0.9101541001651037,historical
1714283400,1714284000,1714284960,1,63921.0,175.971428571429,1714284780,13,63895.5,16,63891.6,63951.7,63895.8,-0.12348993343075695,-1.0121082156194188,0.8886182821886618,0.8886182821886618,0.0,1714293900,INITIAL_STOP,0.2358337392433831,0.28925150186719384,-0.2739081019645875,0.2358337392433831,0.9098067868160311,-0.858093846403635,0.40915733073550803,0.9098067868160311,0.08353628835848302,0.6842019808410523,0.9098067868160311,-0.21537587270661598,historical
1714544100,1714544400,1714544760,1,59962.0,183.11428571428718,1714544580,3,59870.9,6,59809.2,59976.0,59881.4,-0.5672162583866499,-1.0109152233837926,0.4436989649971427,0.4436989649971427,0.0,1714545300,INITIAL_STOP,0.0,1.9151973786861913,-1.3925729442970711,0.0,1.9151973786861913,-1.4275237946637507,0.0,12.899048213449733,-8.700031206116321,0.0,16.99485099079406,-16.447105632703863,historical
1714708800,1714710000,1714710780,1,59772.6,253.94999999999916,1714710600,10,59721.9,13,59600.1,59810.0,59722.8,-0.4606907658988005,-1.0078457176609488,0.5471549517621483,0.5471549517621483,0.0,1714717200,INITIAL_STOP,0.07324276432368028,0.8371726717857816,-0.802126402835195,0.07324276432368028,1.0301240401653846,-0.7993699547154978,0.07324276432368028,1.3498720220515723,-1.043118724158308,0.07324276432368028,1.8050797401063319,-1.646780862374477,historical
1714816200,1714816800,1714817100,1,63155.0,162.56428571428583,1714816920,2,63090.1,5,63099.9,63155.0,63103.3,-0.23891163935145918,2.421852600436465,-2.660764239787924,0.0,2.660764239787924,1714819800,PROFIT_STOP,0.2768135682587106,0.48165560877017444,0.03321762819105423,1.35208049562812,0.48165560877017444,0.9762291840590349,8.103255854826674,0.48165560877017444,7.6191396810053025,8.568302649501298,0.48165560877017444,4.275231776440086,historical
1714978500,1714979100,1714979640,1,64250.0,169.8285714285708,1714979460,6,64172.5,9,64111.9,64329.4,64174.2,-0.5547260542844288,2.5785736316734007,-3.1332996859578293,0.0,3.1332996859578293,1714983900,PROFIT_STOP,0.4068808882907063,0.8131729475100886,-0.31266823687751616,0.4121803499327068,0.8131729475100886,0.3762617765814366,1.9902422611036412,0.8131729475100886,1.6575538358008137,7.360363391655478,0.8131729475100886,5.264131897711998,historical
